,character,quote,scene,location,view,episode,date,series,file
0,BASHIR,"   ... So there I was, fighting the    toughest battle of my life.  I looked    around hoping to spot a friendly    face... only to discover my colleagues    were gone...    (a beat for dramatic     effect)   I was... alone.",1    INT.  REPLIMAT, REPLIMAT,INT.,Q-Less,1992-10-30,Deep Space Nine,407.txt
1,BASHIR,"   I admit, for a moment there, I    considered giving up.  I could feel    the seconds ticking away... panic    building up inside me.  I knew my    only chance was to trust my instincts.     I closed my eyes...       ... took a deep breath... and just    like that it came to me.  The answer    I was waiting for... A pericardial    membrane.       I looked down and wrote it into my    computer terminal, just as the buzzer    sounded ending the exam.       And that, I suppose, is the stuff of    which salutatorians are made.",1    INT.  REPLIMAT, REPLIMAT,INT.,Q-Less,1992-10-30,Deep Space Nine,407.txt
2,BAJORAN WOMAN,       Salutatorian?,1    INT.  REPLIMAT, REPLIMAT,INT.,Q-Less,1992-10-30,Deep Space Nine,407.txt
3,BASHIR,       I mistook a pre-ganglionic fiber for    a post-ganglianic nerve during the    orals or I would have been    valedictorian.       It was a trick question.,1    INT.  REPLIMAT, REPLIMAT,INT.,Q-Less,1992-10-30,Deep Space Nine,407.txt
4,BAJORAN WOMAN,   Fascinating.,1    INT.  REPLIMAT, REPLIMAT,INT.,Q-Less,1992-10-30,Deep Space Nine,407.txt
5,BASHIR,       Not nearly as fascinating as...,1    INT.  REPLIMAT, REPLIMAT,INT.,Q-Less,1992-10-30,Deep Space Nine,407.txt
6,SISKO COM BADGE,   Doctor Bashir... Chief O'Brien...    report to landing pad five    immediately.,1    INT.  REPLIMAT, REPLIMAT,INT.,Q-Less,1992-10-30,Deep Space Nine,407.txt
7,BASHIR,       Bad timing.,1    INT.  REPLIMAT, REPLIMAT,INT.,Q-Less,1992-10-30,Deep Space Nine,407.txt
8,BAJORAN WOMAN,       There'll be another time.,1    INT.  REPLIMAT, REPLIMAT,INT.,Q-Less,1992-10-30,Deep Space Nine,407.txt
9,BASHIR,       Starfleet medical finals... gets    them every time.,1    INT.  REPLIMAT, REPLIMAT,INT.,Q-Less,1992-10-30,Deep Space Nine,407.txt
10,KIRA,   It's no use.,3    INT. LANDING PAD FIVE AIRLOCK,LANDING PAD FIVE AIRLOCK,INT.,Q-Less,1992-10-30,Deep Space Nine,407.txt
11,SISKO,"   Chief, we've got to get this hatch    open.  Lieutenant Dax and Ensign    Pauley are trapped in there.",3    INT. LANDING PAD FIVE AIRLOCK,LANDING PAD FIVE AIRLOCK,INT.,Q-Less,1992-10-30,Deep Space Nine,407.txt
12,KIRA,"   The Runabout barely made it back    through the wormhole.  By the time    they docked, power levels were near    zero.",3    INT. LANDING PAD FIVE AIRLOCK,LANDING PAD FIVE AIRLOCK,INT.,Q-Less,1992-10-30,Deep Space Nine,407.txt
13,O'BRIEN,       There's not even enough juice left    in the ship to release the servos.,3    INT. LANDING PAD FIVE AIRLOCK,LANDING PAD FIVE AIRLOCK,INT.,Q-Less,1992-10-30,Deep Space Nine,407.txt
14,BASHIR,       Life support's down and oxygen levels    have dropped dangerously low.,3    INT. LANDING PAD FIVE AIRLOCK,LANDING PAD FIVE AIRLOCK,INT.,Q-Less,1992-10-30,Deep Space Nine,407.txt
15,KIRA,   We'll have to burn through.,3    INT. LANDING PAD FIVE AIRLOCK,LANDING PAD FIVE AIRLOCK,INT.,Q-Less,1992-10-30,Deep Space Nine,407.txt
16,SISKO,   Forget it Major.  That hatch is made    of duranium composite.  It would    take you an hour to get through.,3    INT. LANDING PAD FIVE AIRLOCK,LANDING PAD FIVE AIRLOCK,INT.,Q-Less,1992-10-30,Deep Space Nine,407.txt
17,BASHIR,       We don't have that much time.       That's odd.       How many passengers did you say were    on the Ganges?,3    INT. LANDING PAD FIVE AIRLOCK,LANDING PAD FIVE AIRLOCK,INT.,Q-Less,1992-10-30,Deep Space Nine,407.txt
18,SISKO,   Two.,3    INT. LANDING PAD FIVE AIRLOCK,LANDING PAD FIVE AIRLOCK,INT.,Q-Less,1992-10-30,Deep Space Nine,407.txt
19,BASHIR,   I'm reading three.,3    INT. LANDING PAD FIVE AIRLOCK,LANDING PAD FIVE AIRLOCK,INT.,Q-Less,1992-10-30,Deep Space Nine,407.txt
20,O'BRIEN,"   We need to get power to the hatch    servos.    (pointing to the     service module)   Major, hand me that EPI capacitor.",3    INT. LANDING PAD FIVE AIRLOCK,LANDING PAD FIVE AIRLOCK,INT.,Q-Less,1992-10-30,Deep Space Nine,407.txt
21,O'BRIEN,"       Top shelf, all the way to the left.",3    INT. LANDING PAD FIVE AIRLOCK,LANDING PAD FIVE AIRLOCK,INT.,Q-Less,1992-10-30,Deep Space Nine,407.txt
22,O'BRIEN,       Stand clear.,3    INT. LANDING PAD FIVE AIRLOCK,LANDING PAD FIVE AIRLOCK,INT.,Q-Less,1992-10-30,Deep Space Nine,407.txt
