,character,quote,scene,location,view,episode,date,series
0,EZRI,"   It's funny... before yesterday,    I'd never set foot on this    station -- but it's as familiar    to me as the back of my hand.",2    INT. PROMENADE - SECOND LEVEL,PROMENADE,INT.,,1998-07-24,Deep Space Nine
1,EZRI,   Isn't that odd?,2    INT. PROMENADE - SECOND LEVEL,PROMENADE,INT.,,1998-07-24,Deep Space Nine
2,EZRI,"   You have no idea who I am, do    you?",2    INT. PROMENADE - SECOND LEVEL,PROMENADE,INT.,,1998-07-24,Deep Space Nine
3,EZRI,   I didn't think so.       Thanks for listening anyway..,2    INT. PROMENADE - SECOND LEVEL,PROMENADE,INT.,,1998-07-24,Deep Space Nine
4,EZRI,   I was killed here.,5    INT. BAJORAN TEMPLE,BAJORAN TEMPLE,INT.,,1998-07-24,Deep Space Nine
5,EZRI,"   I mean, Jadzia was.",5    INT. BAJORAN TEMPLE,BAJORAN TEMPLE,INT.,,1998-07-24,Deep Space Nine
6,KIRA,"   I try not to think about that.    If I did, I'm not sure I could    come here.",5    INT. BAJORAN TEMPLE,BAJORAN TEMPLE,INT.,,1998-07-24,Deep Space Nine
7,EZRI,"    (looking down at the    spot)   It's a strange sensation. Dying.   No matter how many times it   happens to you, you never get   used to it.",5    INT. BAJORAN TEMPLE,BAJORAN TEMPLE,INT.,,1998-07-24,Deep Space Nine
8,EZRI,   It must be a little disconcerting    for you -- knowing that I have    Jadzia's memories. ,5    INT. BAJORAN TEMPLE,BAJORAN TEMPLE,INT.,,1998-07-24,Deep Space Nine
9,EZRI ,       No wonder you're uncomfortable.,5    INT. BAJORAN TEMPLE,BAJORAN TEMPLE,INT.,,1998-07-24,Deep Space Nine
10,KIRA,   It's a lot to get used to...,5    INT. BAJORAN TEMPLE,BAJORAN TEMPLE,INT.,,1998-07-24,Deep Space Nine
11,EZRI,   Tell me about it.,5    INT. BAJORAN TEMPLE,BAJORAN TEMPLE,INT.,,1998-07-24,Deep Space Nine
12,EZRI,   Well... I'll let you get to your   prayers...,5    INT. BAJORAN TEMPLE,BAJORAN TEMPLE,INT.,,1998-07-24,Deep Space Nine
13,EZRI,   How's my favorite Ferengi?,7    INT. QUARK'S,QUARK'S,INT.,,1998-07-24,Deep Space Nine
14,QUARK,       That depends which Ferengi you're   talking about.,7    INT. QUARK'S,QUARK'S,INT.,,1998-07-24,Deep Space Nine
15,EZRI,"   I'm talking about you, Quark.    Who else would I be talking    about?",7    INT. QUARK'S,QUARK'S,INT.,,1998-07-24,Deep Space Nine
16,QUARK,   Dax.,7    INT. QUARK'S,QUARK'S,INT.,,1998-07-24,Deep Space Nine
17,EZRI,        Hi.,7    INT. QUARK'S,QUARK'S,INT.,,1998-07-24,Deep Space Nine
18,QUARK,   I was wondering when you were    going to drop by.,7    INT. QUARK'S,QUARK'S,INT.,,1998-07-24,Deep Space Nine
19,QUARK,   I can't believe it's really you.,7    INT. QUARK'S,QUARK'S,INT.,,1998-07-24,Deep Space Nine
20,EZRI,"   Me, neither.    (off Quark's    confused    expression)   I mean... of course I can believe   I'm really ""me"" as in Ezri. It's   just I haven't gotten used to the   idea of ""me"" as in Dax.",7    INT. QUARK'S,QUARK'S,INT.,,1998-07-24,Deep Space Nine
21,QUARK,"   Well, whoever you are, let me buy    you a drink.",7    INT. QUARK'S,QUARK'S,INT.,,1998-07-24,Deep Space Nine
22,EZRI,    (unsure if she likes     it)    Bloodwine...,7    INT. QUARK'S,QUARK'S,INT.,,1998-07-24,Deep Space Nine
23,QUARK,   That's the good stuff -- same    vintage I served when you and    Worf got married.,7    INT. QUARK'S,QUARK'S,INT.,,1998-07-24,Deep Space Nine
24,EZRI,   Smells awful...,7    INT. QUARK'S,QUARK'S,INT.,,1998-07-24,Deep Space Nine
25,QUARK,   It used to be your favorite.,7    INT. QUARK'S,QUARK'S,INT.,,1998-07-24,Deep Space Nine
26,EZRI,"    (handing over the     glass with her     right hand)    I used to be left-handed, too. A    lot of things have changed since    I was joined.",7    INT. QUARK'S,QUARK'S,INT.,,1998-07-24,Deep Space Nine
27,QUARK,   I can imagine. Seven lifetimes    worth of memories would mix    anybody up.       Or is it eight?,7    INT. QUARK'S,QUARK'S,INT.,,1998-07-24,Deep Space Nine
28,EZRI,   Who knows anymore?,7    INT. QUARK'S,QUARK'S,INT.,,1998-07-24,Deep Space Nine
29,QUARK,    (giving her    something else to    drink)   It'll be easier once you get   settled in. Have you picked out   your quarters yet?,7    INT. QUARK'S,QUARK'S,INT.,,1998-07-24,Deep Space Nine
30,EZRI,   I'm not staying. I'm going back    to the Destiny to be assistant   ship's counselor.,7    INT. QUARK'S,QUARK'S,INT.,,1998-07-24,Deep Space Nine
31,QUARK,   You're a therapist?,7    INT. QUARK'S,QUARK'S,INT.,,1998-07-24,Deep Space Nine
32,EZRI,   Why does everyone sound so    surprised when they hear that?,7    INT. QUARK'S,QUARK'S,INT.,,1998-07-24,Deep Space Nine
33,QUARK,   It's just...        You're so young.,7    INT. QUARK'S,QUARK'S,INT.,,1998-07-24,Deep Space Nine
34,QUARK,"   Why are you in such a hurry to    leave, anyway? Why not stay for    a while, get to know your old    friends again.",7    INT. QUARK'S,QUARK'S,INT.,,1998-07-24,Deep Space Nine
35,EZRI,   I don't want to force things.    People need time to get over    losing Jadzia.,7    INT. QUARK'S,QUARK'S,INT.,,1998-07-24,Deep Space Nine
36,QUARK,   I started getting over her the    minute you walked in. No    offense.,7    INT. QUARK'S,QUARK'S,INT.,,1998-07-24,Deep Space Nine
37,EZRI,   None taken.        I think.,7    INT. QUARK'S,QUARK'S,INT.,,1998-07-24,Deep Space Nine
38,EZRI,"   You know something, Quark.    Besides Benjamin, you're the only    one of Jadzia's friends who    doesn't seem uncomfortable around    me.",7    INT. QUARK'S,QUARK'S,INT.,,1998-07-24,Deep Space Nine
39,QUARK,"   She and I were close, I don't see    any reason why we shouldn't be    close, too.",7    INT. QUARK'S,QUARK'S,INT.,,1998-07-24,Deep Space Nine
40,QUARK,   Remember all those late night    tongo games?,7    INT. QUARK'S,QUARK'S,INT.,,1998-07-24,Deep Space Nine
41,EZRI,   Who could forget?        Wait a minute... you owe me ten    slips of latinum from our last    game.,7    INT. QUARK'S,QUARK'S,INT.,,1998-07-24,Deep Space Nine
42,QUARK,   I don't think so.,7    INT. QUARK'S,QUARK'S,INT.,,1998-07-24,Deep Space Nine
43,EZRI,   I won with a Full Consortium. I    remember.,7    INT. QUARK'S,QUARK'S,INT.,,1998-07-24,Deep Space Nine
44,QUARK,   Your memory must be playing    tricks on you.,7    INT. QUARK'S,QUARK'S,INT.,,1998-07-24,Deep Space Nine
45,EZRI,"   Don't say that, Quark. I'm    confused enough as it is.",7    INT. QUARK'S,QUARK'S,INT.,,1998-07-24,Deep Space Nine
46,QUARK,        Look who's here!,7    INT. QUARK'S,QUARK'S,INT.,,1998-07-24,Deep Space Nine
47,QUARK,   I bet you two have a lot to talk    about.,7    INT. QUARK'S,QUARK'S,INT.,,1998-07-24,Deep Space Nine
48,QUARK,   Maybe not...,7    INT. QUARK'S,QUARK'S,INT.,,1998-07-24,Deep Space Nine
49,SISKO,   Come in.,9    INT. CAPTAIN'S OFFICE,CAPTAIN'S OFFICE,INT.,,1998-07-24,Deep Space Nine
50,SISKO,       Dax...,9    INT. CAPTAIN'S OFFICE,CAPTAIN'S OFFICE,INT.,,1998-07-24,Deep Space Nine
51,EZRI,   Are you alone?,9    INT. CAPTAIN'S OFFICE,CAPTAIN'S OFFICE,INT.,,1998-07-24,Deep Space Nine
52,SISKO,       Why are you sneaking in this way?,9    INT. CAPTAIN'S OFFICE,CAPTAIN'S OFFICE,INT.,,1998-07-24,Deep Space Nine
