,character,quote,scene,location,view,episode,date,series,file
0,KIRA,   Come in.,1    INT. KIRA'S QUARTERS,KIRA'S QUARTERS,INT.,Resurrection,1997-09-17,Deep Space Nine,532.txt
1,DAX,   Is it my imagination or does oh-   six-hundred seem to come earlier    and earlier?,1    INT. KIRA'S QUARTERS,KIRA'S QUARTERS,INT.,Resurrection,1997-09-17,Deep Space Nine,532.txt
2,KIRA,"   Either that, or you've been going    to bed later and later.",1    INT. KIRA'S QUARTERS,KIRA'S QUARTERS,INT.,Resurrection,1997-09-17,Deep Space Nine,532.txt
3,DAX,   I'd forgotten how... strenuous    married life can be.,1    INT. KIRA'S QUARTERS,KIRA'S QUARTERS,INT.,Resurrection,1997-09-17,Deep Space Nine,532.txt
4,KIRA,        What do you think?,1    INT. KIRA'S QUARTERS,KIRA'S QUARTERS,INT.,Resurrection,1997-09-17,Deep Space Nine,532.txt
5,DAX,   I think Ziyal was talented... but    not that talented.,1    INT. KIRA'S QUARTERS,KIRA'S QUARTERS,INT.,Resurrection,1997-09-17,Deep Space Nine,532.txt
6,KIRA,   Too much?,1    INT. KIRA'S QUARTERS,KIRA'S QUARTERS,INT.,Resurrection,1997-09-17,Deep Space Nine,532.txt
7,DAX,"   There, that's better.",1    INT. KIRA'S QUARTERS,KIRA'S QUARTERS,INT.,Resurrection,1997-09-17,Deep Space Nine,532.txt
8,KIRA,   How did you know that was my    favorite one?,1    INT. KIRA'S QUARTERS,KIRA'S QUARTERS,INT.,Resurrection,1997-09-17,Deep Space Nine,532.txt
9,DAX,"   I guessed. Come on, we're going    to be late.",1    INT. KIRA'S QUARTERS,KIRA'S QUARTERS,INT.,Resurrection,1997-09-17,Deep Space Nine,532.txt
10,DAX,"   You really miss her, don't you?",1    INT. KIRA'S QUARTERS,KIRA'S QUARTERS,INT.,Resurrection,1997-09-17,Deep Space Nine,532.txt
11,KIRA,   I'll get over it. Death and I are    old friends.,3    INT. HABITAT RING CORRIDOR - CONTINUOUS,HABITAT RING CORRIDO,INT.,Resurrection,1997-09-17,Deep Space Nine,532.txt
12,DAX,        Maybe he can be your date tomorrow    night.,3    INT. HABITAT RING CORRIDOR - CONTINUOUS,HABITAT RING CORRIDO,INT.,Resurrection,1997-09-17,Deep Space Nine,532.txt
13,KIRA,"        I told you, I'm not bringing    anyone.",3    INT. HABITAT RING CORRIDOR - CONTINUOUS,HABITAT RING CORRIDO,INT.,Resurrection,1997-09-17,Deep Space Nine,532.txt
14,DAX,"   I know what you told me, but    people change their minds.",3    INT. HABITAT RING CORRIDOR - CONTINUOUS,HABITAT RING CORRIDO,INT.,Resurrection,1997-09-17,Deep Space Nine,532.txt
15,KIRA,   Not me. Not about this.,3    INT. HABITAT RING CORRIDOR - CONTINUOUS,HABITAT RING CORRIDO,INT.,Resurrection,1997-09-17,Deep Space Nine,532.txt
16,DAX,   What about Captain Boday?,3    INT. HABITAT RING CORRIDOR - CONTINUOUS,HABITAT RING CORRIDO,INT.,Resurrection,1997-09-17,Deep Space Nine,532.txt
17,KIRA,        You want me to bring Captain Boday    to your quarters for dinner?,3    INT. HABITAT RING CORRIDOR - CONTINUOUS,HABITAT RING CORRIDO,INT.,Resurrection,1997-09-17,Deep Space Nine,532.txt
18,DAX,   It's just a suggestion...,3    INT. HABITAT RING CORRIDOR - CONTINUOUS,HABITAT RING CORRIDO,INT.,Resurrection,1997-09-17,Deep Space Nine,532.txt
19,KIRA,"   A bad suggestion. One, you used   to go out with Captain Boday.   Two, Worf hates him. And   three -- as we have discussed many   times -- Captain Boday has a   transparent skull.",3    INT. HABITAT RING CORRIDOR - CONTINUOUS,HABITAT RING CORRIDO,INT.,Resurrection,1997-09-17,Deep Space Nine,532.txt
20,DAX,        And you don't like to see a man's    brains...,3    INT. HABITAT RING CORRIDOR - CONTINUOUS,HABITAT RING CORRIDO,INT.,Resurrection,1997-09-17,Deep Space Nine,532.txt
21,KIRA,"    (nods ""that's right,""     then to com)    Ops.",3    INT. HABITAT RING CORRIDOR - CONTINUOUS,HABITAT RING CORRIDO,INT.,Resurrection,1997-09-17,Deep Space Nine,532.txt
22,DAX,"        What about Doctor Trag'tok? He's    intelligent, a good physique, and    he has a very opaque cranium.",4    INT. TURBOLIFT - CONTINUOUS,TURBOLIF,INT.,Resurrection,1997-09-17,Deep Space Nine,532.txt
23,KIRA,   True. But his eye bothers me.,4    INT. TURBOLIFT - CONTINUOUS,TURBOLIF,INT.,Resurrection,1997-09-17,Deep Space Nine,532.txt
24,DAX,   Which one?,4    INT. TURBOLIFT - CONTINUOUS,TURBOLIF,INT.,Resurrection,1997-09-17,Deep Space Nine,532.txt
25,KIRA,   The middle one.,4    INT. TURBOLIFT - CONTINUOUS,TURBOLIF,INT.,Resurrection,1997-09-17,Deep Space Nine,532.txt
26,DAX,"   You really are obsessed with    appearances, aren't you?",4    INT. TURBOLIFT - CONTINUOUS,TURBOLIF,INT.,Resurrection,1997-09-17,Deep Space Nine,532.txt
27,KIRA,   And your taste in men... frightens   me.,4    INT. TURBOLIFT - CONTINUOUS,TURBOLIF,INT.,Resurrection,1997-09-17,Deep Space Nine,532.txt
28,DAX,   I'll tell Worf you said so.,5    INT. OPS - CONTINUOUS,OP,INT.,Resurrection,1997-09-17,Deep Space Nine,532.txt
29,WORF,   Tell me what?,5    INT. OPS - CONTINUOUS,OP,INT.,Resurrection,1997-09-17,Deep Space Nine,532.txt
30,DAX,       Don't be so nosy.,5    INT. OPS - CONTINUOUS,OP,INT.,Resurrection,1997-09-17,Deep Space Nine,532.txt
31,KIRA,   Two raktajinos.  Extra strong.   And a Kava roll.,5    INT. OPS - CONTINUOUS,OP,INT.,Resurrection,1997-09-17,Deep Space Nine,532.txt
32,DAX,       You could always invite Odo...,5    INT. OPS - CONTINUOUS,OP,INT.,Resurrection,1997-09-17,Deep Space Nine,532.txt
33,DAX,   ... as a friend.,5    INT. OPS - CONTINUOUS,OP,INT.,Resurrection,1997-09-17,Deep Space Nine,532.txt
34,KIRA,       I'm not ready for that. Odo's not   ready for that. Let's just forget   you ever brought it up. I'm   coming to dinner -- alone.   Got it?,5    INT. OPS - CONTINUOUS,OP,INT.,Resurrection,1997-09-17,Deep Space Nine,532.txt
35,DAX,   I got it. Three place settings.,5    INT. OPS - CONTINUOUS,OP,INT.,Resurrection,1997-09-17,Deep Space Nine,532.txt
36,KIRA,       I'll bring the wine.,5    INT. OPS - CONTINUOUS,OP,INT.,Resurrection,1997-09-17,Deep Space Nine,532.txt
37,O'BRIEN,"        Captain, you'd better get out here.",5    INT. OPS - CONTINUOUS,OP,INT.,Resurrection,1997-09-17,Deep Space Nine,532.txt
38,SISKO,   What is it?,5    INT. OPS - CONTINUOUS,OP,INT.,Resurrection,1997-09-17,Deep Space Nine,532.txt
39,O'BRIEN,   I'm showing a power buildup in the    transporter buffer.,5    INT. OPS - CONTINUOUS,OP,INT.,Resurrection,1997-09-17,Deep Space Nine,532.txt
40,DAX,   Someone's attempting to beam    aboard.,5    INT. OPS - CONTINUOUS,OP,INT.,Resurrection,1997-09-17,Deep Space Nine,532.txt
41,SISKO,   From where?,5    INT. OPS - CONTINUOUS,OP,INT.,Resurrection,1997-09-17,Deep Space Nine,532.txt
42,DAX,   I don't know. There are no ships    within transporter range.,5    INT. OPS - CONTINUOUS,OP,INT.,Resurrection,1997-09-17,Deep Space Nine,532.txt
43,SISKO,   Sisko to Bashir. We have a    medical emergency in Ops.,5    INT. OPS - CONTINUOUS,OP,INT.,Resurrection,1997-09-17,Deep Space Nine,532.txt
