,character,quote,scene,location,view,episode,date,series
0,SISKO,   Heard anything?,2    INT. OPS,OPS,INT.,,1999-03-16,Deep Space Nine
1,O'BRIEN,"   Should be here any minute, sir.    She's running a little late.",2    INT. OPS,OPS,INT.,,1999-03-16,Deep Space Nine
2,SISKO,        This is no way to start a new    relationship...,2    INT. OPS,OPS,INT.,,1999-03-16,Deep Space Nine
3,EZRI,   So... how's Odo?,2    INT. OPS,OPS,INT.,,1999-03-16,Deep Space Nine
4,BASHIR,   His body shows no sign of the    changeling disease. I believe    he's cured.,2    INT. OPS,OPS,INT.,,1999-03-16,Deep Space Nine
5,EZRI,   That's great.,2    INT. OPS,OPS,INT.,,1999-03-16,Deep Space Nine
6,BASHIR,   I'll probably release him from    the Infirmary this afternoon.,2    INT. OPS,OPS,INT.,,1999-03-16,Deep Space Nine
7,EZRI,   That's really... great.,2    INT. OPS,OPS,INT.,,1999-03-16,Deep Space Nine
8,BASHIR,   Yes... it is.,2    INT. OPS,OPS,INT.,,1999-03-16,Deep Space Nine
9,O'BRIEN,"        I don't get it. He's interested,    she's interested -- what's the    problem?",2    INT. OPS,OPS,INT.,,1999-03-16,Deep Space Nine
10,WORF,        He is an overgrown child and she    is... very confused.,2    INT. OPS,OPS,INT.,,1999-03-16,Deep Space Nine
11,O'BRIEN,        It could still work.,2    INT. OPS,OPS,INT.,,1999-03-16,Deep Space Nine
12,O'BRIEN,        She's here.,2    INT. OPS,OPS,INT.,,1999-03-16,Deep Space Nine
13,SISKO,   On screen.,2    INT. OPS,OPS,INT.,,1999-03-16,Deep Space Nine
14,EZRI,        I didn't know we were getting    another Defiant-class ship.,2    INT. OPS,OPS,INT.,,1999-03-16,Deep Space Nine
15,SISKO,   That's what happens when you miss    staff meetings.,2    INT. OPS,OPS,INT.,,1999-03-16,Deep Space Nine
16,O'BRIEN,       Looks just like her...,2    INT. OPS,OPS,INT.,,1999-03-16,Deep Space Nine
17,SISKO,   Let's hope she fights like her.,2    INT. OPS,OPS,INT.,,1999-03-16,Deep Space Nine
18,ROSS,   Attention to Orders.,7    INT. BRIDGE - CLOSE: THE DEDICATION PLAQUE,BRIDGE,INT.,,1999-03-16,Deep Space Nine
19,ROSS,"   To Captain Benjamin L. Sisko. As    of this date, you are requested    and required to take command of    U.S.S. Sao Paulo.",7    INT. BRIDGE - CLOSE: THE DEDICATION PLAQUE,BRIDGE,INT.,,1999-03-16,Deep Space Nine
20,ROSS ,"   Signed, Vice Admiral William J.   Ross, Stardate 52861.3.        Computer, transfer all command    codes to Captain Sisko.",7    INT. BRIDGE - CLOSE: THE DEDICATION PLAQUE,BRIDGE,INT.,,1999-03-16,Deep Space Nine
21,COMPUTER,   Command codes transferred.,7    INT. BRIDGE - CLOSE: THE DEDICATION PLAQUE,BRIDGE,INT.,,1999-03-16,Deep Space Nine
22,SISKO,"   I relieve you, sir.",7    INT. BRIDGE - CLOSE: THE DEDICATION PLAQUE,BRIDGE,INT.,,1999-03-16,Deep Space Nine
23,ROSS,   I stand relieved.,7    INT. BRIDGE - CLOSE: THE DEDICATION PLAQUE,BRIDGE,INT.,,1999-03-16,Deep Space Nine
24,ROSS,"   She's all yours, Ben. You've    got a fine ship here.",7    INT. BRIDGE - CLOSE: THE DEDICATION PLAQUE,BRIDGE,INT.,,1999-03-16,Deep Space Nine
