,character,quote,scene,location,view,episode,date,series
0,GARAK,"   -- Doctor, I just don't see the value    in this man's work.",2    INT. QUARK'S - SECOND LEVEL,QUARK'S,INT.,STAR TREK: DEEP SPACE NINE,1995-01-25,Deep Space Nine
1,BASHIR,"   Garak, Shakespeare is one of the    giants of human literature.",2    INT. QUARK'S - SECOND LEVEL,QUARK'S,INT.,STAR TREK: DEEP SPACE NINE,1995-01-25,Deep Space Nine
2,GARAK,"   I knew Brutus was going to kill Caesar    in the first act, but Caesar doesn't    figure it out until the knife is in    his back...",2    INT. QUARK'S - SECOND LEVEL,QUARK'S,INT.,STAR TREK: DEEP SPACE NINE,1995-01-25,Deep Space Nine
3,BASHIR,   That's why it's a tragedy.  Caesar    couldn't conceive that his best friend    would plot his murder.,2    INT. QUARK'S - SECOND LEVEL,QUARK'S,INT.,STAR TREK: DEEP SPACE NINE,1995-01-25,Deep Space Nine
4,GARAK,"   Tragedy is not the word I would use,    farce would be more appropriate.     Supposedly, this man is the leader    of an entire empire, a brilliant    military tactician, yet he can't see    what's going on under his very nose --",2    INT. QUARK'S - SECOND LEVEL,QUARK'S,INT.,STAR TREK: DEEP SPACE NINE,1995-01-25,Deep Space Nine
5,GARAK,"   Are you in a hurry, Doctor?",2    INT. QUARK'S - SECOND LEVEL,QUARK'S,INT.,STAR TREK: DEEP SPACE NINE,1995-01-25,Deep Space Nine
6,BASHIR,   I have to get back to the Infirmary.     There's a lot of work to do this    afternoon.,2    INT. QUARK'S - SECOND LEVEL,QUARK'S,INT.,STAR TREK: DEEP SPACE NINE,1995-01-25,Deep Space Nine
7,GARAK,       You're lucky.  I have more time on    my hands than I know what to do with.,2    INT. QUARK'S - SECOND LEVEL,QUARK'S,INT.,STAR TREK: DEEP SPACE NINE,1995-01-25,Deep Space Nine
8,BASHIR,   You could finish those pants I dropped    off last week.,2    INT. QUARK'S - SECOND LEVEL,QUARK'S,INT.,STAR TREK: DEEP SPACE NINE,1995-01-25,Deep Space Nine
9,GARAK,   Tomorrow.,2    INT. QUARK'S - SECOND LEVEL,QUARK'S,INT.,STAR TREK: DEEP SPACE NINE,1995-01-25,Deep Space Nine
10,GARAK,   You're going to give yourself    indigestion.,2    INT. QUARK'S - SECOND LEVEL,QUARK'S,INT.,STAR TREK: DEEP SPACE NINE,1995-01-25,Deep Space Nine
11,BASHIR,"   And I'll have you to thank for it.     If you hadn't been late, I'd be able    to enjoy my lunch.",2    INT. QUARK'S - SECOND LEVEL,QUARK'S,INT.,STAR TREK: DEEP SPACE NINE,1995-01-25,Deep Space Nine
12,GARAK,   This isn't the first time I've seen    you rush through a meal.  You never    take the time to savor your food.     It seems to be a human characteristic.,2    INT. QUARK'S - SECOND LEVEL,QUARK'S,INT.,STAR TREK: DEEP SPACE NINE,1995-01-25,Deep Space Nine
13,GARAK,"   Look over there... that Talarian    isn't even half finished with his    meal, but his human companion's plate    is empty.",2    INT. QUARK'S - SECOND LEVEL,QUARK'S,INT.,STAR TREK: DEEP SPACE NINE,1995-01-25,Deep Space Nine
14,BASHIR,   Maybe he and I should get together    for dessert and leave you and the    Talarian to wile away the afternoon.,2    INT. QUARK'S - SECOND LEVEL,QUARK'S,INT.,STAR TREK: DEEP SPACE NINE,1995-01-25,Deep Space Nine
15,GARAK,"   It's a very interesting sociological    trait, don't you think?  For    generations now, humankind has had    more than enough food... yet you all    eat as if you were afraid someone    was going to come along and take    your plate away.",2    INT. QUARK'S - SECOND LEVEL,QUARK'S,INT.,STAR TREK: DEEP SPACE NINE,1995-01-25,Deep Space Nine
16,BASHIR,"   Garak, why don't you eat for a while    and let me talk?",2    INT. QUARK'S - SECOND LEVEL,QUARK'S,INT.,STAR TREK: DEEP SPACE NINE,1995-01-25,Deep Space Nine
17,GARAK,       Fear of starvation amid plenty... it    points to some dark secret hidden in    the human soul... a gnawing hunger.     Someone should do a study.,2    INT. QUARK'S - SECOND LEVEL,QUARK'S,INT.,STAR TREK: DEEP SPACE NINE,1995-01-25,Deep Space Nine
18,BASHIR,   Why don't you do it?  You're the one    with all the free time on your hands.,2    INT. QUARK'S - SECOND LEVEL,QUARK'S,INT.,STAR TREK: DEEP SPACE NINE,1995-01-25,Deep Space Nine
19,GARAK,"   If you want to have dessert, go ahead.     I won't be offended.",2    INT. QUARK'S - SECOND LEVEL,QUARK'S,INT.,STAR TREK: DEEP SPACE NINE,1995-01-25,Deep Space Nine
20,BASHIR,   I have to go.  I'm sorry to leave    while you're still eating.,2    INT. QUARK'S - SECOND LEVEL,QUARK'S,INT.,STAR TREK: DEEP SPACE NINE,1995-01-25,Deep Space Nine
21,GARAK,"       No, no... I'm done, as well.",2    INT. QUARK'S - SECOND LEVEL,QUARK'S,INT.,STAR TREK: DEEP SPACE NINE,1995-01-25,Deep Space Nine
22,BASHIR,   But you're only half finished.,2    INT. QUARK'S - SECOND LEVEL,QUARK'S,INT.,STAR TREK: DEEP SPACE NINE,1995-01-25,Deep Space Nine
23,GARAK,"   If you really must know, I've been    nibbling on Delavian chocolates all    morning.",2    INT. QUARK'S - SECOND LEVEL,QUARK'S,INT.,STAR TREK: DEEP SPACE NINE,1995-01-25,Deep Space Nine
24,BASHIR,   How did you get your hands on Delavian    chocolates?,3    INT. PROMENADE - SECOND LEVEL,PROMENADE,INT.,STAR TREK: DEEP SPACE NINE,1995-01-25,Deep Space Nine
25,GARAK,"       I promised my... supplier that I    wouldn't tell.       But since I deprived you of dessert,    I'd be happy to bring some by the    Infirmary later this afternoon.",3    INT. PROMENADE - SECOND LEVEL,PROMENADE,INT.,STAR TREK: DEEP SPACE NINE,1995-01-25,Deep Space Nine
26,BASHIR,"   Thanks, I'd like that.",3    INT. PROMENADE - SECOND LEVEL,PROMENADE,INT.,STAR TREK: DEEP SPACE NINE,1995-01-25,Deep Space Nine
27,GARAK,"   Until then, Doctor...",3    INT. PROMENADE - SECOND LEVEL,PROMENADE,INT.,STAR TREK: DEEP SPACE NINE,1995-01-25,Deep Space Nine
28,KIRA ,   Julian...,3    INT. PROMENADE - SECOND LEVEL,PROMENADE,INT.,STAR TREK: DEEP SPACE NINE,1995-01-25,Deep Space Nine
29,BASHIR,   Major...,3    INT. PROMENADE - SECOND LEVEL,PROMENADE,INT.,STAR TREK: DEEP SPACE NINE,1995-01-25,Deep Space Nine
30,KIRA,   About those atmospheric specifications    you requested for the Yalosian    Ambassador...,3    INT. PROMENADE - SECOND LEVEL,PROMENADE,INT.,STAR TREK: DEEP SPACE NINE,1995-01-25,Deep Space Nine
31,BASHIR,"       Sixty percent nitrogen, ten percent    benzene, and the rest hydrogen    fluoride, as I recall...",3    INT. PROMENADE - SECOND LEVEL,PROMENADE,INT.,STAR TREK: DEEP SPACE NINE,1995-01-25,Deep Space Nine
32,KIRA,   We ran a test in one of the guest    quarters... the mixture was so    corrosive it started to dissolve the    carpet.,3    INT. PROMENADE - SECOND LEVEL,PROMENADE,INT.,STAR TREK: DEEP SPACE NINE,1995-01-25,Deep Space Nine
33,BASHIR,"   Don't look at me, it's what they    breathe...",3    INT. PROMENADE - SECOND LEVEL,PROMENADE,INT.,STAR TREK: DEEP SPACE NINE,1995-01-25,Deep Space Nine
