,character,quote,scene,location,view,episode,date,series,file
0,ODO,   Having a bad day?,1    INT. QUARK'S,QUARK'S,INT.,Valiant,1998-02-25,Deep Space Nine,546.txt
1,QUARK,   Like you care.,1    INT. QUARK'S,QUARK'S,INT.,Valiant,1998-02-25,Deep Space Nine,546.txt
2,QUARK,"        Fizz... Froth... Flip... Finial...    Foam... and Flare.        What's going on at that table,    anyway?",1    INT. QUARK'S,QUARK'S,INT.,Valiant,1998-02-25,Deep Space Nine,546.txt
3,ODO,   I take it there's a problem with   your drink replicator.,1    INT. QUARK'S,QUARK'S,INT.,Valiant,1998-02-25,Deep Space Nine,546.txt
4,QUARK,"        Problem? No. Can't be. If there    was a problem, I'd have submitted    an emergency maintenance request    this morning. And if I'd done    that, Chief O'Brien would've    assured me that Rom would fix it    right away. And of course, Rom    would've then promised me that Nog    would fix it before the end of the    day. And since this is the end    of the day and there's no Nog in    sight, we can only draw one    conclusion -- that I don't have    a problem!",1    INT. QUARK'S,QUARK'S,INT.,Valiant,1998-02-25,Deep Space Nine,546.txt
5,DAX,   Is your drink replicator broken?,1    INT. QUARK'S,QUARK'S,INT.,Valiant,1998-02-25,Deep Space Nine,546.txt
6,QUARK,"   Oh, you're quick today.",1    INT. QUARK'S,QUARK'S,INT.,Valiant,1998-02-25,Deep Space Nine,546.txt
7,DAX,"   Well, do you want me to fix it or    not?",1    INT. QUARK'S,QUARK'S,INT.,Valiant,1998-02-25,Deep Space Nine,546.txt
8,QUARK,   You?,1    INT. QUARK'S,QUARK'S,INT.,Valiant,1998-02-25,Deep Space Nine,546.txt
9,DAX,   That's right. Nog had a chance    to take a trip to Ferenginar and    I told him I'd cover for him while    he was away.,1    INT. QUARK'S,QUARK'S,INT.,Valiant,1998-02-25,Deep Space Nine,546.txt
10,QUARK,        Why?,1    INT. QUARK'S,QUARK'S,INT.,Valiant,1998-02-25,Deep Space Nine,546.txt
11,DAX,   Because he did me a favor last    week and I owe him one.,1    INT. QUARK'S,QUARK'S,INT.,Valiant,1998-02-25,Deep Space Nine,546.txt
12,QUARK,   But this is work for a... a    mechanic. A repairman. A lowly    engineer.,1    INT. QUARK'S,QUARK'S,INT.,Valiant,1998-02-25,Deep Space Nine,546.txt
13,DAX,   I'm going to tell Chief O'Brien    you said that.,1    INT. QUARK'S,QUARK'S,INT.,Valiant,1998-02-25,Deep Space Nine,546.txt
14,QUARK,        A super nova and a silven surprise.       She can't do this.,1    INT. QUARK'S,QUARK'S,INT.,Valiant,1998-02-25,Deep Space Nine,546.txt
15,ODO,   Why not?,1    INT. QUARK'S,QUARK'S,INT.,Valiant,1998-02-25,Deep Space Nine,546.txt
16,QUARK,   It's... it's not right. She's    above this sort of thing. Those    hands weren't meant to be poking    around inside a filthy drink    replicator. They were meant    for... higher pursuits.,1    INT. QUARK'S,QUARK'S,INT.,Valiant,1998-02-25,Deep Space Nine,546.txt
17,ODO,   You're in love.,1    INT. QUARK'S,QUARK'S,INT.,Valiant,1998-02-25,Deep Space Nine,546.txt
18,QUARK,   That is the most ridiculous thing    you've said in the last year.,1    INT. QUARK'S,QUARK'S,INT.,Valiant,1998-02-25,Deep Space Nine,546.txt
19,ODO,   Really?,1    INT. QUARK'S,QUARK'S,INT.,Valiant,1998-02-25,Deep Space Nine,546.txt
20,QUARK,"   Really.        Well, if you're going to fix it,    fix it.",1    INT. QUARK'S,QUARK'S,INT.,Valiant,1998-02-25,Deep Space Nine,546.txt
21,QUARK ,"   I've got a business to run here,    I don't have all day to wait    around for you to figure out basic    engineering.",1    INT. QUARK'S,QUARK'S,INT.,Valiant,1998-02-25,Deep Space Nine,546.txt
22,DAX,        Keep that up and I'll stick your    head in here.,1    INT. QUARK'S,QUARK'S,INT.,Valiant,1998-02-25,Deep Space Nine,546.txt
23,ODO,        It must kill you that she's    married to Worf.,1    INT. QUARK'S,QUARK'S,INT.,Valiant,1998-02-25,Deep Space Nine,546.txt
24,QUARK,"   I don't know what you're talking    about and if you're not going to    order something, would you please    step aside so I can do my job.",1    INT. QUARK'S,QUARK'S,INT.,Valiant,1998-02-25,Deep Space Nine,546.txt
25,ODO,"   Of course.        Oh, and by the way -- that's not    a silven surprise, it's a silken    sunrise.",1    INT. QUARK'S,QUARK'S,INT.,Valiant,1998-02-25,Deep Space Nine,546.txt
26,JAKE,   Is that it?,3    INT. RUNABOUT,RUNABOUT,INT.,Valiant,1998-02-25,Deep Space Nine,546.txt
27,NOG,   That's right.,3    INT. RUNABOUT,RUNABOUT,INT.,Valiant,1998-02-25,Deep Space Nine,546.txt
28,JAKE,   Can I see it?,3    INT. RUNABOUT,RUNABOUT,INT.,Valiant,1998-02-25,Deep Space Nine,546.txt
29,NOG,   No.,3    INT. RUNABOUT,RUNABOUT,INT.,Valiant,1998-02-25,Deep Space Nine,546.txt
30,JAKE,   Nog.,3    INT. RUNABOUT,RUNABOUT,INT.,Valiant,1998-02-25,Deep Space Nine,546.txt
31,NOG,   No. It's an official diplomatic    message from the Federation    Council to the Grand Nagus. It's    for his eyes only.,3    INT. RUNABOUT,RUNABOUT,INT.,Valiant,1998-02-25,Deep Space Nine,546.txt
32,JAKE,   But you know what's in it?,3    INT. RUNABOUT,RUNABOUT,INT.,Valiant,1998-02-25,Deep Space Nine,546.txt
33,NOG,   Maybe...,3    INT. RUNABOUT,RUNABOUT,INT.,Valiant,1998-02-25,Deep Space Nine,546.txt
34,JAKE,"   It's a proposal for an alliance,    isn't it? I mean, the Federation    sends the one Ferengi in Starfleet    to personally deliver a diplomatic    message to the Grand Nagus.    Something big is up.",3    INT. RUNABOUT,RUNABOUT,INT.,Valiant,1998-02-25,Deep Space Nine,546.txt
35,NOG,   You told me you weren't coming on    this trip as a reporter.,3    INT. RUNABOUT,RUNABOUT,INT.,Valiant,1998-02-25,Deep Space Nine,546.txt
36,JAKE,   I'm not. I came to see    Ferenginar. I've heard a lot    about it -- I can't wait to see    all the... the rain... and the    muck...,3    INT. RUNABOUT,RUNABOUT,INT.,Valiant,1998-02-25,Deep Space Nine,546.txt
37,NOG,"   Good. Because while I'm    delivering the message to the    Grand Nagus, you'll have plenty    of time to play tourist.",3    INT. RUNABOUT,RUNABOUT,INT.,Valiant,1998-02-25,Deep Space Nine,546.txt
38,COM,"   Shenandoah, this is Starbase Two-   Five-Seven, you've been cleared    to leave our defense perimeter. ",3    INT. RUNABOUT,RUNABOUT,INT.,Valiant,1998-02-25,Deep Space Nine,546.txt
39,COM  ,   Remain at one half impulse until    you've passed the outer marker.,3    INT. RUNABOUT,RUNABOUT,INT.,Valiant,1998-02-25,Deep Space Nine,546.txt
40,NOG,        Acknowledged.,3    INT. RUNABOUT,RUNABOUT,INT.,Valiant,1998-02-25,Deep Space Nine,546.txt
41,JAKE,   I don't get to see the Nagus?,3    INT. RUNABOUT,RUNABOUT,INT.,Valiant,1998-02-25,Deep Space Nine,546.txt
42,NOG,"   Now, why would you want to see the    Nagus?",3    INT. RUNABOUT,RUNABOUT,INT.,Valiant,1998-02-25,Deep Space Nine,546.txt
43,JAKE,   My father asked me to... say hello    and... to give the Nagus his best wishes.,3    INT. RUNABOUT,RUNABOUT,INT.,Valiant,1998-02-25,Deep Space Nine,546.txt
