,character,quote,scene,location,view,episode,date,series
0,KIRA,"   I want him treated like a visiting    head of state. Full    communications and computer    access, any kind of assistance he    might need from the station's    crew...",2    INT. DOCKING RING CORRIDOR,DOCKING RING CORRIDOR,INT.,,1997-01-24,Deep Space Nine
1,DAX,        You should've let us know he was    coming sooner. I think we've got    a red carpet in storage somewhere.,2    INT. DOCKING RING CORRIDOR,DOCKING RING CORRIDOR,INT.,,1997-01-24,Deep Space Nine
2,KIRA,"   Dax, this is important. Tekeny    Ghemor led the dissident movement    against Cardassia's Central    Command. And now that Dukat and    the Dominion have taken over,    there's no one better qualified to    lead the opposition.",2    INT. DOCKING RING CORRIDOR,DOCKING RING CORRIDOR,INT.,,1997-01-24,Deep Space Nine
3,DAX,   Besides... he's practically your    father.,2    INT. DOCKING RING CORRIDOR,DOCKING RING CORRIDOR,INT.,,1997-01-24,Deep Space Nine
4,WORF,        Your father? Isn't Ghemor a    Cardassian?,2    INT. DOCKING RING CORRIDOR,DOCKING RING CORRIDOR,INT.,,1997-01-24,Deep Space Nine
5,KIRA,   It's a long story.,2    INT. DOCKING RING CORRIDOR,DOCKING RING CORRIDOR,INT.,,1997-01-24,Deep Space Nine
6,DAX,   The Cardassians once kidnapped    Kira and surgically altered her to    look like Ghemor's missing    daughter.,2    INT. DOCKING RING CORRIDOR,DOCKING RING CORRIDOR,INT.,,1997-01-24,Deep Space Nine
7,KIRA,   It was part of a plan to expose    him as the leader of the dissident    movement.,2    INT. DOCKING RING CORRIDOR,DOCKING RING CORRIDOR,INT.,,1997-01-24,Deep Space Nine
8,WORF,        Cardassian politics are very...    complex.,2    INT. DOCKING RING CORRIDOR,DOCKING RING CORRIDOR,INT.,,1997-01-24,Deep Space Nine
9,DAX,   I think they like it that way.,2    INT. DOCKING RING CORRIDOR,DOCKING RING CORRIDOR,INT.,,1997-01-24,Deep Space Nine
10,KIRA,   Ghemor may be the only hope left    for Cardassia. He deserves our    help.,2    INT. DOCKING RING CORRIDOR,DOCKING RING CORRIDOR,INT.,,1997-01-24,Deep Space Nine
11,GHEMOR,   That's a lot of faith to put in    one man.,2    INT. DOCKING RING CORRIDOR,DOCKING RING CORRIDOR,INT.,,1997-01-24,Deep Space Nine
12,GHEMOR,   I hope I won't prove too great a    disappointment.,2    INT. DOCKING RING CORRIDOR,DOCKING RING CORRIDOR,INT.,,1997-01-24,Deep Space Nine
13,KIRA,   Legate Ghemor. It's good to see    you.,2    INT. DOCKING RING CORRIDOR,DOCKING RING CORRIDOR,INT.,,1997-01-24,Deep Space Nine
14,GHEMOR,"   How many times do I have to tell    you, Nerys? If you won't call me    ""father,"" Tekeny will do.",2    INT. DOCKING RING CORRIDOR,DOCKING RING CORRIDOR,INT.,,1997-01-24,Deep Space Nine
15,KIRA,"   Welcome to Deep Space Nine...         Tekeny. This is our science    officer, Lieutenant Commander Dax,    and our strategic operations    officer, Lieutenant Commander    Worf.",2    INT. DOCKING RING CORRIDOR,DOCKING RING CORRIDOR,INT.,,1997-01-24,Deep Space Nine
16,GHEMOR,   Quite an impressive reception for    an old man.,2    INT. DOCKING RING CORRIDOR,DOCKING RING CORRIDOR,INT.,,1997-01-24,Deep Space Nine
17,GHEMOR,   You're wearing the bracelet I gave    you.,2    INT. DOCKING RING CORRIDOR,DOCKING RING CORRIDOR,INT.,,1997-01-24,Deep Space Nine
18,KIRA,   It's... not exactly permitted    under the uniform code... but...,2    INT. DOCKING RING CORRIDOR,DOCKING RING CORRIDOR,INT.,,1997-01-24,Deep Space Nine
19,GHEMOR,   It looks good on you.,2    INT. DOCKING RING CORRIDOR,DOCKING RING CORRIDOR,INT.,,1997-01-24,Deep Space Nine
20,GHEMOR,"   It's been a pleasure meeting both    of you. But if you'll excuse me,    I'm afraid the journey here was a    little... draining.",2    INT. DOCKING RING CORRIDOR,DOCKING RING CORRIDOR,INT.,,1997-01-24,Deep Space Nine
