,character,quote,scene,location,view,episode,date,series
0,BASHIR ,"   Medical log, Stardate 47229.1.  Chief        O'BRIEN   and I have been working    overtime to prepare for the arrival    of a new cartographer.  Ensign Melora    Pazlar is the first Elaysian to join    Starfleet and, as such, requires    special accommodations.",1    EXT. SPACE - DEEP SPACE NINE (OPTICAL),SPACE - DEEP SPACE NINE,EXT.,STAR TREK: DEEP SPACE NINE,1993-08-26,Deep Space Nine
1,O'BRIEN,"   and I have been working    overtime to prepare for the arrival    of a new cartographer.  Ensign Melora    Pazlar is the first Elaysian to join    Starfleet and, as such, requires    special accommodations.",1    EXT. SPACE - DEEP SPACE NINE (OPTICAL),SPACE - DEEP SPACE NINE,EXT.,STAR TREK: DEEP SPACE NINE,1993-08-26,Deep Space Nine
2,DAX ,   I haven't seen one of these in three    hundred years.,2    INT. INFIRMARY,INFIRMARY,INT.,STAR TREK: DEEP SPACE NINE,1993-08-26,Deep Space Nine
3,DAX,       I'm surprised it was even on file in    the replicator's data bank.,2    INT. INFIRMARY,INFIRMARY,INT.,STAR TREK: DEEP SPACE NINE,1993-08-26,Deep Space Nine
4,BASHIR,   It wasn't.  Ensign Pazlar sent me    the specifications.,2    INT. INFIRMARY,INFIRMARY,INT.,STAR TREK: DEEP SPACE NINE,1993-08-26,Deep Space Nine
5,DAX,   She actually uses one like this?,2    INT. INFIRMARY,INFIRMARY,INT.,STAR TREK: DEEP SPACE NINE,1993-08-26,Deep Space Nine
6,BASHIR,   Her normal anti-grav unit isn't going    to work here... same problem we had    with the Starfleet cargo lifts...    Cardassian construction just isn't    compatible.,2    INT. INFIRMARY,INFIRMARY,INT.,STAR TREK: DEEP SPACE NINE,1993-08-26,Deep Space Nine
7,BASHIR,   On our way.,2    INT. INFIRMARY,INFIRMARY,INT.,STAR TREK: DEEP SPACE NINE,1993-08-26,Deep Space Nine
8,BASHIR,"   Think of what she's gone through to    get here, Jadzia... what it must be    like to adjust to our gravity after    growing up on a planet with low    surface gravity.",3    INT. PROMENADE - CONTINUOUS,PROMENADE,INT.,STAR TREK: DEEP SPACE NINE,1993-08-26,Deep Space Nine
9,O'BRIEN,   Doctor... !,3    INT. PROMENADE - CONTINUOUS,PROMENADE,INT.,STAR TREK: DEEP SPACE NINE,1993-08-26,Deep Space Nine
10,O'BRIEN,   We've done the best we can with    the ramps... the Cardassians    obviously didn't have her in mind    when they built the place...,3    INT. PROMENADE - CONTINUOUS,PROMENADE,INT.,STAR TREK: DEEP SPACE NINE,1993-08-26,Deep Space Nine
11,BASHIR,       I've managed to modify the maximum    vertical clearance of the chair three    centimeters to a slope of fifty-six    degrees.,3    INT. PROMENADE - CONTINUOUS,PROMENADE,INT.,STAR TREK: DEEP SPACE NINE,1993-08-26,Deep Space Nine
12,O'BRIEN,   That still leaves a lot of places    around here she won't have access    to...,3    INT. PROMENADE - CONTINUOUS,PROMENADE,INT.,STAR TREK: DEEP SPACE NINE,1993-08-26,Deep Space Nine
13,DAX,   Can't we just use the transporter to    help her get around?,3    INT. PROMENADE - CONTINUOUS,PROMENADE,INT.,STAR TREK: DEEP SPACE NINE,1993-08-26,Deep Space Nine
14,O'BRIEN,"   Makes sense to me, but she sent    word that it wouldn't be acceptable    to her.",3    INT. PROMENADE - CONTINUOUS,PROMENADE,INT.,STAR TREK: DEEP SPACE NINE,1993-08-26,Deep Space Nine
15,DAX,   I wonder why...,3    INT. PROMENADE - CONTINUOUS,PROMENADE,INT.,STAR TREK: DEEP SPACE NINE,1993-08-26,Deep Space Nine
16,BASHIR,"   I know exactly why... she went through    the Academy the same way.  Once her    basic needs were met, she refused    any special attention.  She's    extraordinary.",3    INT. PROMENADE - CONTINUOUS,PROMENADE,INT.,STAR TREK: DEEP SPACE NINE,1993-08-26,Deep Space Nine
17,DAX,   You make it sound like you've known    her for years...,3    INT. PROMENADE - CONTINUOUS,PROMENADE,INT.,STAR TREK: DEEP SPACE NINE,1993-08-26,Deep Space Nine
18,BASHIR,"   I almost feel that way... I've pulled    all her personnel and medical files    to get ready...       Her quarters... they're ready, aren't    they?",3    INT. PROMENADE - CONTINUOUS,PROMENADE,INT.,STAR TREK: DEEP SPACE NINE,1993-08-26,Deep Space Nine
19,O'BRIEN,   I have the bumps on my head to prove it.,3    INT. PROMENADE - CONTINUOUS,PROMENADE,INT.,STAR TREK: DEEP SPACE NINE,1993-08-26,Deep Space Nine
20,BASHIR,"   Thanks, Chief.",3    INT. PROMENADE - CONTINUOUS,PROMENADE,INT.,STAR TREK: DEEP SPACE NINE,1993-08-26,Deep Space Nine
21,O'BRIEN,   Let me know if there's anything    else I can do.,3    INT. PROMENADE - CONTINUOUS,PROMENADE,INT.,STAR TREK: DEEP SPACE NINE,1993-08-26,Deep Space Nine
22,BASHIR,   That'll be something to see... when    we turn off the gravity and she flies    around her room...,3    INT. PROMENADE - CONTINUOUS,PROMENADE,INT.,STAR TREK: DEEP SPACE NINE,1993-08-26,Deep Space Nine
23,MELORA,   Ensign Melora Pazlar reporting for    duty.,4    INT. AIRLOCK - CLOSE ON MELORA,AIRLOCK,INT.,STAR TREK: DEEP SPACE NINE,1993-08-26,Deep Space Nine
24,DAX,"   Welcome to DS Nine, Ensign.  I'm    Chief Science Officer, Jadzia Dax...    and this...",4    INT. AIRLOCK - CLOSE ON MELORA,AIRLOCK,INT.,STAR TREK: DEEP SPACE NINE,1993-08-26,Deep Space Nine
25,MELORA,   Doctor Bashir... we spoke on    subspace...,4    INT. AIRLOCK - CLOSE ON MELORA,AIRLOCK,INT.,STAR TREK: DEEP SPACE NINE,1993-08-26,Deep Space Nine
26,BASHIR,   Good to meet you in person...,4    INT. AIRLOCK - CLOSE ON MELORA,AIRLOCK,INT.,STAR TREK: DEEP SPACE NINE,1993-08-26,Deep Space Nine
27,MELORA,       I see you have my trolley car ready    to go...,4    INT. AIRLOCK - CLOSE ON MELORA,AIRLOCK,INT.,STAR TREK: DEEP SPACE NINE,1993-08-26,Deep Space Nine
28,BASHIR,   As requested.,4    INT. AIRLOCK - CLOSE ON MELORA,AIRLOCK,INT.,STAR TREK: DEEP SPACE NINE,1993-08-26,Deep Space Nine
29,DAX,"   Here, let me help...",4    INT. AIRLOCK - CLOSE ON MELORA,AIRLOCK,INT.,STAR TREK: DEEP SPACE NINE,1993-08-26,Deep Space Nine
30,MELORA,"       I'm fine, thank you.",4    INT. AIRLOCK - CLOSE ON MELORA,AIRLOCK,INT.,STAR TREK: DEEP SPACE NINE,1993-08-26,Deep Space Nine
31,MELORA,       That's better.,4    INT. AIRLOCK - CLOSE ON MELORA,AIRLOCK,INT.,STAR TREK: DEEP SPACE NINE,1993-08-26,Deep Space Nine
32,MELORA,   You've modified it.,4    INT. AIRLOCK - CLOSE ON MELORA,AIRLOCK,INT.,STAR TREK: DEEP SPACE NINE,1993-08-26,Deep Space Nine
33,BASHIR,   I wanted to give you as much mobility    as I could.,4    INT. AIRLOCK - CLOSE ON MELORA,AIRLOCK,INT.,STAR TREK: DEEP SPACE NINE,1993-08-26,Deep Space Nine
34,MELORA,   I've been practicing on the model I    requested for a month...,4    INT. AIRLOCK - CLOSE ON MELORA,AIRLOCK,INT.,STAR TREK: DEEP SPACE NINE,1993-08-26,Deep Space Nine
35,BASHIR,       It's... really no problem... I can    replicate the other design...,4    INT. AIRLOCK - CLOSE ON MELORA,AIRLOCK,INT.,STAR TREK: DEEP SPACE NINE,1993-08-26,Deep Space Nine
36,MELORA,"   No, I'll just have to adapt.",4    INT. AIRLOCK - CLOSE ON MELORA,AIRLOCK,INT.,STAR TREK: DEEP SPACE NINE,1993-08-26,Deep Space Nine
37,MELORA,"   I really don't think that'll be    necessary, Lieutenant... I'm perfectly    capable of piloting a runabout...",5    INT. CORRIDOR TO QUARTERS,CORRIDOR TO QUARTERS,INT.,STAR TREK: DEEP SPACE NINE,1993-08-26,Deep Space Nine
38,DAX,   Commander Sisko thought...,5    INT. CORRIDOR TO QUARTERS,CORRIDOR TO QUARTERS,INT.,STAR TREK: DEEP SPACE NINE,1993-08-26,Deep Space Nine
39,MELORA,"   I'm sure he thought what every officer    I've served with has thought... that    I need extra help to get the job    done.  Please tell him, I don't.",5    INT. CORRIDOR TO QUARTERS,CORRIDOR TO QUARTERS,INT.,STAR TREK: DEEP SPACE NINE,1993-08-26,Deep Space Nine
40,MELORA,   I'm sure the Chief Science Officer    has more important things to do than    to chart a sector in the Gamma    Quadrant...,5    INT. CORRIDOR TO QUARTERS,CORRIDOR TO QUARTERS,INT.,STAR TREK: DEEP SPACE NINE,1993-08-26,Deep Space Nine
41,BASHIR,   Here we are...,5    INT. CORRIDOR TO QUARTERS,CORRIDOR TO QUARTERS,INT.,STAR TREK: DEEP SPACE NINE,1993-08-26,Deep Space Nine
42,MELORA,"   You haven't modified the    specifications I gave you for my    quarters, I hope...",5    INT. CORRIDOR TO QUARTERS,CORRIDOR TO QUARTERS,INT.,STAR TREK: DEEP SPACE NINE,1993-08-26,Deep Space Nine
43,BASHIR,   Not one iota.  You can control the    gravity unit with this device.  If    you'd like to try it out...,5    INT. CORRIDOR TO QUARTERS,CORRIDOR TO QUARTERS,INT.,STAR TREK: DEEP SPACE NINE,1993-08-26,Deep Space Nine
44,MELORA,"   Thank you, I will.  It's been a    pleasure meeting both of you.",5    INT. CORRIDOR TO QUARTERS,CORRIDOR TO QUARTERS,INT.,STAR TREK: DEEP SPACE NINE,1993-08-26,Deep Space Nine
45,ASHROCK,       Paltriss only created eighty of    them... each a work of art...,7    INT. QUARK'S,QUARK'S,INT.,STAR TREK: DEEP SPACE NINE,1993-08-26,Deep Space Nine
46,QUARK,   And I've come into possession of    forty-two.,7    INT. QUARK'S,QUARK'S,INT.,STAR TREK: DEEP SPACE NINE,1993-08-26,Deep Space Nine
47,ASHROCK,       Forty-two?  My world will honor your    name for returning the Rings of    Paltriss to his birthplace...,7    INT. QUARK'S,QUARK'S,INT.,STAR TREK: DEEP SPACE NINE,1993-08-26,Deep Space Nine
48,QUARK,"    (drops ring in pouch,     puts pouch in pocket)   Honor my name all you want... as    long as your honor is accompanied by    one hundred and ninety-nine bars of    gold-pressed latinum...",7    INT. QUARK'S,QUARK'S,INT.,STAR TREK: DEEP SPACE NINE,1993-08-26,Deep Space Nine
49,ASHROCK,       I've heard that you drive a hard    bargain...,7    INT. QUARK'S,QUARK'S,INT.,STAR TREK: DEEP SPACE NINE,1993-08-26,Deep Space Nine
50,QUARK,   Shall we celebrate our closing the    deal with another drink... ?,7    INT. QUARK'S,QUARK'S,INT.,STAR TREK: DEEP SPACE NINE,1993-08-26,Deep Space Nine
51,QUARK,"   Excuse me, I'm sorry but we're not    open yet... if you'll come back in...",7    INT. QUARK'S,QUARK'S,INT.,STAR TREK: DEEP SPACE NINE,1993-08-26,Deep Space Nine
52,QUARK,"    (now nervous, to     Ashrock)   Have another drink on me.",7    INT. QUARK'S,QUARK'S,INT.,STAR TREK: DEEP SPACE NINE,1993-08-26,Deep Space Nine
53,QUARK,   Fallit... Fallit Kot... is that really    you?  How long has it been?,7    INT. QUARK'S,QUARK'S,INT.,STAR TREK: DEEP SPACE NINE,1993-08-26,Deep Space Nine
54,FALLIT KOT,       Eight years.  Eight long years.,7    INT. QUARK'S,QUARK'S,INT.,STAR TREK: DEEP SPACE NINE,1993-08-26,Deep Space Nine
55,QUARK,"   It can't be... I must say, you look    terrific... tanned... toned up...    all of that baby fat has disappeared    from your face...",7    INT. QUARK'S,QUARK'S,INT.,STAR TREK: DEEP SPACE NINE,1993-08-26,Deep Space Nine
56,LLIT KOT,"   You don't keep extra weight on, where    I've been...",7    INT. QUARK'S,QUARK'S,INT.,STAR TREK: DEEP SPACE NINE,1993-08-26,Deep Space Nine
57,QUARK,"       Just passing through, are you?  I'll    bet you have business in the Gamma    Quadrant... you always had a sharp    eye for fresh territory...",7    INT. QUARK'S,QUARK'S,INT.,STAR TREK: DEEP SPACE NINE,1993-08-26,Deep Space Nine
58,FALLIT KOT,   I'm not going to the Gamma Quadrant.     My business is right here.  With    you.,7    INT. QUARK'S,QUARK'S,INT.,STAR TREK: DEEP SPACE NINE,1993-08-26,Deep Space Nine
59,QUARK,   With me?,7    INT. QUARK'S,QUARK'S,INT.,STAR TREK: DEEP SPACE NINE,1993-08-26,Deep Space Nine
60,FALLIT KOT,"   That's right.    (leans in; no brag,     just fact)   I've come to kill you, Quark.",7    INT. QUARK'S,QUARK'S,INT.,STAR TREK: DEEP SPACE NINE,1993-08-26,Deep Space Nine
61,DAX,   I've gone through her mission profile.     She certainly knows what she's    doing...,9    INT. COMMANDER'S OFFICE,COMMANDER'S OFFICE,INT.,STAR TREK: DEEP SPACE NINE,1993-08-26,Deep Space Nine
62,SISKO,"   Nevertheless, this is her first deep    space assignment... and it doesn't    make sense to me to...    (rising, interrupting     himself)   Here she is...",9    INT. COMMANDER'S OFFICE,COMMANDER'S OFFICE,INT.,STAR TREK: DEEP SPACE NINE,1993-08-26,Deep Space Nine
63,SISKO,"   Ensign, I'm Commander Benjamin    Sisko...",11   INT. OPS,OPS,INT.,STAR TREK: DEEP SPACE NINE,1993-08-26,Deep Space Nine
64,MELORA,   Am I late?,11   INT. OPS,OPS,INT.,STAR TREK: DEEP SPACE NINE,1993-08-26,Deep Space Nine
65,SISKO,   Not at all.,11   INT. OPS,OPS,INT.,STAR TREK: DEEP SPACE NINE,1993-08-26,Deep Space Nine
66,MELORA,   It looked like the meeting had already    begun.,11   INT. OPS,OPS,INT.,STAR TREK: DEEP SPACE NINE,1993-08-26,Deep Space Nine
67,SISKO,   Dax and Bashir were just telling me    about your request to pilot a runabout    alone.,11   INT. OPS,OPS,INT.,STAR TREK: DEEP SPACE NINE,1993-08-26,Deep Space Nine
68,MELORA,   Wouldn't it have been appropriate to    include me in that conversation?,11   INT. OPS,OPS,INT.,STAR TREK: DEEP SPACE NINE,1993-08-26,Deep Space Nine
69,SISKO,"       I was getting a briefing by my senior    officers, Ensign.  We talk about    personnel matters all the time.",11   INT. OPS,OPS,INT.,STAR TREK: DEEP SPACE NINE,1993-08-26,Deep Space Nine
70,MELORA,"       I'm sorry if I seem overly sensitive.     But I'm used to being shut out of    the ""Melora"" problem.  The truth is    there is no ""Melora"" problem.  Until    people create one.",11   INT. OPS,OPS,INT.,STAR TREK: DEEP SPACE NINE,1993-08-26,Deep Space Nine
71,MELORA,"   This may sound ungrateful, because    Doctor Bashir has been wonderfully    helpful in the preparations for my    arrival, but frankly, I wonder why a    medical opinion is necessary in this    discussion.",12   INT. COMMANDER'S OFFICE - CONTINUOUS,COMMANDER'S OFFICE,INT.,STAR TREK: DEEP SPACE NINE,1993-08-26,Deep Space Nine
72,DAX,   Julian knows more about your    capabilities than any of us.,12   INT. COMMANDER'S OFFICE - CONTINUOUS,COMMANDER'S OFFICE,INT.,STAR TREK: DEEP SPACE NINE,1993-08-26,Deep Space Nine
73,MELORA,   I don't need a medical opinion to    tell me my own capabilities...,12   INT. COMMANDER'S OFFICE - CONTINUOUS,COMMANDER'S OFFICE,INT.,STAR TREK: DEEP SPACE NINE,1993-08-26,Deep Space Nine
74,BASHIR,   I also know the station and the    runabouts...,12   INT. COMMANDER'S OFFICE - CONTINUOUS,COMMANDER'S OFFICE,INT.,STAR TREK: DEEP SPACE NINE,1993-08-26,Deep Space Nine
75,MELORA,   I've studied the station's    schematics... and I've flown    runabouts...,12   INT. COMMANDER'S OFFICE - CONTINUOUS,COMMANDER'S OFFICE,INT.,STAR TREK: DEEP SPACE NINE,1993-08-26,Deep Space Nine
76,SISKO,   Ensign...,12   INT. COMMANDER'S OFFICE - CONTINUOUS,COMMANDER'S OFFICE,INT.,STAR TREK: DEEP SPACE NINE,1993-08-26,Deep Space Nine
77,MELORA,   I simply object to being treated    like someone who is ill.,12   INT. COMMANDER'S OFFICE - CONTINUOUS,COMMANDER'S OFFICE,INT.,STAR TREK: DEEP SPACE NINE,1993-08-26,Deep Space Nine
78,SISKO,   I don't see anybody doing that.,12   INT. COMMANDER'S OFFICE - CONTINUOUS,COMMANDER'S OFFICE,INT.,STAR TREK: DEEP SPACE NINE,1993-08-26,Deep Space Nine
79,MELORA,"       Try sitting in the chair, Commander.     No one can understand until they sit    in the chair.",12   INT. COMMANDER'S OFFICE - CONTINUOUS,COMMANDER'S OFFICE,INT.,STAR TREK: DEEP SPACE NINE,1993-08-26,Deep Space Nine
80,MELORA,"   I've been in one chair or another    since I left my homeworld.  My family    gave me this cane made from the wood    of a garlanic tree.    (chuckles at the     naivete)   ... they had no idea what it would be    like to live off-world... in what    you consider ""normal"" gravity.  Only    a handful of Elaysians have ever    left home.  But I always knew I had    to be one of them.",12   INT. COMMANDER'S OFFICE - CONTINUOUS,COMMANDER'S OFFICE,INT.,STAR TREK: DEEP SPACE NINE,1993-08-26,Deep Space Nine
81,MELORA ,"   I dreamed about exploring the stars    as a girl.  And I wasn't going to    allow any... ""handicap,"" not a chair,    not a Cardassian station... to stop    me from chasing that dream.",12   INT. COMMANDER'S OFFICE - CONTINUOUS,COMMANDER'S OFFICE,INT.,STAR TREK: DEEP SPACE NINE,1993-08-26,Deep Space Nine
82,SISKO,   You must feel a great deal of pride    in what you've been able to achieve.,12   INT. COMMANDER'S OFFICE - CONTINUOUS,COMMANDER'S OFFICE,INT.,STAR TREK: DEEP SPACE NINE,1993-08-26,Deep Space Nine
83,MELORA,"       And I've achieved it without being    dependent on anybody.  To be honest,    I prefer working alone.  It's simply    easier for me.",12   INT. COMMANDER'S OFFICE - CONTINUOUS,COMMANDER'S OFFICE,INT.,STAR TREK: DEEP SPACE NINE,1993-08-26,Deep Space Nine
84,SISKO,   I'm not comfortable sending you alone    into the Gamma Quadrant.,12   INT. COMMANDER'S OFFICE - CONTINUOUS,COMMANDER'S OFFICE,INT.,STAR TREK: DEEP SPACE NINE,1993-08-26,Deep Space Nine
85,MELORA,"   Sir, I can focus on the job better,    I can work at my own pace without    bothering anyone else...",12   INT. COMMANDER'S OFFICE - CONTINUOUS,COMMANDER'S OFFICE,INT.,STAR TREK: DEEP SPACE NINE,1993-08-26,Deep Space Nine
86,SISKO,   Lieutenant Dax will be going with    you.,12   INT. COMMANDER'S OFFICE - CONTINUOUS,COMMANDER'S OFFICE,INT.,STAR TREK: DEEP SPACE NINE,1993-08-26,Deep Space Nine
87,MELORA,"   Yes sir.       When do you wish to leave, Lieutenant?",12   INT. COMMANDER'S OFFICE - CONTINUOUS,COMMANDER'S OFFICE,INT.,STAR TREK: DEEP SPACE NINE,1993-08-26,Deep Space Nine
88,DAX,   Your schedule is fine with me.,12   INT. COMMANDER'S OFFICE - CONTINUOUS,COMMANDER'S OFFICE,INT.,STAR TREK: DEEP SPACE NINE,1993-08-26,Deep Space Nine
89,MELORA,   Come in.,13   INT. HABITAT CORRIDOR,HABITAT CORRIDOR,INT.,STAR TREK: DEEP SPACE NINE,1993-08-26,Deep Space Nine
90,BASHIR,   Is it working?       The low-grav field actuator... I    just heard it go off.,14   INT. MELORA'S QUARTERS,MELORA'S QUARTERS,INT.,STAR TREK: DEEP SPACE NINE,1993-08-26,Deep Space Nine
91,MELORA,   It's working fine.,14   INT. MELORA'S QUARTERS,MELORA'S QUARTERS,INT.,STAR TREK: DEEP SPACE NINE,1993-08-26,Deep Space Nine
92,BASHIR,   So you were just...,14   INT. MELORA'S QUARTERS,MELORA'S QUARTERS,INT.,STAR TREK: DEEP SPACE NINE,1993-08-26,Deep Space Nine
