,character,quote,scene,location,view,episode,date,series
0,KIRA,"   ... the Defiant searched the area    for almost six hours, but we    couldn't find any sign of survivors.",1    INT. CAPTAIN'S OFFICE,CAPTAIN'S OFFICE,INT.,,1997-11-14,Deep Space Nine
1,SISKO,       The Cortez was a fine ship.,1    INT. CAPTAIN'S OFFICE,CAPTAIN'S OFFICE,INT.,,1997-11-14,Deep Space Nine
2,KIRA,        You knew Captain Swofford a long time.,1    INT. CAPTAIN'S OFFICE,CAPTAIN'S OFFICE,INT.,,1997-11-14,Deep Space Nine
3,SISKO,        I introduced him to his wife.,1    INT. CAPTAIN'S OFFICE,CAPTAIN'S OFFICE,INT.,,1997-11-14,Deep Space Nine
4,KIRA,   Patrolling the Cardassian border    is getting more and more    dangerous. You never know    when you're going to run into a    squadron of Jem'Hadar fighters.,1    INT. CAPTAIN'S OFFICE,CAPTAIN'S OFFICE,INT.,,1997-11-14,Deep Space Nine
5,SISKO,   I guess we popped the champagne    corks too soon.,1    INT. CAPTAIN'S OFFICE,CAPTAIN'S OFFICE,INT.,,1997-11-14,Deep Space Nine
6,SISKO,   Everyone thought the war was over    when we retook the station and    pushed the Dominion back into    Cardassian space.,1    INT. CAPTAIN'S OFFICE,CAPTAIN'S OFFICE,INT.,,1997-11-14,Deep Space Nine
7,KIRA,   I never believed that... and neither    did you.,1    INT. CAPTAIN'S OFFICE,CAPTAIN'S OFFICE,INT.,,1997-11-14,Deep Space Nine
8,SISKO,   A lot of good that did the four    hundred people on the Cortez.,1    INT. CAPTAIN'S OFFICE,CAPTAIN'S OFFICE,INT.,,1997-11-14,Deep Space Nine
9,KIRA,"        Mister Sisko. So, how do you like    our station so far?",1    INT. CAPTAIN'S OFFICE,CAPTAIN'S OFFICE,INT.,,1997-11-14,Deep Space Nine
10,JOSEPH,   It certainly is big.,1    INT. CAPTAIN'S OFFICE,CAPTAIN'S OFFICE,INT.,,1997-11-14,Deep Space Nine
11,JOSEPH,   I heard about Quentin Swofford.    I'm sorry.,1    INT. CAPTAIN'S OFFICE,CAPTAIN'S OFFICE,INT.,,1997-11-14,Deep Space Nine
12,SISKO,"        Look, Dad... I know I haven't been    very good company the last few days.",1    INT. CAPTAIN'S OFFICE,CAPTAIN'S OFFICE,INT.,,1997-11-14,Deep Space Nine
13,JOSEPH,   I didn't come here to be entertained.    I came to see you and Jake.,1    INT. CAPTAIN'S OFFICE,CAPTAIN'S OFFICE,INT.,,1997-11-14,Deep Space Nine
14,SISKO,   You picked an interesting time to    take your first trip away from Earth.,1    INT. CAPTAIN'S OFFICE,CAPTAIN'S OFFICE,INT.,,1997-11-14,Deep Space Nine
15,JOSEPH,"   Well, I figured it was now or    never. Besides, I've been worried    about you. Last couple of times    we've talked... it seemed like the    weight of the entire Alpha    Quadrant was on your shoulders.",1    INT. CAPTAIN'S OFFICE,CAPTAIN'S OFFICE,INT.,,1997-11-14,Deep Space Nine
16,SISKO,   Sometimes it feels that way.,1    INT. CAPTAIN'S OFFICE,CAPTAIN'S OFFICE,INT.,,1997-11-14,Deep Space Nine
17,SISKO,   Dad... I'm not sure...,1    INT. CAPTAIN'S OFFICE,CAPTAIN'S OFFICE,INT.,,1997-11-14,Deep Space Nine
18,JOSEPH,"   Just say it, son.",1    INT. CAPTAIN'S OFFICE,CAPTAIN'S OFFICE,INT.,,1997-11-14,Deep Space Nine
19,SISKO,   I just don't know how many friends    I can lose. Every time I think    I've achieved a real victory...    something like this happens and it    all turns to ashes.,1    INT. CAPTAIN'S OFFICE,CAPTAIN'S OFFICE,INT.,,1997-11-14,Deep Space Nine
20,JOSEPH,   So what do you want to do?,1    INT. CAPTAIN'S OFFICE,CAPTAIN'S OFFICE,INT.,,1997-11-14,Deep Space Nine
21,SISKO,   Maybe it's time for me to step    down... let someone else make the    tough calls.,1    INT. CAPTAIN'S OFFICE,CAPTAIN'S OFFICE,INT.,,1997-11-14,Deep Space Nine
22,JOSEPH,"   I see.        Well, no one's indispensable, son.    Not even you.        Whatever decision you make, I'll    support it.        Of course, if Quentin Swofford was    here... I'd bet he'd have a few    things to say to you.",1    INT. CAPTAIN'S OFFICE,CAPTAIN'S OFFICE,INT.,,1997-11-14,Deep Space Nine
23,SISKO,   But he's not here... is he?   That's the whole point.,1    INT. CAPTAIN'S OFFICE,CAPTAIN'S OFFICE,INT.,,1997-11-14,Deep Space Nine
24,JOSEPH,"   I'd say you have some thinking to    do... and I've got a dinner date    with my grandson, so I'll let you    get to it.",1    INT. CAPTAIN'S OFFICE,CAPTAIN'S OFFICE,INT.,,1997-11-14,Deep Space Nine
25,SISKO,   Who was that?,1    INT. CAPTAIN'S OFFICE,CAPTAIN'S OFFICE,INT.,,1997-11-14,Deep Space Nine
26,SISKO,   Where'd he go?,4    INT. OPS - CONTINUOUS,OPS,INT.,,1997-11-14,Deep Space Nine
27,JOSEPH,   Who?,4    INT. OPS - CONTINUOUS,OPS,INT.,,1997-11-14,Deep Space Nine
28,SISKO,   The man who just walked by my door.,4    INT. OPS - CONTINUOUS,OPS,INT.,,1997-11-14,Deep Space Nine
29,DAX,   I didn't see anyone.,4    INT. OPS - CONTINUOUS,OPS,INT.,,1997-11-14,Deep Space Nine
30,SISKO,       I could've sworn...,4    INT. OPS - CONTINUOUS,OPS,INT.,,1997-11-14,Deep Space Nine
31,KASIDY,"   I don't know what you're so    worried about, Ben. I'm not    taking my ship anywhere near the    Cardassian border.",5    INT. CORRIDOR,CORRIDOR,INT.,,1997-11-14,Deep Space Nine
32,SISKO,   I realize that. But the Dominion    is getting bolder and bolder...    and your freighter is no match for    a Jem'Hadar attack ship.,5    INT. CORRIDOR,CORRIDOR,INT.,,1997-11-14,Deep Space Nine
33,KASIDY,   They'd have to catch me first.,5    INT. CORRIDOR,CORRIDOR,INT.,,1997-11-14,Deep Space Nine
34,SISKO,"   You're really not worried, are you?",5    INT. CORRIDOR,CORRIDOR,INT.,,1997-11-14,Deep Space Nine
35,KASIDY,   Me? I'm fearless. You know    that -- that's why you love me.,5    INT. CORRIDOR,CORRIDOR,INT.,,1997-11-14,Deep Space Nine
36,SISKO,   I think I follow that logic.,5    INT. CORRIDOR,CORRIDOR,INT.,,1997-11-14,Deep Space Nine
37,WILLIE,"        Hey, Benny. See the game last    night?",5    INT. CORRIDOR,CORRIDOR,INT.,,1997-11-14,Deep Space Nine
38,SISKO,   What?,5    INT. CORRIDOR,CORRIDOR,INT.,,1997-11-14,Deep Space Nine
39,KASIDY,   Ben?,5    INT. CORRIDOR,CORRIDOR,INT.,,1997-11-14,Deep Space Nine
40,SISKO,   Who was that?,5    INT. CORRIDOR,CORRIDOR,INT.,,1997-11-14,Deep Space Nine
41,KASIDY,   Who was who?,5    INT. CORRIDOR,CORRIDOR,INT.,,1997-11-14,Deep Space Nine
42,KASIDY,       Ben -- where are you going?,5    INT. CORRIDOR,CORRIDOR,INT.,,1997-11-14,Deep Space Nine
43,KASIDY,   Ben -- what's wrong? Are you hurt?,8    EXT. NEW YORK STREET - DAY,NEW YORK STREET,EXT.,,1997-11-14,Deep Space Nine
44,KASIDY,"   He's awake.        Ben, are you all right?",12   INT. INFIRMARY,INFIRMARY,INT.,,1997-11-14,Deep Space Nine
