,character,quote,scene,location,view,episode,date,series,file
0,BASHIR,"   Computer, download file to PADD...    (checking its serial     number)    F-seven.",1    INT. INFIRMARY,INFIRMARY,INT.,Inquisition,1998-01-14,Deep Space Nine,542.txt
1,COMPUTER,   Download complete.,1    INT. INFIRMARY,INFIRMARY,INT.,Inquisition,1998-01-14,Deep Space Nine,542.txt
2,ODO,   You're up late.,1    INT. INFIRMARY,INFIRMARY,INT.,Inquisition,1998-01-14,Deep Space Nine,542.txt
3,BASHIR,        I have a few things to finish up    before I leave in the morning.,1    INT. INFIRMARY,INFIRMARY,INT.,Inquisition,1998-01-14,Deep Space Nine,542.txt
4,BASHIR,   I'm presenting a paper at a    medical conference.,1    INT. INFIRMARY,INFIRMARY,INT.,Inquisition,1998-01-14,Deep Space Nine,542.txt
5,ODO,"   I see. Where is it? Risa,    Casperia Prime?",1    INT. INFIRMARY,INFIRMARY,INT.,Inquisition,1998-01-14,Deep Space Nine,542.txt
6,BASHIR,   Casperia. How'd you guess?,1    INT. INFIRMARY,INFIRMARY,INT.,Inquisition,1998-01-14,Deep Space Nine,542.txt
7,ODO,   Doctors always hold their    conferences at sunny resorts.,1    INT. INFIRMARY,INFIRMARY,INT.,Inquisition,1998-01-14,Deep Space Nine,542.txt
8,BASHIR,        Ours can be a grim profession.    Don't you think we deserve a break    from all the illness and death?,1    INT. INFIRMARY,INFIRMARY,INT.,Inquisition,1998-01-14,Deep Space Nine,542.txt
9,ODO,   Don't forget to bring plenty of    sunscreen.,1    INT. INFIRMARY,INFIRMARY,INT.,Inquisition,1998-01-14,Deep Space Nine,542.txt
10,ODO,   Let me guess. You dislocated your    shoulder.,1    INT. INFIRMARY,INFIRMARY,INT.,Inquisition,1998-01-14,Deep Space Nine,542.txt
11,BASHIR,   Not again.,1    INT. INFIRMARY,INFIRMARY,INT.,Inquisition,1998-01-14,Deep Space Nine,542.txt
12,BASHIR,        You promised me you wouldn't go    kayaking again until your shoulder    had a chance to heal.,1    INT. INFIRMARY,INFIRMARY,INT.,Inquisition,1998-01-14,Deep Space Nine,542.txt
13,O'BRIEN,        I know. But I can't stay away.    (trying to explain     himself)    It's like the river calls to me.,1    INT. INFIRMARY,INFIRMARY,INT.,Inquisition,1998-01-14,Deep Space Nine,542.txt
14,BASHIR,"   That's right. It's saying, ""Stay    away. Don't come near me. I'll    only hurt you more!""",1    INT. INFIRMARY,INFIRMARY,INT.,Inquisition,1998-01-14,Deep Space Nine,542.txt
15,O'BRIEN,   Much better.,1    INT. INFIRMARY,INFIRMARY,INT.,Inquisition,1998-01-14,Deep Space Nine,542.txt
16,BASHIR,   It'll be tender for a few days so    go easy on it.,1    INT. INFIRMARY,INFIRMARY,INT.,Inquisition,1998-01-14,Deep Space Nine,542.txt
17,O'BRIEN,   Right.,1    INT. INFIRMARY,INFIRMARY,INT.,Inquisition,1998-01-14,Deep Space Nine,542.txt
18,BASHIR,"   If the pain starts to get any    worse, Nurse Bandee can give you    something.",1    INT. INFIRMARY,INFIRMARY,INT.,Inquisition,1998-01-14,Deep Space Nine,542.txt
19,O'BRIEN,"   Thanks, Julian. Have a good time    on Casperia.",1    INT. INFIRMARY,INFIRMARY,INT.,Inquisition,1998-01-14,Deep Space Nine,542.txt
20,BASHIR,"   I'm going to a medical conference,    not on a vacation.",1    INT. INFIRMARY,INFIRMARY,INT.,Inquisition,1998-01-14,Deep Space Nine,542.txt
21,O'BRIEN,   Whatever you say.,1    INT. INFIRMARY,INFIRMARY,INT.,Inquisition,1998-01-14,Deep Space Nine,542.txt
