,character,quote,scene,location,view,episode,date,series,file
0,QUARK ,"   I am merely a businessman.  It would    take an orator with the skills of    the late, great Plegg himself, to    sing the praises of the late, great    Plegg.",1    INT. QUARK'S,QUARK'S,INT.,The Alternate,1993-10-27,Deep Space Nine,432.txt
1,QUARK,"       What Ferengi could resist the honor    of owning a small piece of the man    who took a computer chip and turned    it into the modular holosuite    industry... a small piece of the man    who brought holographic entertainment    to the most remote parts of this    quadrant, creating profit centers    from societies that could barely    afford to feed their own people...",1    INT. QUARK'S,QUARK'S,INT.,The Alternate,1993-10-27,Deep Space Nine,432.txt
2,ODO,       How much are you asking?,1    INT. QUARK'S,QUARK'S,INT.,The Alternate,1993-10-27,Deep Space Nine,432.txt
3,QUARK,"   As I was about to tell my good friend    here, a mere three strips of    latinum...",1    INT. QUARK'S,QUARK'S,INT.,The Alternate,1993-10-27,Deep Space Nine,432.txt
4,QUARK,"   And I'd be taking a loss at that    price... okay, for you, two strips...    (sighs, he's lost     him, to odo)   Thank you very much.",1    INT. QUARK'S,QUARK'S,INT.,The Alternate,1993-10-27,Deep Space Nine,432.txt
5,ODO,   Three strips?  That's a fair price    for Plegg.,1    INT. QUARK'S,QUARK'S,INT.,The Alternate,1993-10-27,Deep Space Nine,432.txt
6,QUARK,       I suppose you're interested.,1    INT. QUARK'S,QUARK'S,INT.,The Alternate,1993-10-27,Deep Space Nine,432.txt
7,ODO,   Humanoid death rituals are an interest    of mine.,1    INT. QUARK'S,QUARK'S,INT.,The Alternate,1993-10-27,Deep Space Nine,432.txt
8,QUARK,   Death rituals.,1    INT. QUARK'S,QUARK'S,INT.,The Alternate,1993-10-27,Deep Space Nine,432.txt
9,ODO,   Everybody needs a hobby.,1    INT. QUARK'S,QUARK'S,INT.,The Alternate,1993-10-27,Deep Space Nine,432.txt
10,QUARK,       Uh huh...,1    INT. QUARK'S,QUARK'S,INT.,The Alternate,1993-10-27,Deep Space Nine,432.txt
11,ODO,"   Some species burn their dead, others    pack them in blocks of ice... some    even surround themselves with the    company of family corpses.  But the    Ferengi ritual of chopping up their    loved ones and selling them... I    find that... irresistible.",1    INT. QUARK'S,QUARK'S,INT.,The Alternate,1993-10-27,Deep Space Nine,432.txt
12,QUARK,       I'm very busy here.,1    INT. QUARK'S,QUARK'S,INT.,The Alternate,1993-10-27,Deep Space Nine,432.txt
13,ODO,       What a fitting and dignified way to    honor the memory of great Ferengi    entrepreneurs.  I'm thinking of    starting a collection.,1    INT. QUARK'S,QUARK'S,INT.,The Alternate,1993-10-27,Deep Space Nine,432.txt
14,ODO,"   Putting up a display case in my    office.  There'll be a special space    reserved for you in there, Quark.",1    INT. QUARK'S,QUARK'S,INT.,The Alternate,1993-10-27,Deep Space Nine,432.txt
15,QUARK,   I'm sure.,1    INT. QUARK'S,QUARK'S,INT.,The Alternate,1993-10-27,Deep Space Nine,432.txt
16,QUARK,   You're serious?,1    INT. QUARK'S,QUARK'S,INT.,The Alternate,1993-10-27,Deep Space Nine,432.txt
17,ODO,   Have you ever known me not to be?,1    INT. QUARK'S,QUARK'S,INT.,The Alternate,1993-10-27,Deep Space Nine,432.txt
18,ODO,"   Oh, there is one thing I was curious    about...",1    INT. QUARK'S,QUARK'S,INT.,The Alternate,1993-10-27,Deep Space Nine,432.txt
19,QUARK,    (knows something's     coming)   And what's that...,1    INT. QUARK'S,QUARK'S,INT.,The Alternate,1993-10-27,Deep Space Nine,432.txt
20,ODO,   How do I know it's Plegg?,1    INT. QUARK'S,QUARK'S,INT.,The Alternate,1993-10-27,Deep Space Nine,432.txt
21,QUARK,   It says so on the label.,1    INT. QUARK'S,QUARK'S,INT.,The Alternate,1993-10-27,Deep Space Nine,432.txt
22,ODO,   Isn't there some sort of letter of    authenticity?,1    INT. QUARK'S,QUARK'S,INT.,The Alternate,1993-10-27,Deep Space Nine,432.txt
23,QUARK,       The Ferengi Seal of Dismemberment is    right there.  What more do you want?,1    INT. QUARK'S,QUARK'S,INT.,The Alternate,1993-10-27,Deep Space Nine,432.txt
24,ODO,   I want Plegg.,1    INT. QUARK'S,QUARK'S,INT.,The Alternate,1993-10-27,Deep Space Nine,432.txt
25,QUARK,   You've got him!,1    INT. QUARK'S,QUARK'S,INT.,The Alternate,1993-10-27,Deep Space Nine,432.txt
26,ODO,   Not if he's still alive...,1    INT. QUARK'S,QUARK'S,INT.,The Alternate,1993-10-27,Deep Space Nine,432.txt
27,QUARK,       Still alive?,1    INT. QUARK'S,QUARK'S,INT.,The Alternate,1993-10-27,Deep Space Nine,432.txt
28,ODO,   Still alive.,1    INT. QUARK'S,QUARK'S,INT.,The Alternate,1993-10-27,Deep Space Nine,432.txt
29,QUARK,       Plegg?,1    INT. QUARK'S,QUARK'S,INT.,The Alternate,1993-10-27,Deep Space Nine,432.txt
