,character,quote,scene,location,view,episode,date,series,file
0,BASHIR,"   It's all right, Chief... you're going    to be fine.",1    INT. OPS,OPS,INT.,Visionary,1995-01-03,Deep Space Nine,463.txt
1,O'BRIEN,       What... happened?,1    INT. OPS,OPS,INT.,Visionary,1995-01-03,Deep Space Nine,463.txt
2,SISKO,   You were re-routing a phase inducer    when one of the plasma conduits blew    out.,1    INT. OPS,OPS,INT.,Visionary,1995-01-03,Deep Space Nine,463.txt
3,BASHIR,"   Easy there.  You have a mild case of    radiation poisoning.  I've given you    some hyronalin, which should    counteract the affects.       But I think he should be restricted    to light duty for a few days.",1    INT. OPS,OPS,INT.,Visionary,1995-01-03,Deep Space Nine,463.txt
4,SISKO,   Agreed.,1    INT. OPS,OPS,INT.,Visionary,1995-01-03,Deep Space Nine,463.txt
5,KIRA,"   Commander, the transport's arrived    and they're requesting permission to    dock.",1    INT. OPS,OPS,INT.,Visionary,1995-01-03,Deep Space Nine,463.txt
6,SISKO,   Route them to Docking Bay Twelve.     Inform the Romulan delegation that    we'll meet them there.,1    INT. OPS,OPS,INT.,Visionary,1995-01-03,Deep Space Nine,463.txt
7,SISKO,   And Chief...,1    INT. OPS,OPS,INT.,Visionary,1995-01-03,Deep Space Nine,463.txt
8,SISKO,"       ""Light duty"" means light.  I don't    want to see you crawling around the    Jefferies tubes tonight, chasing    down power surges.",1    INT. OPS,OPS,INT.,Visionary,1995-01-03,Deep Space Nine,463.txt
9,O'BRIEN,"   You won't get any arguments today,    Commander.",1    INT. OPS,OPS,INT.,Visionary,1995-01-03,Deep Space Nine,463.txt
10,SISKO,"   Ready, Major?",1    INT. OPS,OPS,INT.,Visionary,1995-01-03,Deep Space Nine,463.txt
11,BO'RAK,   Du'cha Kovah!  Estah!  (Leave me    alone!  Let me go!),3    INT. PROMENADE,PROMENADE,INT.,Visionary,1995-01-03,Deep Space Nine,463.txt
12,SISKO,"       I wasn't aware there were any Klingons    on the station, Constable.",3    INT. PROMENADE,PROMENADE,INT.,Visionary,1995-01-03,Deep Space Nine,463.txt
13,ODO,   They just arrived a few hours ago.     It seems the main computer on their    freighter was damaged and they need    a complete overhaul before they can    continue back to the Klingon Empire.,3    INT. PROMENADE,PROMENADE,INT.,Visionary,1995-01-03,Deep Space Nine,463.txt
14,KIRA,   How long will this overhaul take?,3    INT. PROMENADE,PROMENADE,INT.,Visionary,1995-01-03,Deep Space Nine,463.txt
