,character,quote,scene,location,view,episode,date,series
0,DAX,   There it goes again. That's the   seventh time in the last two   hours.,2    INT. PROMENADE - SECOND LEVEL (OPTICAL),PROMENADE - SECOND LEVEL,INT.,,1995-10-23,Deep Space Nine
1,SISKO,   Still no idea what's causing it?,2    INT. PROMENADE - SECOND LEVEL (OPTICAL),PROMENADE - SECOND LEVEL,INT.,,1995-10-23,Deep Space Nine
2,DAX,   So far it seems to be opening and   closing completely at random. No   unusual readings... no ships   coming through...,2    INT. PROMENADE - SECOND LEVEL (OPTICAL),PROMENADE - SECOND LEVEL,INT.,,1995-10-23,Deep Space Nine
3,DAX,"   For all we know, the Bajorans are   right. Maybe it is a message from   the Prophets.",2    INT. PROMENADE - SECOND LEVEL (OPTICAL),PROMENADE - SECOND LEVEL,INT.,,1995-10-23,Deep Space Nine
4,SISKO,"       If it is, they haven't told me.",2    INT. PROMENADE - SECOND LEVEL (OPTICAL),PROMENADE - SECOND LEVEL,INT.,,1995-10-23,Deep Space Nine
5,DAX,   Maybe the Prophets don't recognize   you with the new beard.,2    INT. PROMENADE - SECOND LEVEL (OPTICAL),PROMENADE - SECOND LEVEL,INT.,,1995-10-23,Deep Space Nine
6,SISKO,       There has to be a scientific   explanation for this.,2    INT. PROMENADE - SECOND LEVEL (OPTICAL),PROMENADE - SECOND LEVEL,INT.,,1995-10-23,Deep Space Nine
7,SISKO,"   Something funny, old man?",2    INT. PROMENADE - SECOND LEVEL (OPTICAL),PROMENADE - SECOND LEVEL,INT.,,1995-10-23,Deep Space Nine
8,DAX,"       Hmmm? Oh, nothing.",2    INT. PROMENADE - SECOND LEVEL (OPTICAL),PROMENADE - SECOND LEVEL,INT.,,1995-10-23,Deep Space Nine
9,WORF,   Ops to Captain Sisko.,2    INT. PROMENADE - SECOND LEVEL (OPTICAL),PROMENADE - SECOND LEVEL,INT.,,1995-10-23,Deep Space Nine
10,SISKO,   Sisko here.,2    INT. PROMENADE - SECOND LEVEL (OPTICAL),PROMENADE - SECOND LEVEL,INT.,,1995-10-23,Deep Space Nine
11,WORF,"   Captain, we're receiving a   priority one message from   Starfleet Security.",2    INT. PROMENADE - SECOND LEVEL (OPTICAL),PROMENADE - SECOND LEVEL,INT.,,1995-10-23,Deep Space Nine
12,SISKO,   On our way.,2    INT. PROMENADE - SECOND LEVEL (OPTICAL),PROMENADE - SECOND LEVEL,INT.,,1995-10-23,Deep Space Nine
13,QUARK,"   So then, the Andorian says ""That's   not my antenna.""",5    INT. QUARK'S,QUARK'S,INT.,,1995-10-23,Deep Space Nine
14,QUARK,       Why do I bother?,5    INT. QUARK'S,QUARK'S,INT.,,1995-10-23,Deep Space Nine
15,ODO ,   Quark!,5    INT. QUARK'S,QUARK'S,INT.,,1995-10-23,Deep Space Nine
16,QUARK,"   What can I do for you, Constable?",5    INT. QUARK'S,QUARK'S,INT.,,1995-10-23,Deep Space Nine
17,ODO,       Dax. Where is she?,5    INT. QUARK'S,QUARK'S,INT.,,1995-10-23,Deep Space Nine
18,QUARK,   She's not here.       Is there anything else I can do   for you?,5    INT. QUARK'S,QUARK'S,INT.,,1995-10-23,Deep Space Nine
19,ODO,"   You think this is all very funny,   don't you? You and Dax probably   planned it together.",5    INT. QUARK'S,QUARK'S,INT.,,1995-10-23,Deep Space Nine
20,QUARK,   Planned what?,5    INT. QUARK'S,QUARK'S,INT.,,1995-10-23,Deep Space Nine
21,ODO,   Moving my furniture.,5    INT. QUARK'S,QUARK'S,INT.,,1995-10-23,Deep Space Nine
22,QUARK,   Is that what this is all about?   Someone moved your furniture?,5    INT. QUARK'S,QUARK'S,INT.,,1995-10-23,Deep Space Nine
