,character,quote,scene,location,view,episode,date,series,file
0,ODO,"   You wanted to see me, Garak?",1    INT. GARAK'S SHOP,GARAK'S SHOP,INT.,Broken Link,1996-04-08,Deep Space Nine,498.txt
1,GARAK,"   Constable, how good of you to stop   by.",1    INT. GARAK'S SHOP,GARAK'S SHOP,INT.,Broken Link,1996-04-08,Deep Space Nine,498.txt
2,ODO,       Shoplifter?,1    INT. GARAK'S SHOP,GARAK'S SHOP,INT.,Broken Link,1996-04-08,Deep Space Nine,498.txt
3,GARAK,   Excuse me?,1    INT. GARAK'S SHOP,GARAK'S SHOP,INT.,Broken Link,1996-04-08,Deep Space Nine,498.txt
4,AROYA,   What do you think?,1    INT. GARAK'S SHOP,GARAK'S SHOP,INT.,Broken Link,1996-04-08,Deep Space Nine,498.txt
5,"GARAK,","   ""A thing of beauty is a joy   forever.""",1    INT. GARAK'S SHOP,GARAK'S SHOP,INT.,Broken Link,1996-04-08,Deep Space Nine,498.txt
6,AROYA,   Put it on my account. I'll wear   it to work.,1    INT. GARAK'S SHOP,GARAK'S SHOP,INT.,Broken Link,1996-04-08,Deep Space Nine,498.txt
7,"GARAK,",   A splendid idea.,1    INT. GARAK'S SHOP,GARAK'S SHOP,INT.,Broken Link,1996-04-08,Deep Space Nine,498.txt
8,GARAK,"   Security Chief Odo, allow me to    introduce Chalan Aroya. One of my    best customers.",1    INT. GARAK'S SHOP,GARAK'S SHOP,INT.,Broken Link,1996-04-08,Deep Space Nine,498.txt
9,ODO,   I'm familiar with it.,1    INT. GARAK'S SHOP,GARAK'S SHOP,INT.,Broken Link,1996-04-08,Deep Space Nine,498.txt
10,AROYA,   I watch you walk by every morning    on patrol. Oh nine thirty-seven.    You're very precise.,1    INT. GARAK'S SHOP,GARAK'S SHOP,INT.,Broken Link,1996-04-08,Deep Space Nine,498.txt
11,ODO,       How... nice of you to notice.,1    INT. GARAK'S SHOP,GARAK'S SHOP,INT.,Broken Link,1996-04-08,Deep Space Nine,498.txt
12,AROYA,   I was hoping one day you might    stop in. When you're not working.,1    INT. GARAK'S SHOP,GARAK'S SHOP,INT.,Broken Link,1996-04-08,Deep Space Nine,498.txt
13,ODO,   I don't eat.,1    INT. GARAK'S SHOP,GARAK'S SHOP,INT.,Broken Link,1996-04-08,Deep Space Nine,498.txt
14,AROYA,   I do. And I hate to eat alone.    Think about it.,1    INT. GARAK'S SHOP,GARAK'S SHOP,INT.,Broken Link,1996-04-08,Deep Space Nine,498.txt
15,AROYA,"       And next time you're on the Second    Level, don't forget to say    ""hello.""",1    INT. GARAK'S SHOP,GARAK'S SHOP,INT.,Broken Link,1996-04-08,Deep Space Nine,498.txt
16,ODO,"   The next time you call me, it'd    better be to report a crime.",1    INT. GARAK'S SHOP,GARAK'S SHOP,INT.,Broken Link,1996-04-08,Deep Space Nine,498.txt
17,GARAK,"   Now that you mention it, I just   witnessed a crime.       Letting Aroya walk out of here    without arranging a date. You    should be locked away for that.",1    INT. GARAK'S SHOP,GARAK'S SHOP,INT.,Broken Link,1996-04-08,Deep Space Nine,498.txt
