,character,quote,scene,location,view,episode,date,series,file
0,SISKO ,"   Captain's Log, Stardate 50814.2.    The Defiant is returning to Deep    Space Nine after a weeklong    reconnaissance mission in the    Gamma Quadrant.",1    EXT. SPACE - THE DEFIANT (OPTICAL),SPACE - THE DEFIANT,EXT.,Children of Time,1997-02-25,Deep Space Nine,520.txt
1,DAX,   I can't wait to get home and sleep    in my own bed... the bunks on this    ship are so uncomfortable.,2    INT. DEFIANT - MESS HALL,DEFIAN,INT.,Children of Time,1997-02-25,Deep Space Nine,520.txt
2,KIRA,   You know what I could use? A    weekend at the Golian Spa.,2    INT. DEFIANT - MESS HALL,DEFIAN,INT.,Children of Time,1997-02-25,Deep Space Nine,520.txt
3,DAX,   Maybe you and Shakaar can slip    away when we get back?,2    INT. DEFIANT - MESS HALL,DEFIAN,INT.,Children of Time,1997-02-25,Deep Space Nine,520.txt
4,KIRA,   We're not seeing each other    anymore.,2    INT. DEFIANT - MESS HALL,DEFIAN,INT.,Children of Time,1997-02-25,Deep Space Nine,520.txt
5,ODO,   When did this happen?,2    INT. DEFIANT - MESS HALL,DEFIAN,INT.,Children of Time,1997-02-25,Deep Space Nine,520.txt
6,KIRA,   Last week.,2    INT. DEFIANT - MESS HALL,DEFIAN,INT.,Children of Time,1997-02-25,Deep Space Nine,520.txt
7,DAX,   No wonder you've been so down    lately.,2    INT. DEFIANT - MESS HALL,DEFIAN,INT.,Children of Time,1997-02-25,Deep Space Nine,520.txt
8,KIRA,"   I miss him. But last time we were    on Bajor, we went to the Kenda    Shrine and asked the Prophets if    we were meant to walk the same    path.",2    INT. DEFIANT - MESS HALL,DEFIAN,INT.,Children of Time,1997-02-25,Deep Space Nine,520.txt
9,DAX,   And?,2    INT. DEFIANT - MESS HALL,DEFIAN,INT.,Children of Time,1997-02-25,Deep Space Nine,520.txt
10,KIRA,   We're not.,2    INT. DEFIANT - MESS HALL,DEFIAN,INT.,Children of Time,1997-02-25,Deep Space Nine,520.txt
11,DAX,   You make it sound so... cut and    dry.,2    INT. DEFIANT - MESS HALL,DEFIAN,INT.,Children of Time,1997-02-25,Deep Space Nine,520.txt
12,KIRA,"   The way I see it, people are    either meant to be together or    they're not.",2    INT. DEFIANT - MESS HALL,DEFIAN,INT.,Children of Time,1997-02-25,Deep Space Nine,520.txt
13,DAX,   I guess I'd rather believe that    any relationship can work if both    people really want it to.,2    INT. DEFIANT - MESS HALL,DEFIAN,INT.,Children of Time,1997-02-25,Deep Space Nine,520.txt
14,ODO,   I'm not sure I have an opinion on    the subject...,2    INT. DEFIANT - MESS HALL,DEFIAN,INT.,Children of Time,1997-02-25,Deep Space Nine,520.txt
15,ODO,   Excuse me. I need to regenerate.,2    INT. DEFIANT - MESS HALL,DEFIAN,INT.,Children of Time,1997-02-25,Deep Space Nine,520.txt
16,KIRA,   Is he all right?,2    INT. DEFIANT - MESS HALL,DEFIAN,INT.,Children of Time,1997-02-25,Deep Space Nine,520.txt
17,DAX,   You know Odo. This sort of talk    makes him uncomfortable.,2    INT. DEFIANT - MESS HALL,DEFIAN,INT.,Children of Time,1997-02-25,Deep Space Nine,520.txt
18,SISKO,       I'm trying to cut down.,4    INT. DEFIANT - BRIDGE,DEFIAN,INT.,Children of Time,1997-02-25,Deep Space Nine,520.txt
19,O'BRIEN,        I'm making Molly a dollhouse for    her birthday.,4    INT. DEFIANT - BRIDGE,DEFIAN,INT.,Children of Time,1997-02-25,Deep Space Nine,520.txt
20,O'BRIEN ,"   The house itself was easy, but the    furniture -- even with a micro-   lathe, I'm not sure I'm going to    be able to finish it all in time.",4    INT. DEFIANT - BRIDGE,DEFIAN,INT.,Children of Time,1997-02-25,Deep Space Nine,520.txt
