,character,quote,scene,location,view,episode,date,series,file
0,O'BRIEN,"   Look, save your energy.  We'll have    you out of there as soon as possible.    (muttering under his     breath)   I hope.",2    INT. CLOSE ON AIRLOCK GATE,CLOSE ON AIRLOCK GATE,INT.,Babel,1992-10-07,Deep Space Nine,405.txt
1,O'BRIEN,   Try re-routing the power coupling...,2    INT. CLOSE ON AIRLOCK GATE,CLOSE ON AIRLOCK GATE,INT.,Babel,1992-10-07,Deep Space Nine,405.txt
2,JAHEEL ,   Mister O'Brien...,2    INT. CLOSE ON AIRLOCK GATE,CLOSE ON AIRLOCK GATE,INT.,Babel,1992-10-07,Deep Space Nine,405.txt
3,O'BRIEN,    (to repair crew;     ignoring the tap.)   ... See if you can activate the    interlock servos.,2    INT. CLOSE ON AIRLOCK GATE,CLOSE ON AIRLOCK GATE,INT.,Babel,1992-10-07,Deep Space Nine,405.txt
4,JAHEEL ,   Mister O'Brien...,2    INT. CLOSE ON AIRLOCK GATE,CLOSE ON AIRLOCK GATE,INT.,Babel,1992-10-07,Deep Space Nine,405.txt
5,O'BRIEN,"   Captain, Jaheel, those people have    been stuck in that air lock for over    an hour.  Now if you'll just wait    until we get that door opened, I'll    be happy to discuss any problem you    might have.",2    INT. CLOSE ON AIRLOCK GATE,CLOSE ON AIRLOCK GATE,INT.,Babel,1992-10-07,Deep Space Nine,405.txt
6,JAHEEL,   But I've already been waiting two    days for your people to readjust my    ship's antimatter flow converter.,2    INT. CLOSE ON AIRLOCK GATE,CLOSE ON AIRLOCK GATE,INT.,Babel,1992-10-07,Deep Space Nine,405.txt
7,O'BRIEN,   I'm afraid we've fallen a bit behind    in our maintenance schedule.,2    INT. CLOSE ON AIRLOCK GATE,CLOSE ON AIRLOCK GATE,INT.,Babel,1992-10-07,Deep Space Nine,405.txt
8,JAHEEL,"   I'm not interested in hearing excuses.     I have a shipment of Tamen Sasheer    waiting to be delivered to Largo    Five, and I'll need to do better    than warp one to get there before it    spoils.",2    INT. CLOSE ON AIRLOCK GATE,CLOSE ON AIRLOCK GATE,INT.,Babel,1992-10-07,Deep Space Nine,405.txt
9,O'BRIEN,   I'll try to get a repair crew on it    before the end of the day.  Now that's    the best I can do.,2    INT. CLOSE ON AIRLOCK GATE,CLOSE ON AIRLOCK GATE,INT.,Babel,1992-10-07,Deep Space Nine,405.txt
10,JAHEEL,"   Your best, Mister O'Brien, hardly    seems good enough.",2    INT. CLOSE ON AIRLOCK GATE,CLOSE ON AIRLOCK GATE,INT.,Babel,1992-10-07,Deep Space Nine,405.txt
