,character,quote,scene,location,view,episode,date,series
0,WORF,   Prepare for arrival.,2    INT. DEFIANT - BRIDGE,DEFIANT,INT.,"""The Bar Association""",1995-12-13,Deep Space Nine
1,DAX,   Approaching Docking Port Five.,2    INT. DEFIANT - BRIDGE,DEFIANT,INT.,"""The Bar Association""",1995-12-13,Deep Space Nine
2,WORF,   Proceed.,2    INT. DEFIANT - BRIDGE,DEFIANT,INT.,"""The Bar Association""",1995-12-13,Deep Space Nine
3,DAX,       The docking port's open. Mooring   clamps extended. Thrusters   engaged.,2    INT. DEFIANT - BRIDGE,DEFIANT,INT.,"""The Bar Association""",1995-12-13,Deep Space Nine
4,DAX,"       Coupling complete.       There's nothing so satisfying as   a nice smooth docking at the end   of a mission. Don't you think so,   commander?",2    INT. DEFIANT - BRIDGE,DEFIANT,INT.,"""The Bar Association""",1995-12-13,Deep Space Nine
5,WORF,       It was... satisfactory.       Department heads prepare reports   for tomorrow's briefing. All   hands dismissed.,2    INT. DEFIANT - BRIDGE,DEFIANT,INT.,"""The Bar Association""",1995-12-13,Deep Space Nine
6,DAX,   I'd call that a successful   mission. Five days in the Gamma   Quadrant and no sign of the   Jem'Hadar.,2    INT. DEFIANT - BRIDGE,DEFIANT,INT.,"""The Bar Association""",1995-12-13,Deep Space Nine
7,WORF,"   Commander, during our maneuvers   through that asteroid belt in the   Kar-telos system, I noticed the   Defiant felt a little... sluggish   when turning hard aport.",2    INT. DEFIANT - BRIDGE,DEFIANT,INT.,"""The Bar Association""",1995-12-13,Deep Space Nine
8,DAX,       The inertial dampening generators   may need realignment.,2    INT. DEFIANT - BRIDGE,DEFIANT,INT.,"""The Bar Association""",1995-12-13,Deep Space Nine
9,WORF,"   I'll begin drawing up a schedule   immediately. And while we're at   it, we should also recalibrate the   targeting scanners and check the   EPS relays.",2    INT. DEFIANT - BRIDGE,DEFIANT,INT.,"""The Bar Association""",1995-12-13,Deep Space Nine
10,DAX,   O'Brien's going to be a little   disappointed. He thought he   finally had the ship running   smoothly.,2    INT. DEFIANT - BRIDGE,DEFIANT,INT.,"""The Bar Association""",1995-12-13,Deep Space Nine
