,character,quote,scene,location,view,episode,date,series
0,BASHIR,"   Good morning, Constable. What can   I do for you today?",2    INT. INFIRMARY,INFIRMARY,INT.,,1996-10-30,Deep Space Nine
1,ODO,   It's my back...,2    INT. INFIRMARY,INFIRMARY,INT.,,1996-10-30,Deep Space Nine
2,BASHIR,       Let's have a look.,2    INT. INFIRMARY,INFIRMARY,INT.,,1996-10-30,Deep Space Nine
3,ODO,   It happened this morning when I   got out of bed...,2    INT. INFIRMARY,INFIRMARY,INT.,,1996-10-30,Deep Space Nine
4,BASHIR,   Hmm...,2    INT. INFIRMARY,INFIRMARY,INT.,,1996-10-30,Deep Space Nine
5,ODO,"   I have Alvanian spine mites,    don't I?",2    INT. INFIRMARY,INFIRMARY,INT.,,1996-10-30,Deep Space Nine
6,BASHIR,   Actually --,2    INT. INFIRMARY,INFIRMARY,INT.,,1996-10-30,Deep Space Nine
7,ODO,   I'm going to be in pain for the    rest of my life.,2    INT. INFIRMARY,INFIRMARY,INT.,,1996-10-30,Deep Space Nine
8,BASHIR,       Odo.       You have a pinched nerve.,2    INT. INFIRMARY,INFIRMARY,INT.,,1996-10-30,Deep Space Nine
9,ODO,   Really?,2    INT. INFIRMARY,INFIRMARY,INT.,,1996-10-30,Deep Space Nine
10,BASHIR,   It comes from bad posture.,2    INT. INFIRMARY,INFIRMARY,INT.,,1996-10-30,Deep Space Nine
11,ODO,       Bad posture? Me? Ridiculous.    You've never seen anyone sit so    straight.,2    INT. INFIRMARY,INFIRMARY,INT.,,1996-10-30,Deep Space Nine
12,BASHIR,   Exactly. You're carrying yourself    too rigidly.,2    INT. INFIRMARY,INFIRMARY,INT.,,1996-10-30,Deep Space Nine
13,ODO,   This is how I've always carried    myself.,2    INT. INFIRMARY,INFIRMARY,INT.,,1996-10-30,Deep Space Nine
14,BASHIR,"   You didn't always have a spinal    column. You're not a changeling    anymore. Now that you're    humanoid, you need to learn    to relax.",2    INT. INFIRMARY,INFIRMARY,INT.,,1996-10-30,Deep Space Nine
15,ODO,   That's what you said last week.,2    INT. INFIRMARY,INFIRMARY,INT.,,1996-10-30,Deep Space Nine
16,BASHIR,   And?,2    INT. INFIRMARY,INFIRMARY,INT.,,1996-10-30,Deep Space Nine
17,ODO,       It helped. That and the prune    juice.,2    INT. INFIRMARY,INFIRMARY,INT.,,1996-10-30,Deep Space Nine
18,BASHIR,   There -- you see? I know what I'm    talking about.,2    INT. INFIRMARY,INFIRMARY,INT.,,1996-10-30,Deep Space Nine
19,QUARK ,   Back trouble?,2    INT. INFIRMARY,INFIRMARY,INT.,,1996-10-30,Deep Space Nine
20,ODO,"   It's none of your concern, Quark.",2    INT. INFIRMARY,INFIRMARY,INT.,,1996-10-30,Deep Space Nine
21,QUARK,       Bad posture?,2    INT. INFIRMARY,INFIRMARY,INT.,,1996-10-30,Deep Space Nine
22,ODO,       Will you get out of here!,2    INT. INFIRMARY,INFIRMARY,INT.,,1996-10-30,Deep Space Nine
23,BASHIR,   What you need is a stretching    regimen. Worf's morning exercise    class would be just the thing.,2    INT. INFIRMARY,INFIRMARY,INT.,,1996-10-30,Deep Space Nine
24,QUARK,   Forget that. I've got a holosuite    program that'll take care of him.    Three Orion slave girls strap you    into a --,2    INT. INFIRMARY,INFIRMARY,INT.,,1996-10-30,Deep Space Nine
25,ODO,   Quark.,2    INT. INFIRMARY,INFIRMARY,INT.,,1996-10-30,Deep Space Nine
26,QUARK,   Go ahead. Suffer.,2    INT. INFIRMARY,INFIRMARY,INT.,,1996-10-30,Deep Space Nine
27,ODO,   What do you want?,2    INT. INFIRMARY,INFIRMARY,INT.,,1996-10-30,Deep Space Nine
28,QUARK,   A Yridian I've been dealing with    sold me something that might    interest you.,2    INT. INFIRMARY,INFIRMARY,INT.,,1996-10-30,Deep Space Nine
29,ODO,   I don't think so.,2    INT. INFIRMARY,INFIRMARY,INT.,,1996-10-30,Deep Space Nine
30,QUARK,   You don't even know what it is.,2    INT. INFIRMARY,INFIRMARY,INT.,,1996-10-30,Deep Space Nine
31,ODO,   I know I don't want it.,2    INT. INFIRMARY,INFIRMARY,INT.,,1996-10-30,Deep Space Nine
32,QUARK,"   In that case, can you tell me how    to get in touch with the Founders?    I know they'll want it.",2    INT. INFIRMARY,INFIRMARY,INT.,,1996-10-30,Deep Space Nine
33,ODO,   What are you talking about?,2    INT. INFIRMARY,INFIRMARY,INT.,,1996-10-30,Deep Space Nine
34,QUARK,"   It's a changeling -- or it was,    anyway. Since it's dead, I'll let    you have it for five slips of    latinum.",2    INT. INFIRMARY,INFIRMARY,INT.,,1996-10-30,Deep Space Nine
35,ODO,   It's not dead.,2    INT. INFIRMARY,INFIRMARY,INT.,,1996-10-30,Deep Space Nine
36,QUARK,"       In that case, make it ten.",2    INT. INFIRMARY,INFIRMARY,INT.,,1996-10-30,Deep Space Nine
37,ODO,   It's sick.,2    INT. INFIRMARY,INFIRMARY,INT.,,1996-10-30,Deep Space Nine
38,QUARK,       Eight and we'll call it even.,2    INT. INFIRMARY,INFIRMARY,INT.,,1996-10-30,Deep Space Nine
39,QUARK,   Pleasure doing business with you.,2    INT. INFIRMARY,INFIRMARY,INT.,,1996-10-30,Deep Space Nine
40,BASHIR,"   Odo... if that is a changeling,    we'd better get it into a security    field.",2    INT. INFIRMARY,INFIRMARY,INT.,,1996-10-30,Deep Space Nine
41,ODO,   That won't be necessary.,2    INT. INFIRMARY,INFIRMARY,INT.,,1996-10-30,Deep Space Nine
42,BASHIR,"   If it gets out of that container,    it could be dangerous.",2    INT. INFIRMARY,INFIRMARY,INT.,,1996-10-30,Deep Space Nine
43,ODO,"   It's not going anywhere, Doctor.    It doesn't know how... it's just    a baby.",2    INT. INFIRMARY,INFIRMARY,INT.,,1996-10-30,Deep Space Nine
44,SISKO,   A baby changeling?,4    INT. INFIRMARY,INFIRMARY,INT.,,1996-10-30,Deep Space Nine
45,ODO,"       Centuries ago, my people sent a    hundred of us out into the galaxy    so we could learn about other    races. When I was found, I looked    very much like this.",4    INT. INFIRMARY,INFIRMARY,INT.,,1996-10-30,Deep Space Nine
46,SISKO,   You were this... small?,4    INT. INFIRMARY,INFIRMARY,INT.,,1996-10-30,Deep Space Nine
47,ODO,"       Like a humanoid child, it'll grow.    Its mass will increase as its    shape-shifting abilities develop.",4    INT. INFIRMARY,INFIRMARY,INT.,,1996-10-30,Deep Space Nine
48,BASHIR,"       From what I can tell, it was    exposed to a massive dose of    tetryon radiation. I'm going to    have to purge the isotopes with an    electrophoretic diffuser.",4    INT. INFIRMARY,INFIRMARY,INT.,,1996-10-30,Deep Space Nine
49,SISKO,   Get on it.,4    INT. INFIRMARY,INFIRMARY,INT.,,1996-10-30,Deep Space Nine
50,SISKO,"   Are you sure it's no danger to us,    Constable?",4    INT. INFIRMARY,INFIRMARY,INT.,,1996-10-30,Deep Space Nine
51,ODO,"       When I was first discovered, I    didn't know what I was, or have    any memory of where I came from.    I didn't even know I had the    ability to mimic other forms.",4    INT. INFIRMARY,INFIRMARY,INT.,,1996-10-30,Deep Space Nine
52,SISKO,   Why would the Founders send such    helpless creatures out into space?,4    INT. INFIRMARY,INFIRMARY,INT.,,1996-10-30,Deep Space Nine
53,ODO,   To find out if the species they    encountered posed any threat.    What better way to gauge another    race than to see how it treats the    weak and vulnerable?,4    INT. INFIRMARY,INFIRMARY,INT.,,1996-10-30,Deep Space Nine
54,SISKO,   I see your point.,4    INT. INFIRMARY,INFIRMARY,INT.,,1996-10-30,Deep Space Nine
55,ODO,   Several months. Why?,4    INT. INFIRMARY,INFIRMARY,INT.,,1996-10-30,Deep Space Nine
56,SISKO,   There's a lot about your people we    still don't know. The changeling    could provide Starfleet with    invaluable information about the    Dominion.,4    INT. INFIRMARY,INFIRMARY,INT.,,1996-10-30,Deep Space Nine
57,ODO,"   That being the case, I'd like to    be allowed to work with it --    teach it how to shape-shift.",4    INT. INFIRMARY,INFIRMARY,INT.,,1996-10-30,Deep Space Nine
58,SISKO,   I can't think of anyone better    qualified.       But you might want a little help.   Maybe you should contact Doctor    Mora.,4    INT. INFIRMARY,INFIRMARY,INT.,,1996-10-30,Deep Space Nine
59,ODO,   Mora? Why?,4    INT. INFIRMARY,INFIRMARY,INT.,,1996-10-30,Deep Space Nine
60,SISKO,   He managed to find a way to    communicate with you. He    obviously knows what he's doing.,4    INT. INFIRMARY,INFIRMARY,INT.,,1996-10-30,Deep Space Nine
61,ODO,   Maybe so. But I'd prefer to do    this alone.,4    INT. INFIRMARY,INFIRMARY,INT.,,1996-10-30,Deep Space Nine
62,SISKO,   It's your call.       But it's always nice to have    someone around to help change the    diapers.,4    INT. INFIRMARY,INFIRMARY,INT.,,1996-10-30,Deep Space Nine
63,ODO,       I'll keep that in mind...,4    INT. INFIRMARY,INFIRMARY,INT.,,1996-10-30,Deep Space Nine
64,BASHIR,   The purge was nearly a hundred    percent effective -- the    concentration of isotopes is    almost negligible.,7    INT. INFIRMARY,INFIRMARY,INT.,,1996-10-30,Deep Space Nine
65,ODO,   It certainly looks healthier...,7    INT. INFIRMARY,INFIRMARY,INT.,,1996-10-30,Deep Space Nine
66,BASHIR,   I'd better go check on Kira. Did    you hear? She's in labor.,7    INT. INFIRMARY,INFIRMARY,INT.,,1996-10-30,Deep Space Nine
67,ODO,       Mm-mm...,7    INT. INFIRMARY,INFIRMARY,INT.,,1996-10-30,Deep Space Nine
68,BASHIR,       I guess you've got your own baby    to think about.,7    INT. INFIRMARY,INFIRMARY,INT.,,1996-10-30,Deep Space Nine
