,character,quote,scene,location,view,episode,date,series,file
0,GARAK,"   Ah, Romulus. How well I remember   it. You will find the   predominant color to be gray.   The buildings. The clothes. The   people. Did you know that the   Romulan heart itself is gray?   It's true. And entirely   appropriate for such an   unimaginative race.",1    INT. REPLIMAT,REPLIMAT,INT.,Inter Arma Enim Silent Leges,1998-12-01,Deep Space Nine,565.txt
1,BASHIR,   I take it you didn't enjoy your   brief stint on Romulus. You were   posing as a... gardener weren't   you?,1    INT. REPLIMAT,REPLIMAT,INT.,Inter Arma Enim Silent Leges,1998-12-01,Deep Space Nine,565.txt
2,GARAK,   One of the few instances where my   cover proved to be more enjoyable   than the actual assignment.,1    INT. REPLIMAT,REPLIMAT,INT.,Inter Arma Enim Silent Leges,1998-12-01,Deep Space Nine,565.txt
3,BASHIR,   What was that assignment by the   way?,1    INT. REPLIMAT,REPLIMAT,INT.,Inter Arma Enim Silent Leges,1998-12-01,Deep Space Nine,565.txt
4,GARAK,   I'm afraid I can't talk about   that. Back to the subject at   hand. What will your role be at   the conference?,1    INT. REPLIMAT,REPLIMAT,INT.,Inter Arma Enim Silent Leges,1998-12-01,Deep Space Nine,565.txt
5,BASHIR,"   I'll be giving a talk on Dominion   biogenic weapons, chairing a   seminar on Ketracel White, and   attending a meeting on a proposal   to transfer twenty-five   Federation hospital ships to   Romulan control.",1    INT. REPLIMAT,REPLIMAT,INT.,Inter Arma Enim Silent Leges,1998-12-01,Deep Space Nine,565.txt
6,GARAK,   How dull.,1    INT. REPLIMAT,REPLIMAT,INT.,Inter Arma Enim Silent Leges,1998-12-01,Deep Space Nine,565.txt
7,BASHIR,"   Sorry to disappoint you. Admiral   Ross and his staff will be   discussing the ""exciting""   military issues.",1    INT. REPLIMAT,REPLIMAT,INT.,Inter Arma Enim Silent Leges,1998-12-01,Deep Space Nine,565.txt
8,GARAK,   I see.       I trust Starfleet Intelligence   will be sending someone along to   make good use of this   opportunity.,1    INT. REPLIMAT,REPLIMAT,INT.,Inter Arma Enim Silent Leges,1998-12-01,Deep Space Nine,565.txt
9,BASHIR,   What do you mean?,1    INT. REPLIMAT,REPLIMAT,INT.,Inter Arma Enim Silent Leges,1998-12-01,Deep Space Nine,565.txt
10,GARAK,   Isn't it obvious? This is a   golden opportunity to gather   intelligence on Romulan   intentions and military   capabilities.,1    INT. REPLIMAT,REPLIMAT,INT.,Inter Arma Enim Silent Leges,1998-12-01,Deep Space Nine,565.txt
11,BASHIR,"   They're our allies, Garak. And   with a bit of luck, this could be   the beginning of a entirely new   relationship between our peoples.",1    INT. REPLIMAT,REPLIMAT,INT.,Inter Arma Enim Silent Leges,1998-12-01,Deep Space Nine,565.txt
12,GARAK,   The eternal optimist.,1    INT. REPLIMAT,REPLIMAT,INT.,Inter Arma Enim Silent Leges,1998-12-01,Deep Space Nine,565.txt
