,character,quote,scene,location,view,episode,date,series,file
0,QUARK,"   Welcome, welcome, welcome.",1    INT. QUARK'S,QUARK'S,INT.,Empok Nor,1997-03-20,Deep Space Nine,522.txt
1,DAX,       A little quiet in here...,1    INT. QUARK'S,QUARK'S,INT.,Empok Nor,1997-03-20,Deep Space Nine,522.txt
2,QUARK,       You just beat the rush. Let me   get your orders before I get   swamped.,1    INT. QUARK'S,QUARK'S,INT.,Empok Nor,1997-03-20,Deep Space Nine,522.txt
3,DAX,   I'll have a Tilamin Froth.,1    INT. QUARK'S,QUARK'S,INT.,Empok Nor,1997-03-20,Deep Space Nine,522.txt
4,KIRA,   And I'll have a --,1    INT. QUARK'S,QUARK'S,INT.,Empok Nor,1997-03-20,Deep Space Nine,522.txt
5,WORF,   What was that?,1    INT. QUARK'S,QUARK'S,INT.,Empok Nor,1997-03-20,Deep Space Nine,522.txt
6,QUARK,"       Oh, that? It's just my nephew and   Chief O'Brien repairing some   conduit.  You'll get used to it.",1    INT. QUARK'S,QUARK'S,INT.,Empok Nor,1997-03-20,Deep Space Nine,522.txt
7,WORF,       The Klingon restaurant?,1    INT. QUARK'S,QUARK'S,INT.,Empok Nor,1997-03-20,Deep Space Nine,522.txt
8,DAX,   It would be quieter.,1    INT. QUARK'S,QUARK'S,INT.,Empok Nor,1997-03-20,Deep Space Nine,522.txt
9,QUARK,       When are you two going to be done   in there?,1    INT. QUARK'S,QUARK'S,INT.,Empok Nor,1997-03-20,Deep Space Nine,522.txt
10,NOG,   When the conduit is repaired and   brought back up to safety specs.,1    INT. QUARK'S,QUARK'S,INT.,Empok Nor,1997-03-20,Deep Space Nine,522.txt
11,QUARK,"   Well, hurry up.",1    INT. QUARK'S,QUARK'S,INT.,Empok Nor,1997-03-20,Deep Space Nine,522.txt
12,QUARK,       Before I lose all my customers.,1    INT. QUARK'S,QUARK'S,INT.,Empok Nor,1997-03-20,Deep Space Nine,522.txt
13,NOG,   I need to get something.,1    INT. QUARK'S,QUARK'S,INT.,Empok Nor,1997-03-20,Deep Space Nine,522.txt
14,QUARK,   What?,1    INT. QUARK'S,QUARK'S,INT.,Empok Nor,1997-03-20,Deep Space Nine,522.txt
15,NOG,   Two root beers?,1    INT. QUARK'S,QUARK'S,INT.,Empok Nor,1997-03-20,Deep Space Nine,522.txt
16,O'BRIEN,   Hyper spanner.,2    INT. CONDUIT,CONDUIT,INT.,Empok Nor,1997-03-20,Deep Space Nine,522.txt
17,O'BRIEN,   Optronic coupler.,2    INT. CONDUIT,CONDUIT,INT.,Empok Nor,1997-03-20,Deep Space Nine,522.txt
18,O'BRIEN,        How'd you know I needed a phase    decompiler?,2    INT. CONDUIT,CONDUIT,INT.,Empok Nor,1997-03-20,Deep Space Nine,522.txt
19,NOG,"   I've been paying attention, sir.",2    INT. CONDUIT,CONDUIT,INT.,Empok Nor,1997-03-20,Deep Space Nine,522.txt
20,O'BRIEN,"       That you have, cadet.",2    INT. CONDUIT,CONDUIT,INT.,Empok Nor,1997-03-20,Deep Space Nine,522.txt
21,NOG,   My father told me I could learn a    lot from you. He says you can fix    anything.,2    INT. CONDUIT,CONDUIT,INT.,Empok Nor,1997-03-20,Deep Space Nine,522.txt
22,O'BRIEN,   I'm an engineer... that's what we    do.        There. Good as new.,2    INT. CONDUIT,CONDUIT,INT.,Empok Nor,1997-03-20,Deep Space Nine,522.txt
23,NOG,   Amazing.,2    INT. CONDUIT,CONDUIT,INT.,Empok Nor,1997-03-20,Deep Space Nine,522.txt
24,O'BRIEN,   Damn.,2    INT. CONDUIT,CONDUIT,INT.,Empok Nor,1997-03-20,Deep Space Nine,522.txt
25,O'BRIEN,"   We repaired the leak right away,    but the problem is worse than I    thought. The entire plasma    distribution manifold is shot.",3    INT. CAPTAIN'S OFFICE,CAPTAIN'S OFFICE,INT.,Empok Nor,1997-03-20,Deep Space Nine,522.txt
26,SISKO,   Can you replicate a new one?,3    INT. CAPTAIN'S OFFICE,CAPTAIN'S OFFICE,INT.,Empok Nor,1997-03-20,Deep Space Nine,522.txt
27,O'BRIEN,        No. Cardassian manifolds use a    beta-matrix compositor which can't    be replicated.,3    INT. CAPTAIN'S OFFICE,CAPTAIN'S OFFICE,INT.,Empok Nor,1997-03-20,Deep Space Nine,522.txt
28,ODO,        I suppose we could contact Gul    Dukat and ask if he happens to    have a spare manifold system lying    around...,3    INT. CAPTAIN'S OFFICE,CAPTAIN'S OFFICE,INT.,Empok Nor,1997-03-20,Deep Space Nine,522.txt
29,SISKO,   I'm sure he'd jump at the chance    to help us. Any other ideas?,3    INT. CAPTAIN'S OFFICE,CAPTAIN'S OFFICE,INT.,Empok Nor,1997-03-20,Deep Space Nine,522.txt
30,O'BRIEN,   We could send a salvage team to    the abandoned Cardassian Station    in the Trivas System.,3    INT. CAPTAIN'S OFFICE,CAPTAIN'S OFFICE,INT.,Empok Nor,1997-03-20,Deep Space Nine,522.txt
31,SISKO,   Empok Nor?,3    INT. CAPTAIN'S OFFICE,CAPTAIN'S OFFICE,INT.,Empok Nor,1997-03-20,Deep Space Nine,522.txt
32,O'BRIEN,"        It's the same design as this    station. The Cardassians pulled    out a year ago, but there's a good    chance the plasma manifold system    is still operable.",3    INT. CAPTAIN'S OFFICE,CAPTAIN'S OFFICE,INT.,Empok Nor,1997-03-20,Deep Space Nine,522.txt
33,SISKO,        What about Dominion activity in    the area?,3    INT. CAPTAIN'S OFFICE,CAPTAIN'S OFFICE,INT.,Empok Nor,1997-03-20,Deep Space Nine,522.txt
34,ODO,"   There hasn't been any in several    months. Strategically, they seem    to have lost interest in that    sector.",3    INT. CAPTAIN'S OFFICE,CAPTAIN'S OFFICE,INT.,Empok Nor,1997-03-20,Deep Space Nine,522.txt
35,ODO,   But there is one problem. It's    standard Cardassian procedure    to booby-trap a facility before    abandoning it.,3    INT. CAPTAIN'S OFFICE,CAPTAIN'S OFFICE,INT.,Empok Nor,1997-03-20,Deep Space Nine,522.txt
36,O'BRIEN,"   And a lot of the ""surprises"" they    leave behind are specifically    keyed to attack non-Cardassians.",3    INT. CAPTAIN'S OFFICE,CAPTAIN'S OFFICE,INT.,Empok Nor,1997-03-20,Deep Space Nine,522.txt
37,SISKO,   Sounds like you should take a    Cardassian along...,3    INT. CAPTAIN'S OFFICE,CAPTAIN'S OFFICE,INT.,Empok Nor,1997-03-20,Deep Space Nine,522.txt
38,O'BRIEN,   So how did Captain Sisko convince    you to come?,4    INT. AIRLOCK,AIRLOCK,INT.,Empok Nor,1997-03-20,Deep Space Nine,522.txt
39,GARAK,   How do you know I didn't    volunteer?,4    INT. AIRLOCK,AIRLOCK,INT.,Empok Nor,1997-03-20,Deep Space Nine,522.txt
40,O'BRIEN,"   He threatened you, didn't he?",4    INT. AIRLOCK,AIRLOCK,INT.,Empok Nor,1997-03-20,Deep Space Nine,522.txt
41,GARAK,   Nothing so coarse. The captain    bribed me. He offered to help me    procure a larger space for my    workshop. The latest dressmaking    equipment is surprisingly bulky.,4    INT. AIRLOCK,AIRLOCK,INT.,Empok Nor,1997-03-20,Deep Space Nine,522.txt
42,O'BRIEN,"   Well, whatever the captain did,    I'm glad you're here.",5    INT. RUNABOUT - CONTINUOUS,RUNABOUT,INT.,Empok Nor,1997-03-20,Deep Space Nine,522.txt
43,O'BRIEN,   What's the matter?,5    INT. RUNABOUT - CONTINUOUS,RUNABOUT,INT.,Empok Nor,1997-03-20,Deep Space Nine,522.txt
44,GARAK,"   It's just that lately, I've    noticed that everyone seems to...    trust me. It's quite unnerving.    I'm still trying to get used to    it. Next thing I know, people    will be inviting me to their homes    for dinner.",5    INT. RUNABOUT - CONTINUOUS,RUNABOUT,INT.,Empok Nor,1997-03-20,Deep Space Nine,522.txt
45,O'BRIEN,"   If it makes you feel any better,    I promise I'll never have you    over.",5    INT. RUNABOUT - CONTINUOUS,RUNABOUT,INT.,Empok Nor,1997-03-20,Deep Space Nine,522.txt
46,"GARAK,","   I appreciate that, Chief.",5    INT. RUNABOUT - CONTINUOUS,RUNABOUT,INT.,Empok Nor,1997-03-20,Deep Space Nine,522.txt
