,character,quote,scene,location,view,episode,date,series,file
0,ODO,        You'll have to remove    them.,2    INT. QUARK'S,QUARK'S,INT.,STAR TREK:  DEEP SPACE NINE,1998-03-27,Deep Space Nine,549.txt
1,QUARK,   Do you know how much they cost?,2    INT. QUARK'S,QUARK'S,INT.,STAR TREK:  DEEP SPACE NINE,1998-03-27,Deep Space Nine,549.txt
2,ODO,"   No, and I can't say that I'm    interested in learning. Station    regulation twenty-five-sixty-two,    paragraph four: ""All furniture    intended for use on the Promenade    must not pose a danger to public    safety.""",2    INT. QUARK'S,QUARK'S,INT.,STAR TREK:  DEEP SPACE NINE,1998-03-27,Deep Space Nine,549.txt
3,QUARK,   What danger?,2    INT. QUARK'S,QUARK'S,INT.,STAR TREK:  DEEP SPACE NINE,1998-03-27,Deep Space Nine,549.txt
4,ODO,"   Without a back on that stool, Morn    could tumble off his perch at any    moment, shattering his upper    vertebrae or puncturing three or    four of his lungs.",2    INT. QUARK'S,QUARK'S,INT.,STAR TREK:  DEEP SPACE NINE,1998-03-27,Deep Space Nine,549.txt
5,QUARK,   Nonsense.,2    INT. QUARK'S,QUARK'S,INT.,STAR TREK:  DEEP SPACE NINE,1998-03-27,Deep Space Nine,549.txt
6,QUARK,   His body weight is perfectly    distributed across the seat.,2    INT. QUARK'S,QUARK'S,INT.,STAR TREK:  DEEP SPACE NINE,1998-03-27,Deep Space Nine,549.txt
7,QUARK,   He's also better able to enjoy the    view of our lovely dabo girls than    he was before. And should he    require another drink...,2    INT. QUARK'S,QUARK'S,INT.,STAR TREK:  DEEP SPACE NINE,1998-03-27,Deep Space Nine,549.txt
8,QUARK,   ... he need only spin back.,2    INT. QUARK'S,QUARK'S,INT.,STAR TREK:  DEEP SPACE NINE,1998-03-27,Deep Space Nine,549.txt
9,ODO,   Which points out another    danger -- vertigo.,2    INT. QUARK'S,QUARK'S,INT.,STAR TREK:  DEEP SPACE NINE,1998-03-27,Deep Space Nine,549.txt
10,QUARK,   This isn't going to give anyone    vertigo...,2    INT. QUARK'S,QUARK'S,INT.,STAR TREK:  DEEP SPACE NINE,1998-03-27,Deep Space Nine,549.txt
11,ODO,   Your appeal has been heard and    rejected. I want the barstools    removed by the end of the day.,2    INT. QUARK'S,QUARK'S,INT.,STAR TREK:  DEEP SPACE NINE,1998-03-27,Deep Space Nine,549.txt
12,ODO,"   Now... it's come to my attention    that your dabo wheel is in violation    of station regulation forty-seven-   twenty-one, which states --",2    INT. QUARK'S,QUARK'S,INT.,STAR TREK:  DEEP SPACE NINE,1998-03-27,Deep Space Nine,549.txt
13,KIRA' S,   Odo?,2    INT. QUARK'S,QUARK'S,INT.,STAR TREK:  DEEP SPACE NINE,1998-03-27,Deep Space Nine,549.txt
14,KIRA,   Are you busy?,2    INT. QUARK'S,QUARK'S,INT.,STAR TREK:  DEEP SPACE NINE,1998-03-27,Deep Space Nine,549.txt
15,ODO,        Not at all.,2    INT. QUARK'S,QUARK'S,INT.,STAR TREK:  DEEP SPACE NINE,1998-03-27,Deep Space Nine,549.txt
16,KIRA,   Then can I interest you in lunch?,2    INT. QUARK'S,QUARK'S,INT.,STAR TREK:  DEEP SPACE NINE,1998-03-27,Deep Space Nine,549.txt
17,ODO,   Where shall we go?,2    INT. QUARK'S,QUARK'S,INT.,STAR TREK:  DEEP SPACE NINE,1998-03-27,Deep Space Nine,549.txt
18,KIRA,   I was thinking about the Klingon    restaurant. I haven't been there    in ages and I have this craving    for broiled Krada legs...,2    INT. QUARK'S,QUARK'S,INT.,STAR TREK:  DEEP SPACE NINE,1998-03-27,Deep Space Nine,549.txt
