,character,quote,scene,location,view,episode,date,series,file
0,ODO,"   You really are just like me, aren't    you?",1    EXT. LAKESHORE - NIGHT (OPTICAL),LAKESHORE - NIGHT,EXT.,"The Search, Part II",1994-07-18,Deep Space Nine,448.txt
1,FEMALE SHAPE-SHIFTER,   Yes.,1    EXT. LAKESHORE - NIGHT (OPTICAL),LAKESHORE - NIGHT,EXT.,"The Search, Part II",1994-07-18,Deep Space Nine,448.txt
2,ODO,       And this is where I'm from?,1    EXT. LAKESHORE - NIGHT (OPTICAL),LAKESHORE - NIGHT,EXT.,"The Search, Part II",1994-07-18,Deep Space Nine,448.txt
3,FEMALE SHAPE-SHIFTER,   This is your home.,1    EXT. LAKESHORE - NIGHT (OPTICAL),LAKESHORE - NIGHT,EXT.,"The Search, Part II",1994-07-18,Deep Space Nine,448.txt
4,ODO,   I wish I could remember it.,1    EXT. LAKESHORE - NIGHT (OPTICAL),LAKESHORE - NIGHT,EXT.,"The Search, Part II",1994-07-18,Deep Space Nine,448.txt
5,FEMALE SHAPE-SHIFTER,   It's understandable that you cannot.     You were still newly formed when you    left us.,1    EXT. LAKESHORE - NIGHT (OPTICAL),LAKESHORE - NIGHT,EXT.,"The Search, Part II",1994-07-18,Deep Space Nine,448.txt
6,ODO,"   ""Newly formed?"" You mean I was an    infant?",1    EXT. LAKESHORE - NIGHT (OPTICAL),LAKESHORE - NIGHT,EXT.,"The Search, Part II",1994-07-18,Deep Space Nine,448.txt
7,FEMALE SHAPE-SHIFTER,"   An infant, yes.",1    EXT. LAKESHORE - NIGHT (OPTICAL),LAKESHORE - NIGHT,EXT.,"The Search, Part II",1994-07-18,Deep Space Nine,448.txt
8,ODO,   I suspected as much.       Tell me do I have... any family at    all?,1    EXT. LAKESHORE - NIGHT (OPTICAL),LAKESHORE - NIGHT,EXT.,"The Search, Part II",1994-07-18,Deep Space Nine,448.txt
9,FEMALE SHAPE-SHIFTER,   Of course.,1    EXT. LAKESHORE - NIGHT (OPTICAL),LAKESHORE - NIGHT,EXT.,"The Search, Part II",1994-07-18,Deep Space Nine,448.txt
10,ODO,   I'd like to meet them.  If that's    possible.,1    EXT. LAKESHORE - NIGHT (OPTICAL),LAKESHORE - NIGHT,EXT.,"The Search, Part II",1994-07-18,Deep Space Nine,448.txt
11,FEMALE SHAPE-SHIFTER,    (indicates the other     Shape-shifters)   You already have.  We are all part    of the great link.,1    EXT. LAKESHORE - NIGHT (OPTICAL),LAKESHORE - NIGHT,EXT.,"The Search, Part II",1994-07-18,Deep Space Nine,448.txt
12,ODO,"   Is that all of us, or are there    others?",1    EXT. LAKESHORE - NIGHT (OPTICAL),LAKESHORE - NIGHT,EXT.,"The Search, Part II",1994-07-18,Deep Space Nine,448.txt
13,KIRA,"   Odo, this isn't a police    investigation.",1    EXT. LAKESHORE - NIGHT (OPTICAL),LAKESHORE - NIGHT,EXT.,"The Search, Part II",1994-07-18,Deep Space Nine,448.txt
14,ODO,"   I'm aware of that, Major.",1    EXT. LAKESHORE - NIGHT (OPTICAL),LAKESHORE - NIGHT,EXT.,"The Search, Part II",1994-07-18,Deep Space Nine,448.txt
15,KIRA,"   Then stop interrogating these people.     You've waited your whole life for    this moment, the least you can do is    try and enjoy it.       He really is happy to be here.",1    EXT. LAKESHORE - NIGHT (OPTICAL),LAKESHORE - NIGHT,EXT.,"The Search, Part II",1994-07-18,Deep Space Nine,448.txt
