,character,quote,scene,location,view,episode,date,series,file
0,QUARK,"   You know, Morn -- there's nothing    quite as invigorating as breakfast    in a bar. Where else can you get    raw slug livers first thing in the    morning?",Al   INT. QUARK'S,QUARK'S,INT.,STAR TREK:  DEEP SPACE NINE,1996-08-29,Deep Space Nine,504.txt
1,ROM,   What's this?,Al   INT. QUARK'S,QUARK'S,INT.,STAR TREK:  DEEP SPACE NINE,1996-08-29,Deep Space Nine,504.txt
2,QUARK,"   What do you mean, ""what's this?""    It's puree of beetle.",Al   INT. QUARK'S,QUARK'S,INT.,STAR TREK:  DEEP SPACE NINE,1996-08-29,Deep Space Nine,504.txt
3,ROM,   I didn't order it.,Al   INT. QUARK'S,QUARK'S,INT.,STAR TREK:  DEEP SPACE NINE,1996-08-29,Deep Space Nine,504.txt
4,QUARK,"   Of course you ""didn't order it"" --    you don't need to order it. You    have it after work every morning.",Al   INT. QUARK'S,QUARK'S,INT.,STAR TREK:  DEEP SPACE NINE,1996-08-29,Deep Space Nine,504.txt
5,ROM,"   Well, I'm not having it this    morning. I'd like two eggs, over    easy with three strips of bacon    and a side of corned beef hash.",Al   INT. QUARK'S,QUARK'S,INT.,STAR TREK:  DEEP SPACE NINE,1996-08-29,Deep Space Nine,504.txt
6,QUARK,   What kind of breakfast is that?,Al   INT. QUARK'S,QUARK'S,INT.,STAR TREK:  DEEP SPACE NINE,1996-08-29,Deep Space Nine,504.txt
7,ROM,   It's Chief O'Brien's breakfast of    choice.,Al   INT. QUARK'S,QUARK'S,INT.,STAR TREK:  DEEP SPACE NINE,1996-08-29,Deep Space Nine,504.txt
8,QUARK,"   That's the problem with working    alongside Hew-mons, you pick up    their disgusting habits. Bacon.    Corned beef hash...        What's next? Orange juice and    coffee?",Al   INT. QUARK'S,QUARK'S,INT.,STAR TREK:  DEEP SPACE NINE,1996-08-29,Deep Space Nine,504.txt
9,ROM,        That might be nice.,Al   INT. QUARK'S,QUARK'S,INT.,STAR TREK:  DEEP SPACE NINE,1996-08-29,Deep Space Nine,504.txt
10,QUARK,   I don't understand it. You gave    up a perfectly good job with me to    work on the station's waste    extraction system.,Al   INT. QUARK'S,QUARK'S,INT.,STAR TREK:  DEEP SPACE NINE,1996-08-29,Deep Space Nine,504.txt
11,ROM,   A good waste extraction system is    important. Imagine where we'd be    without one.,Al   INT. QUARK'S,QUARK'S,INT.,STAR TREK:  DEEP SPACE NINE,1996-08-29,Deep Space Nine,504.txt
12,QUARK,"   Of course it's important -- but my    point is, you're not getting the    choice assignments. O'Brien's got    you on the night shift doing all    the work no one else wants to do.",Al   INT. QUARK'S,QUARK'S,INT.,STAR TREK:  DEEP SPACE NINE,1996-08-29,Deep Space Nine,504.txt
13,ROM,    (doesn't see the     problem)    I like my work.,Al   INT. QUARK'S,QUARK'S,INT.,STAR TREK:  DEEP SPACE NINE,1996-08-29,Deep Space Nine,504.txt
14,QUARK,"   You like standing all night long,    knee-deep in waste, fixing some    broken flow regulator? When you    could be here --",Al   INT. QUARK'S,QUARK'S,INT.,STAR TREK:  DEEP SPACE NINE,1996-08-29,Deep Space Nine,504.txt
15,QUARK,   -- staring at half-naked dabo   girls?,Al   INT. QUARK'S,QUARK'S,INT.,STAR TREK:  DEEP SPACE NINE,1996-08-29,Deep Space Nine,504.txt
16,ROM,"   I have a good job. I'm proud of    the work I do.        And I know that one day, Chief    O'Brien will recognize my efforts    and reward me with a position of    respect and responsibility. And   why?        Because that's just the way things    are... in Engineering.",Al   INT. QUARK'S,QUARK'S,INT.,STAR TREK:  DEEP SPACE NINE,1996-08-29,Deep Space Nine,504.txt
17,QUARK,        I'm sorry I brought it up.,Al   INT. QUARK'S,QUARK'S,INT.,STAR TREK:  DEEP SPACE NINE,1996-08-29,Deep Space Nine,504.txt
18,O'BRIEN ,   They looked fine last night.,1    INT. O'BRIEN'S QUARTERS,O'BRIEN'S QUARTERS,INT.,STAR TREK:  DEEP SPACE NINE,1996-08-29,Deep Space Nine,504.txt
19,BASHIR,   They don't look so fine now.,1    INT. O'BRIEN'S QUARTERS,O'BRIEN'S QUARTERS,INT.,STAR TREK:  DEEP SPACE NINE,1996-08-29,Deep Space Nine,504.txt
20,O'BRIEN,   I can't understand it... I've been    following Keiko's instructions to    the letter...,1    INT. O'BRIEN'S QUARTERS,O'BRIEN'S QUARTERS,INT.,STAR TREK:  DEEP SPACE NINE,1996-08-29,Deep Space Nine,504.txt
21,BASHIR,"   They were dry as a bone when I    came by for you yesterday. I gave    them water, but I guess it wasn't    enough.",1    INT. O'BRIEN'S QUARTERS,O'BRIEN'S QUARTERS,INT.,STAR TREK:  DEEP SPACE NINE,1996-08-29,Deep Space Nine,504.txt
22,O'BRIEN,   You watered them?,1    INT. O'BRIEN'S QUARTERS,O'BRIEN'S QUARTERS,INT.,STAR TREK:  DEEP SPACE NINE,1996-08-29,Deep Space Nine,504.txt
23,O'BRIEN,   These are Idran hybrids. Too much    water rots their roots.,1    INT. O'BRIEN'S QUARTERS,O'BRIEN'S QUARTERS,INT.,STAR TREK:  DEEP SPACE NINE,1996-08-29,Deep Space Nine,504.txt
24,BASHIR,   Oh.,1    INT. O'BRIEN'S QUARTERS,O'BRIEN'S QUARTERS,INT.,STAR TREK:  DEEP SPACE NINE,1996-08-29,Deep Space Nine,504.txt
25,MOLLY,   Mommy's going to be mad.,1    INT. O'BRIEN'S QUARTERS,O'BRIEN'S QUARTERS,INT.,STAR TREK:  DEEP SPACE NINE,1996-08-29,Deep Space Nine,504.txt
26,O'BRIEN,   I can't believe it. Keiko's been    gone for five days and we've    killed her plants.,1    INT. O'BRIEN'S QUARTERS,O'BRIEN'S QUARTERS,INT.,STAR TREK:  DEEP SPACE NINE,1996-08-29,Deep Space Nine,504.txt
27,BASHIR,"   She'll understand, won't she?    After all, they're just plants.",1    INT. O'BRIEN'S QUARTERS,O'BRIEN'S QUARTERS,INT.,STAR TREK:  DEEP SPACE NINE,1996-08-29,Deep Space Nine,504.txt
28,O'BRIEN,"   They're not ""just plants"" -    they're her bonsai trees.",1    INT. O'BRIEN'S QUARTERS,O'BRIEN'S QUARTERS,INT.,STAR TREK:  DEEP SPACE NINE,1996-08-29,Deep Space Nine,504.txt
29,O'BRIEN,"   She's nurtured them and cared for    them, carefully sculpted their    growth for... months... years.",1    INT. O'BRIEN'S QUARTERS,O'BRIEN'S QUARTERS,INT.,STAR TREK:  DEEP SPACE NINE,1996-08-29,Deep Space Nine,504.txt
30,MOLLY,   You're in trouble.,1    INT. O'BRIEN'S QUARTERS,O'BRIEN'S QUARTERS,INT.,STAR TREK:  DEEP SPACE NINE,1996-08-29,Deep Space Nine,504.txt
31,O'BRIEN,"   Molly, honey, listen... why don't    we both go to the airlock and    welcome Mommy back together. Then    after we've hugged and kissed her,    you can explain what happened.",1    INT. O'BRIEN'S QUARTERS,O'BRIEN'S QUARTERS,INT.,STAR TREK:  DEEP SPACE NINE,1996-08-29,Deep Space Nine,504.txt
32,MOLLY,        Not me.,1    INT. O'BRIEN'S QUARTERS,O'BRIEN'S QUARTERS,INT.,STAR TREK:  DEEP SPACE NINE,1996-08-29,Deep Space Nine,504.txt
33,BASHIR,   Don't look at me.,1    INT. O'BRIEN'S QUARTERS,O'BRIEN'S QUARTERS,INT.,STAR TREK:  DEEP SPACE NINE,1996-08-29,Deep Space Nine,504.txt
34,O'BRIEN,   You killed her plants.,1    INT. O'BRIEN'S QUARTERS,O'BRIEN'S QUARTERS,INT.,STAR TREK:  DEEP SPACE NINE,1996-08-29,Deep Space Nine,504.txt
35,BASHIR,   We killed them.,1    INT. O'BRIEN'S QUARTERS,O'BRIEN'S QUARTERS,INT.,STAR TREK:  DEEP SPACE NINE,1996-08-29,Deep Space Nine,504.txt
36,BASHIR,"   But I think you're overreacting    to the situation. Keiko will    forgive you. After all, today's    your birthday, right?",1    INT. O'BRIEN'S QUARTERS,O'BRIEN'S QUARTERS,INT.,STAR TREK:  DEEP SPACE NINE,1996-08-29,Deep Space Nine,504.txt
37,O'BRIEN,"        So far, it's one I'd like to    forget.",1    INT. O'BRIEN'S QUARTERS,O'BRIEN'S QUARTERS,INT.,STAR TREK:  DEEP SPACE NINE,1996-08-29,Deep Space Nine,504.txt
38,BASHIR,   And Keiko's been away on Bajor --    she's missed you. Bring her a    gift -- what's her favorite    chocolate?,1    INT. O'BRIEN'S QUARTERS,O'BRIEN'S QUARTERS,INT.,STAR TREK:  DEEP SPACE NINE,1996-08-29,Deep Space Nine,504.txt
39,O'BRIEN,   Tellurian mint truffles. But I    still think you should be there    with me.,1    INT. O'BRIEN'S QUARTERS,O'BRIEN'S QUARTERS,INT.,STAR TREK:  DEEP SPACE NINE,1996-08-29,Deep Space Nine,504.txt
40,BASHIR,"   You don't need me. You know how    to handle your own wife -- I've    seen you do it a thousand times.    Just say you're sorry and take    full responsibility. You'll be    fine.        Besides, I'll be in surgery --    operating.",1    INT. O'BRIEN'S QUARTERS,O'BRIEN'S QUARTERS,INT.,STAR TREK:  DEEP SPACE NINE,1996-08-29,Deep Space Nine,504.txt
41,O'BRIEN,   On who?,1    INT. O'BRIEN'S QUARTERS,O'BRIEN'S QUARTERS,INT.,STAR TREK:  DEEP SPACE NINE,1996-08-29,Deep Space Nine,504.txt
42,BASHIR,   I'll find somebody.,1    INT. O'BRIEN'S QUARTERS,O'BRIEN'S QUARTERS,INT.,STAR TREK:  DEEP SPACE NINE,1996-08-29,Deep Space Nine,504.txt
43,O'BRIEN,"        It was Julian. He overwatered    them. He was trying to be helpful --   but you know how he is, he doesn't    always know what he's doing.",2    INT. UPPER PYLON (OPTICAL),UPPER PYLON,INT.,STAR TREK:  DEEP SPACE NINE,1996-08-29,Deep Space Nine,504.txt
44,O'BRIEN,"   I'm sorry, sweetheart. We'll get    new ones.",2    INT. UPPER PYLON (OPTICAL),UPPER PYLON,INT.,STAR TREK:  DEEP SPACE NINE,1996-08-29,Deep Space Nine,504.txt
45,KEIKO,"        Forget it, Miles. They're just    plants.",2    INT. UPPER PYLON (OPTICAL),UPPER PYLON,INT.,STAR TREK:  DEEP SPACE NINE,1996-08-29,Deep Space Nine,504.txt
46,O'BRIEN,        Exactly.,2    INT. UPPER PYLON (OPTICAL),UPPER PYLON,INT.,STAR TREK:  DEEP SPACE NINE,1996-08-29,Deep Space Nine,504.txt
47,KEIKO,   It's not as if something happened   to Molly or the baby.,2    INT. UPPER PYLON (OPTICAL),UPPER PYLON,INT.,STAR TREK:  DEEP SPACE NINE,1996-08-29,Deep Space Nine,504.txt
48,O'BRIEN,   Right. Everyone's just fine. No    problems at all.,2    INT. UPPER PYLON (OPTICAL),UPPER PYLON,INT.,STAR TREK:  DEEP SPACE NINE,1996-08-29,Deep Space Nine,504.txt
49,KEIKO,   Good. What about Kira -    is she back?,2    INT. UPPER PYLON (OPTICAL),UPPER PYLON,INT.,STAR TREK:  DEEP SPACE NINE,1996-08-29,Deep Space Nine,504.txt
50,O'BRIEN,"   No, she's still with Shaakar    traveling around Dahkur Province.    I thought you were going to visit    them.",2    INT. UPPER PYLON (OPTICAL),UPPER PYLON,INT.,STAR TREK:  DEEP SPACE NINE,1996-08-29,Deep Space Nine,504.txt
51,KEIKO,   I didn't have a chance.,2    INT. UPPER PYLON (OPTICAL),UPPER PYLON,INT.,STAR TREK:  DEEP SPACE NINE,1996-08-29,Deep Space Nine,504.txt
52,KEIKO,   Fine. And now it's time for me to    tell you something.,2    INT. UPPER PYLON (OPTICAL),UPPER PYLON,INT.,STAR TREK:  DEEP SPACE NINE,1996-08-29,Deep Space Nine,504.txt
53,KEIKO,   I'm not Keiko.,2    INT. UPPER PYLON (OPTICAL),UPPER PYLON,INT.,STAR TREK:  DEEP SPACE NINE,1996-08-29,Deep Space Nine,504.txt
54,O'BRIEN,        Then who are you?,2    INT. UPPER PYLON (OPTICAL),UPPER PYLON,INT.,STAR TREK:  DEEP SPACE NINE,1996-08-29,Deep Space Nine,504.txt
55,KEIKO,"   Listen carefully, Miles. I've    taken possession of your wife's    body and I will hold it hostage    until you've done everything I    tell you to do -- accurately, and    without question.",2    INT. UPPER PYLON (OPTICAL),UPPER PYLON,INT.,STAR TREK:  DEEP SPACE NINE,1996-08-29,Deep Space Nine,504.txt
