,character,quote,scene,location,view,episode,date,series
0,SISKO ,   Commander's Log.  Stardate 48481.2.     My senior staff and I have been asked    to address the annual Starfleet    Symposium on the current situation    in the Gamma Quadrant.  I'm looking    forward to the opportunity... and to    visiting my sister in Portland.,1    EXT. SPACE (OPTICAL),SPACE,EXT.,,1994-10-18,Deep Space Nine
1,DAX,   Entering Earth orbit.,2    INT. DEFIANT - BRIDGE,DEFIANT,INT.,,1994-10-18,Deep Space Nine
2,SISKO,   Now there's something I never get    tired of looking at.,2    INT. DEFIANT - BRIDGE,DEFIANT,INT.,,1994-10-18,Deep Space Nine
3,DAX,"   If you ask me, the seas could be a    little more purple.",2    INT. DEFIANT - BRIDGE,DEFIANT,INT.,,1994-10-18,Deep Space Nine
4,KIRA,"   Funny, I was just thinking they    weren't green enough.",2    INT. DEFIANT - BRIDGE,DEFIANT,INT.,,1994-10-18,Deep Space Nine
5,BASHIR,"   I guess it's true what they say.     ""There's no place like home.""",2    INT. DEFIANT - BRIDGE,DEFIANT,INT.,,1994-10-18,Deep Space Nine
6,BASHIR,       No matter what color the water is.,2    INT. DEFIANT - BRIDGE,DEFIANT,INT.,,1994-10-18,Deep Space Nine
7,O'BRIEN,"   Commander, I'm receiving an incoming    emergency message...       It's from DS Nine.",2    INT. DEFIANT - BRIDGE,DEFIANT,INT.,,1994-10-18,Deep Space Nine
8,SISKO,   On screen.,2    INT. DEFIANT - BRIDGE,DEFIANT,INT.,,1994-10-18,Deep Space Nine
9,QUARK,       Commander... am I glad to see you.,2    INT. DEFIANT - BRIDGE,DEFIANT,INT.,,1994-10-18,Deep Space Nine
10,KIRA,"       This better be good, Quark.  You're    on an emergency channel.",2    INT. DEFIANT - BRIDGE,DEFIANT,INT.,,1994-10-18,Deep Space Nine
11,QUARK,       I just received a message from the    Grand Nagus.  He wanted me to remind    you of the critical role he played    in establishing contact with the    Dominion.,2    INT. DEFIANT - BRIDGE,DEFIANT,INT.,,1994-10-18,Deep Space Nine
12,SISKO,   You can assure the Nagus his    assistance will be mentioned    prominently in my report to Starfleet.,2    INT. DEFIANT - BRIDGE,DEFIANT,INT.,,1994-10-18,Deep Space Nine
13,QUARK,"       There was one more thing, Commander.",2    INT. DEFIANT - BRIDGE,DEFIANT,INT.,,1994-10-18,Deep Space Nine
14,QUARK,"   It seems the Nagus's nephew Belongo    is currently being held by Starfleet    authorities on Aldebaron Three... a    slight misunderstanding, I'm sure.",2    INT. DEFIANT - BRIDGE,DEFIANT,INT.,,1994-10-18,Deep Space Nine
