,character,quote,scene,location,view,episode,date,series,file
0,KIRA,"       You wanted to see me, Commander?",1    INT. COMMANDER'S OFFICE,COMMANDER'S OFFICE,INT.,Sanctuary,1993-10-08,Deep Space Nine,430.txt
1,SISKO,"       Actually, what I'd like to see is    next month's duty roster...",1    INT. COMMANDER'S OFFICE,COMMANDER'S OFFICE,INT.,Sanctuary,1993-10-08,Deep Space Nine,430.txt
2,KIRA,    (holds hands up; in     control)   You'll have it on your desk first    thing in the morning...,1    INT. COMMANDER'S OFFICE,COMMANDER'S OFFICE,INT.,Sanctuary,1993-10-08,Deep Space Nine,430.txt
3,SISKO,   That's what you said yesterday.,1    INT. COMMANDER'S OFFICE,COMMANDER'S OFFICE,INT.,Sanctuary,1993-10-08,Deep Space Nine,430.txt
4,KIRA,"   I know, but I spent all day    yesterday...",1    INT. COMMANDER'S OFFICE,COMMANDER'S OFFICE,INT.,Sanctuary,1993-10-08,Deep Space Nine,430.txt
5,SISKO,       ... talking to Minister Rozahn about    irrigating the Trilar Peninsula.,1    INT. COMMANDER'S OFFICE,COMMANDER'S OFFICE,INT.,Sanctuary,1993-10-08,Deep Space Nine,430.txt
6,KIRA,       How did you know?,1    INT. COMMANDER'S OFFICE,COMMANDER'S OFFICE,INT.,Sanctuary,1993-10-08,Deep Space Nine,430.txt
7,SISKO,"       Major, it's hard to keep a secret in    Ops... especially when you've been    shouting at a monitor for the last    two days...",1    INT. COMMANDER'S OFFICE,COMMANDER'S OFFICE,INT.,Sanctuary,1993-10-08,Deep Space Nine,430.txt
8,KIRA,       I thought I was keeping it to an    angry whisper...,1    INT. COMMANDER'S OFFICE,COMMANDER'S OFFICE,INT.,Sanctuary,1993-10-08,Deep Space Nine,430.txt
9,SISKO,   Let's just say your voice carries.,1    INT. COMMANDER'S OFFICE,COMMANDER'S OFFICE,INT.,Sanctuary,1993-10-08,Deep Space Nine,430.txt
10,KIRA,"   Everytime I talk to one of the    ministers I promise myself I won't    lose control.  But then they give me    some stupid bureaucratic excuse why    something isn't getting done, and I    get so... so...",1    INT. COMMANDER'S OFFICE,COMMANDER'S OFFICE,INT.,Sanctuary,1993-10-08,Deep Space Nine,430.txt
11,SISKO,    (completing her     sentence)   Frustrated.,1    INT. COMMANDER'S OFFICE,COMMANDER'S OFFICE,INT.,Sanctuary,1993-10-08,Deep Space Nine,430.txt
12,KIRA,"   Commander, I'm way beyond    frustrated... Bajor's in trouble...       I just want to help.",1    INT. COMMANDER'S OFFICE,COMMANDER'S OFFICE,INT.,Sanctuary,1993-10-08,Deep Space Nine,430.txt
13,SISKO,"   I can understand that, and I    sympathize.  As far as I'm concerned    you can yell at the provisional    government all you want... as long    as it doesn't interfere with your    duties here on the station.",1    INT. COMMANDER'S OFFICE,COMMANDER'S OFFICE,INT.,Sanctuary,1993-10-08,Deep Space Nine,430.txt
14,KIRA,   You're right.  I'll get on that report    right away.,1    INT. COMMANDER'S OFFICE,COMMANDER'S OFFICE,INT.,Sanctuary,1993-10-08,Deep Space Nine,430.txt
15,SISKO,   I'll look forward to reading it.,1    INT. COMMANDER'S OFFICE,COMMANDER'S OFFICE,INT.,Sanctuary,1993-10-08,Deep Space Nine,430.txt
