,character,quote,episode
0,WORF,       One.,"""Legacy"""
1,RIKER,       Worf. Are you trying to fill   another inside straight?,"""Legacy"""
2,RIKER,       Don't say I didn't warn you.,"""Legacy"""
3,WORF,   Pah.,"""Legacy"""
4,TROI,       I fold.,"""Legacy"""
5,DATA,   I will raise you three.,"""Legacy"""
6,RIKER,   No cards?,"""Legacy"""
7,RIKER,       Best poker face I've ever seen.,"""Legacy"""
8,RIKER,   Dealer takes two.,"""Legacy"""
9,RIKER,       Raise you ten.,"""Legacy"""
10,DATA,"   I will see your bet, and raise   you twenty.","""Legacy"""
11,RIKER,   Data. Are you sitting on a full   house or a flush?,"""Legacy"""
12,DATA,"   It will cost you twenty to make   that determination, Sir.","""Legacy"""
13,RIKER,   Dealer folds.,"""Legacy"""
14,TROI,       You two have successfully split   the evening between yourselves.,"""Legacy"""
15,WORF,   I suspect conspiracy. But far   be it for me to accuse my superior   officers.,"""Legacy"""
16,RIKER,"   It's getting harder to bluff you,   Data. You've learned this game   well.","""Legacy"""
17,DATA,"   Yes sir, I believe I have.","""Legacy"""
18,RIKER,   Tell you what.,"""Legacy"""
19,RIKER,"       I'll bet you I can find a card   that you bury anywhere in this   deck. And furthermore, I'll make   you help me do it.","""Legacy"""
20,TROI,"   Careful, Data.","""Legacy"""
21,DATA,"   Your guidance is much valued,   Counsellor. However...","""Legacy"""
22,RIKER,   Don't let me see it.,"""Legacy"""
23,RIKER ,   Now lose it in the deck.,"""Legacy"""
24,RIKER,   Cut the deck into two halves.,"""Legacy"""
25,RIKER,       Again.,"""Legacy"""
26,RIKER,       Once more.,"""Legacy"""
27,RIKER,       How many cards are left?,"""Legacy"""
28,DATA,   Eleven.,"""Legacy"""
29,RIKER,   Pick five.,"""Legacy"""
30,RIKER,       Throw them away.,"""Legacy"""
31,RIKER,       Choose three.,"""Legacy"""
32,RIKER,       Now pick one of those.,"""Legacy"""
33,RIKER,       Turn it over.,"""Legacy"""
34,RIKER,       Is that your card?,"""Legacy"""
35,TROI,   Incredible.,"""Legacy"""
36,DATA,"   You surreptitiously placed the   edge of your left thumb onto the   card immediately after I inserted   it back into the deck. When you   divided the deck to reshuffle,   you kept that card on top. You   thus were able to have me either   discard or save depending on the   card's location, which you   followed at each step. Until we   were left with one -- the card   I originally chose.","""Legacy"""
37,DATA,"   Sir, I think under the   circumstances...","""Legacy"""
38,PICARD,   Picard to Riker.,"""Legacy"""
39,RIKER,       Captain?,"""Legacy"""
40,PICARD,   We've received a distress call.   Changing course to intercept...,"""Legacy"""
41,PICARD ,"   Captain's log, stardate 44215.2.   The Enterprise has bypassed its   scheduled archaelogical survey   of Camus Two in response to a   distress call from a Federation   freighter. The Arcos has assumed   an emergency orbit around Turkana   Four, birthplace of our late   comrade Tasha Yar.","""Legacy"""
42,DATA,"   We will enter the Turkana system   in eleven minutes, Captain.","""Legacy"""
43,PICARD,   Engine status.,"""Legacy"""
44,DATA,   Stable. But we have maintained   warp factor nine for longer than   is recommended.,"""Legacy"""
45,WORF,"   Subspace message from the Arcos.   Their transmitter is failing, sir.   Audio only.","""Legacy"""
46,PICARD,   Let's hear it.,"""Legacy"""
47,TAN TSU,"   Enterprise, this is Tan Tsu, Arcos   engineer. Estimate five minutes   till warp drive containment   breach.","""Legacy"""
48,TAN TSU,"       Make that three minutes. Thanks   for trying, Enterprise...","""Legacy"""
49,PICARD,"   Warp nine-point-three, Ensign.","""Legacy"""
50,PICARD,   How much time?,"""Legacy"""
51,DATA,   Seven minutes and fifteen seconds   will bring us within transporter   range.,"""Legacy"""
52,PICARD,   Go to warp nine-point-six.,"""Legacy"""
53,DATA,"   Entering the Turkana System,   Captain.","""Legacy"""
54,PICARD,"       Mister O'Brien, prepare to lock   onto the two crewmen.","""Legacy"""
55,O'BRIEN,"   Aye, Captain.","""Legacy"""
56,PICARD,   Drop to impulse.,"""Legacy"""
57,DATA,   Visual contact.,"""Legacy"""
58,RIKER,"       Get them out of there, O'Brien.","""Legacy"""
59,RIKER,"   O'Brien, status!","""Legacy"""
60,O'BRIEN,"       There's nothing to lock onto,   Commander.","""Legacy"""
61,DATA,   I am reading an ion trail   characteristic of a freighter   escape pod.,"""Legacy"""
62,WORF,       Unable to establish contact.,"""Legacy"""
63,PICARD,   It could have been damaged by the   explosion. They may have been   incapable of maintaining orbit.,"""Legacy"""
64,RIKER,   Let's hope they stay clear of the   colony.,"""Legacy"""
65,DATA,"   That is exactly where the ion   trail leads, Commander.","""Legacy"""
66,PICARD,   Hail the colony.,"""Legacy"""
67,WORF,"   I've been trying to, Captain...   No response.","""Legacy"""
68,RIKER,       There haven't been reliable   communications since the   government fell apart.,"""Legacy"""
69,DATA,   The last Federation vessel to   attempt contact was the Potemkin   six years ago. They were warned   that anyone transporting down to   the colony would be killed.,"""Legacy"""
70,PICARD,"   Ready your away team, Number One.","""Legacy"""
71,PICARD ,"   Captain's log, supplemental. We   are in orbit above Turkana Four,   an Earth colony that severed   relations with the Federation   nearly fifteen years ago. I am   concerned about sending an away   team, but if we are to discover   the fate of the two missing   Federation crewmen, I see no   alternative.","""Legacy"""
72,DATA,   The surface settlement appears   to be all but destroyed. Sensors   show that the colonists now live   in structures that extend nearly   three kilometers beneath the city.,"""Legacy"""
73,RIKER,"   Have you located the escape pod's   landing point, Chief?","""Legacy"""
74,O'BRIEN,   Yessir... three hundred meters   beyond the colony perimeter...,"""Legacy"""
75,WORF,"       Sir, we can anticipate a violent   response to our presence.     ","""Legacy"""
76,,,"""Legacy"""
77,WORF ,   Perhaps the Doctor should wait   here for our signal.,"""Legacy"""
78,BEVERLY,       I appreciate the concern. But   I think it's exaggerated.,"""Legacy"""
79,WORF,"   Doctor, the colony is completely   lawless. Lieutenant Yar spoke   of rape gangs...","""Legacy"""
80,BEVERLY,"   Mister Worf, I can handle myself.","""Legacy"""
81,RIKER,       She's coming. The Arcos crewmen   may require immediate medical   assistance.,"""Legacy"""
82,RIKER,   Phasers on maximum stun.,"""Legacy"""
83,RIKER,       Energize.,"""Legacy"""
84,DATA,   The dispersion trail continues   in this direction.,"""Legacy"""
85,DATA,       The concentration gradient   definitely increases along this   vector.,"""Legacy"""
86,DATA,       The escape pod was apparently   moved into the tunnels ahead of   us.,"""Legacy"""
87,RIKER,   Not the response we expected.,"""Legacy"""
88,BEVERLY,   Maybe things have changed here.,"""Legacy"""
89,MAN #1,   Identify yourselves.,"""Legacy"""
90,RIKER,   We're from the Federation Starship   Enterprise. We tracked two   crewmen to this area. Do you know   anything about them?,"""Legacy"""
91,MAN #1,   Possibly.,"""Legacy"""
92,RIKER,   What do you mean?,"""Legacy"""
93,MAN #1,   It depends on what you have to   offer in return.,"""Legacy"""
94,MAN #1,   They found us.,"""Legacy"""
95,WORF,       Proximity detectors. I've seen   them used on Manu Three.,"""Legacy"""
96,MAN #1,       Follow me.,"""Legacy"""
97,RIKER,   Come on.,"""Legacy"""
98,HAYNE,"       The Alliance is holding your men   hostage, Commander Riker, not   us. You can expect a ransom   demand...","""Legacy"""
99,RIKER,   The Alliance?,"""Legacy"""
100,HAYNE,   Our good friends.,"""Legacy"""
101,HAYNE,"       Our ""good friends"" are going to   be upset when they realize we took   their last crate of Telluridan   synthale.","""Legacy"""
102,RIKER,   Maybe it would be easier if I   contacted the authorities.,"""Legacy"""
103,HAYNE,"       We are the ""authorities.""","""Legacy"""
104,HAYNE,       The Coalition -- our cadre -- runs   this side of the city. The   Alliance controls the other. Take   your choice.,"""Legacy"""
105,RIKER,   Are you offering to help?,"""Legacy"""
106,HAYNE,       In return for some...   consideration. Phasers are in   short supply down here. A   starship isn't going to miss a   few.,"""Legacy"""
107,WORF,   That is no better than a ransom   demand.,"""Legacy"""
108,HAYNE,"   No matter what you give the   Alliance, they'll eventually kill   your crewmen anyway. With our   help there's at least a chance   you'll get them back alive.","""Legacy"""
109,HAYNE,   All we're asking for is help in   maintaining our defense. We're   trying to keep the peace.,"""Legacy"""
110,RIKER,   Everything we've seen suggests   otherwise.,"""Legacy"""
111,HAYNE,   A prank. The proximity implants   prevent either side from doing   any serious damage.,"""Legacy"""
112,HAYNE,       They warn us when an enemy is   approaching.,"""Legacy"""
113,WORF,   Then why do you need more phasers?,"""Legacy"""
114,HAYNE,   The Alliance just discovered a   large cache of weapons. I just   want to make things even.   Preserve the peace.,"""Legacy"""
115,BEVERLY,"   You keep using the word ""peace.""   We've heard a different version   of life on Turkana Four.","""Legacy"""
116,HAYNE,       Ancient history.       Where did you hear that?,"""Legacy"""
117,DATA,   A former crewmember was born here.,"""Legacy"""
118,HAYNE,   Where's he now?,"""Legacy"""
119,DATA,   She was killed in the line of   duty.,"""Legacy"""
120,HAYNE,       That's as good a way to die as   any.,"""Legacy"""
121,HAYNE,       As I said -- ancient history.   This is now. And your men are   in trouble.,"""Legacy"""
122,RIKER,   We'll return to the Enterprise   and consider your proposal.,"""Legacy"""
123,HAYNE,   A gift for your Captain.,"""Legacy"""
124,RIKER,   Riker to Enterprise. Energize.,"""Legacy"""
125,HAYNE,   I want everything there is to   know about the starship   Enterprise.,"""Legacy"""
126,RIKER,"       According to Hayne, the Coalition   and the Alliance raid each other   for supplies -- much of it   non-essential.","""Legacy"""
127,PICARD,   Why?,"""Legacy"""
128,WORF,   A battle exercise.,"""Legacy"""
129,RIKER,       Their defenses apparently prevent   deep strikes into each other's   territory. Minor skirmishes are   all that's left.,"""Legacy"""
130,PICARD,"   ""Coalition"", ""Alliance"" -- it all   sounds so reasonable. But you've   described the behavior of urban   street thugs. We certainly won't   trade weapons for the crewmen.       How do you suggest we deal with   them?","""Legacy"""
131,RIKER,   We have to tell them something.,"""Legacy"""
132,WORF,   No promises. No denials.,"""Legacy"""
133,PICARD,"       For now, Hayne's Coalition is our   only safe access to the colony.   Let's keep the door open and see   where it leads.","""Legacy"""
134,WORF,   Captain. Transmission from   Turkana Four. Coming in on a   secure channel.,"""Legacy"""
135,PICARD,       On screen.,"""Legacy"""
136,HAYNE,"   Hello, Enterprise. Commander   Riker, would you introduce me to   your Captain?","""Legacy"""
137,PICARD,       I'm Captain Jean-Luc Picard.,"""Legacy"""
138,HAYNE,   I have someone here you might like   to meet.,"""Legacy"""
139,HAYNE,       This is Ishara... Ishara Yar.,"""Legacy"""
140,ISHARA,   Tasha was my sister.,"""Legacy"""
141,HAYNE,"   There's an old saying, Captain.   ""The enemy of my enemy is my   friend."" I've decided it's in   my best interest to help you get   your men back.","""Legacy"""
142,PICARD,   With nothing from us in return?,"""Legacy"""
143,HAYNE,   You could be forced into paying   my adversary a ransom in weapons.   I'll do anything I can to avoid   that possibility.,"""Legacy"""
144,PICARD,   What do you propose?,"""Legacy"""
145,HAYNE,       Ishara will be our liaison.,"""Legacy"""
146,ISHARA,   I know Alliance territory. I can   help you with a rescue plan.,"""Legacy"""
147,PICARD,   One moment.,"""Legacy"""
148,WORF,   Mute.,"""Legacy"""
149,PICARD,   Reactions?,"""Legacy"""
150,WORF,   I do not trust him.,"""Legacy"""
151,RIKER,   She could be a fake. We mentioned   that a former member of the crew   had come from the colony.,"""Legacy"""
152,BEVERLY,       All Hayne had to do was search   through whatever their database   had on Starfleet to come up with   Tasha's name.,"""Legacy"""
153,PICARD,   Counsellor?,"""Legacy"""
154,TROI,"   He's being deceptive, and he's   clearly hoping to manipulate us.   As for the young woman's identity,   I can't tell.","""Legacy"""
155,PICARD,"   Regardless, this is an option we   cannot neglect. We'll continue   on other fronts as they present   themselves. For now, let's see   what she has to say.","""Legacy"""
156,WORF,   Open.,"""Legacy"""
157,PICARD,   I've decided to accept your   proposal.,"""Legacy"""
158,HAYNE,   Thank you.,"""Legacy"""
159,HAYNE,       Good luck.,"""Legacy"""
160,DATA,"   Welcome to the Enterprise, Ishara.   I am Commander Data.","""Legacy"""
161,ISHARA,   You're not human.,"""Legacy"""
162,DATA,   I am an android.,"""Legacy"""
163,ISHARA,   Built for fighting... ?,"""Legacy"""
164,DATA,       On what do you base that   assumption?,"""Legacy"""
165,ISHARA,   A cybernetic device serving on   a starship...,"""Legacy"""
166,DATA,   The Enterprise is not a ship of   war. It is a ship of   exploration.,"""Legacy"""
167,ISHARA,   The first thing to do is help you   map the colony.       This is a general grid of the   tunnel systems. I can fill in   the specific details from memory.,"""Legacy"""
168,DATA,   My orders are to escort you to   the Observation Lounge. We will   proceed from there.,"""Legacy"""
169,DATA,   Your sister never spoke of you.,"""Legacy"""
170,ISHARA,   That's not surprising.,"""Legacy"""
171,DATA,   It is surprising to me. Tasha   and I spent much time together   in the course of our duties. We   had a considerable number of   conversations.,"""Legacy"""
172,ISHARA,   Did she talk at all about the   colony?,"""Legacy"""
173,DATA,   Only to say that she was lucky   to have escaped.,"""Legacy"""
174,ISHARA,       It wasn't luck. It was cowardice.,"""Legacy"""
175,DATA,"   ""Cowardice"" is a term that I have   never heard applied to Tasha.","""Legacy"""
176,ISHARA,   Is something wrong?,"""Legacy"""
177,DATA,"   No. It is just that for a   moment, the expression on your   face was reminiscent of your   sister.","""Legacy"""
178,ISHARA,   It's been fifteen years. I don't   even remember what she looked   like...,"""Legacy"""
179,ISHARA,   You don't believe I'm Tasha's   sister.,"""Legacy"""
180,PICARD,   We have considered that   possibility.,"""Legacy"""
181,ISHARA,   I'm not surprised. You can   sample my DNA if you like.,"""Legacy"""
182,BEVERLY,"   Thank you, I will.","""Legacy"""
183,PICARD,   Please. Sit down.,"""Legacy"""
184,PICARD,   Perhaps it would help if you gave   us some idea of what we're dealing   with on Turkana Four. Our last   information describes a colony   in complete disarray.,"""Legacy"""
185,ISHARA,   It started falling apart almost   thirty years ago. There were   dozens of factions. They fought   until the city above ground was   in ruins.,"""Legacy"""
186,RIKER,   The Coalition and the Alliance   are all that's left?,"""Legacy"""
187,ISHARA,"       We were the two strongest   factions... When the government   couldn't stop the violence, they   gave us police powers. The   proximity detectors were   originally designed by the   government to keep us under   control.","""Legacy"""
188,PICARD,"   Apparently, that part of the plan   didn't succeed very well.","""Legacy"""
189,ISHARA,"   No. After a few months, we   didn't need the government any   more.","""Legacy"""
190,GEORDI,   Tasha left you in the middle of   all that?,"""Legacy"""
191,ISHARA,"   She didn't abandon me, if that's   what you mean. Tasha asked me   to go with her. But I had   already joined the Coalition.   They were my family.","""Legacy"""
192,ISHARA,"       Captain, we don't have a lot of   time. Maybe we should get   started.","""Legacy"""
193,WORF,"   Incoming transmission from the   colony, Captain.","""Legacy"""
194,PICARD,   On screen.,"""Legacy"""
195,TAN TSU,"       Enterprise, I'm being held by the   Turkana Four Alliance. I've been   instructed to say that you have   twenty hours to make reparations   for Federation intrusion into this   colony.       Or my pilot and I will be killed.","""Legacy"""
196,BEVERLY,       Ask them if we can at least send   a medical --,"""Legacy"""
197,ISHARA,"   Take that threat seriously,   Captain. They'll torture them   and then they'll kill them. My   cadre has never recovered a   hostage alive from the Alliance.","""Legacy"""
198,ISHARA,       Your crewmen could be held in any   number of places. The Alliance   has two main headquarters and   thirteen ancillary bases of   operation. All underground. All   heavily guarded.,"""Legacy"""
199,GEORDI,   If I could get to the myographic   scanner...,"""Legacy"""
200,ISHARA,   What's that?,"""Legacy"""
201,DATA,   A sensing device on the escape   pod. It monitors the bio-electric   signatures of the crew. In the   event they get separated from the   pod.,"""Legacy"""
202,GEORDI,   I could install a booster on the   device that would relay its   signals to the Enterprise. Then   we could track the men from up   here.,"""Legacy"""
203,PICARD,"   Unfortunately, we don't know where   the escape pod is.","""Legacy"""
204,ISHARA,"   Level Three-C, Section   five-four-seven.    (a smile off their     surprise)   We have our sources.","""Legacy"""
205,ISHARA ,   Access tunnels are here...,"""Legacy"""
206,ISHARA,   ... and here.,"""Legacy"""
207,RIKER,       We could transport an away team   right into this intersection...,"""Legacy"""
208,ISHARA,"   Don't underestimate them,   Commander. They'll be ready for   that... I've seen them use this   kind of strategy before.","""Legacy"""
209,ISHARA,       I know it looks isolated and   easily accessible... But my guess   is they have hundreds of men on   the levels above and below   waiting for you to make your   move.,"""Legacy"""
210,WORF,   We'll need a diversion.,"""Legacy"""
211,GEORDI,"   Transport a couple of photon   grenades into the adjoining   chambers. At minimum intensity   it wouldn't kill anybody, just   shake them up a lot.","""Legacy"""
212,RIKER,   That won't give us enough time.   We need something that'll occupy   them long enough for you to   install the relay.,"""Legacy"""
