,character,quote,episode
0,PICARD ,"   Captain's log, Stardate 43917.4   The Enterprise has been given the   singular honor of hosting the   first face to face meeting between   the Federation and the mysterious   race of beings known as the   Legarans. We are in orbit around   Vulcan preparing to welcome aboard   the Federation ambassador that   has made this historic event   possible.","""Sarek"""
1,RIKER,"       I can remember studying his career   in school... the treaty of Alpha   Cygnus Nine, the Coridan admission   to the Federation, the Klingon   Alliance...","""Sarek"""
2,PICARD,"   I met him once... Many years ago,   just briefly at his son's wedding.       But I'll tell you it was quite   a moment for a young lieutenant.   Standing in the presence of such   history... I was a little   tongue-tied to be quite frank...","""Sarek"""
3,RIKER,   You... tongue-tied?,"""Sarek"""
4,PICARD,"   Indeed. After all, how does one   make small talk with a man who   has virtually shaped the   Federation...","""Sarek"""
5,RIKER,   Is it true that he'll be   retiring after this mission?,"""Sarek"""
6,PICARD,"   Unofficially, that's what I hear.   And what a crowning achievement   this will be to his career. The   benefits of relations with the   Legarans are incalculable.","""Sarek"""
7,MENDROSSEN,"   Ah... Captain Picard. I am Ki   Mendrossen, the ambassador's chief   of staff. This is Sakkath, his   personal assistant.","""Sarek"""
8,PICARD,   Has the ambassador been delayed?,"""Sarek"""
9,MENDROSSEN,   He will be joining us momentarily.   But first we must discuss some   matters of the utmost delicacy.,"""Sarek"""
10,PICARD,   By all means.,"""Sarek"""
11,MENDROSSEN,"   To be frank Captain, the   ambassador is not a young man.   He tires easily.","""Sarek"""
12,SAKKATH,   He is going to need a great deal   of rest to prepare himself for   the difficult job that awaits him.,"""Sarek"""
13,MENDROSSEN,   Which is why it's imperative that   he be allowed to conserve his   strength. I must request that   you dispense with any official   ceremonies you would normally   accord a visitor of his rank.,"""Sarek"""
14,RIKER,   We had planned for a ship's   concert this evening.,"""Sarek"""
15,PICARD,"   Yes, I believe that the ambassador   is extremely fond of Mozart.","""Sarek"""
16,MENDROSSEN,   I'm afraid it would be impossible   for him to attend. Upon his   arrival he will be taken directly   to his quarters where he will   remain in seclusion until we reach   Legara Four.,"""Sarek"""
17,PICARD,   You have my assurance that the   ambassador will not be disturbed   during our voyage.,"""Sarek"""
18,MENDROSSEN,"   That's all we ask. Well, now...   that's settled. The ambassador   is waiting.","""Sarek"""
19,PICARD,   Welcome aboard the Enterprise   Ambassador Sarek.,"""Sarek"""
20,SAREK,   We come to serve.,"""Sarek"""
21,PICARD,   Your service honors us.,"""Sarek"""
22,SAREK,   Allow me to present she who is   my wife.,"""Sarek"""
23,PICARD,   Mrs. Sarek.,"""Sarek"""
24,PERRIN,"   Please call me Perrin, Captain.","""Sarek"""
25,PICARD,"   This is my first officer,   Commander Riker.","""Sarek"""
26,PERRIN,"   Captain, if you'd be so kind as   to show us to our quarters.","""Sarek"""
27,SAREK,   I prefer to view the conference   room first.,"""Sarek"""
28,MENDROSSEN,"   Ambassador, I'm sure Sakkath and   I can handle all the necessary   details...","""Sarek"""
29,SAREK,   I will examine it for myself.,"""Sarek"""
30,PERRIN,"   Dear, perhaps it would be best   if we settled in first.","""Sarek"""
31,SAREK,"   They worry about my health,   Captain. Too much.       You will take me to the conference   room, please.","""Sarek"""
32,RIKER,"   If you'll follow me, sir.","""Sarek"""
33,WESLEY,   Are the Legarans really going to   sit in this stuff?,"""Sarek"""
34,GEORDI,"   Well, I'm sure not.","""Sarek"""
35,WESLEY,   Can you believe this smell?,"""Sarek"""
36,GEORDI,   What smell?,"""Sarek"""
37,GEORDI,"   What can I say... to us it's a   slime pit, to them it's home.","""Sarek"""
38,WESLEY,       The environmental controls are   ready. What's next?,"""Sarek"""
39,GEORDI,   Why? Are you in some kind of   hurry?,"""Sarek"""
40,WESLEY,   I have... sort of a date.,"""Sarek"""
41,GEORDI,       With who?,"""Sarek"""
42,WESLEY,       Ensign Dumont.,"""Sarek"""
43,GEORDI,       That is one attractive lady. I've   got to admit I'm surprised.,"""Sarek"""
44,WESLEY,"       What, that she'd go out with me?","""Sarek"""
45,GEORDI,"   No, that you had the nerve to ask   her. Way to go Wesley.","""Sarek"""
46,SAREK,   The room is not ready.,"""Sarek"""
47,PICARD,   No Ambassador. Commander La Forge   and Ensign Crusher are---,"""Sarek"""
48,SAREK,   The Legarans are very sensitive   in matters of protocol. You will   remove all furniture from the   room. The walls must be bare.,"""Sarek"""
49,MENDROSSEN,"   I'm sure that by the time the   Legarans arrive, everything will   be set up according to our   specifications. Isn't that right,   Captain?","""Sarek"""
50,PICARD,"   Ambassador, please be assured that   everything will be ready by the   time the conference begins.","""Sarek"""
51,PERRIN,"   My husband and I have every   confidence in you, Captain.","""Sarek"""
52,SAREK,       I have worked for ninety-three   years in preparation for this   meeting. It is vital that no   detail be overlooked.,"""Sarek"""
53,SAKKATH,"   Perhaps we should allow these   gentlemen to return to their work,   Ambassador.","""Sarek"""
54,SAREK,   That will be acceptable.,"""Sarek"""
55,SAREK,   These walls are too bright.,"""Sarek"""
56,TROI,   So what was the ambassador like?,"""Sarek"""
57,RIKER,"   The way Mendrossen described him,   I expected him to be a frail old   man.","""Sarek"""
58,PICARD,"   I hope I'm that frail when I'm   two hundred and two. His aides   did seem a little overprotective,   didn't they?","""Sarek"""
59,RIKER,"   From what I could see, the   ambassador doesn't need to be   protected from anything.","""Sarek"""
60,PICARD,"   Nevertheless, we will honor Mister   Mendrossen's request and allow   Ambassador Sarek his privacy.       I suppose they were foolish and   vain, my expectations of this   voyage. Sharing his thoughts,   his memories, his unique   understanding of the history he   has made...","""Sarek"""
61,TROI,   Does this mean you're going to   cancel the concert this evening?,"""Sarek"""
62,PICARD,"   No, the concert will go on as   scheduled. But it is a pity that   the guest of honor will be absent.","""Sarek"""
