,character,quote,episode
0,BEVERLY,"   You really did it this time, Wil.   It's not just a scrape... it's a   deep cut.","""Timescape"""
1,BEVERLY,   I can heal it... but it would   serve you right if I didn't.,"""Timescape"""
2,BEVERLY,       You can't keep playing Parises   Squares like you're twenty-one   years old. One of these days   you're going to fall and break   your neck... and I won't be able   to heal that so easily.,"""Timescape"""
3,RIKER,   Actually... I wasn't playing   Parises Squares...,"""Timescape"""
4,BEVERLY,   Mmm... Worf's calisthenic program   again...,"""Timescape"""
5,RIKER,   No...,"""Timescape"""
6,BEVERLY,   Oh? What were you doing?,"""Timescape"""
7,RIKER,   I was trying to feed Spot.,"""Timescape"""
8,BEVERLY,   Data's cat?,"""Timescape"""
9,RIKER,       I told Data I'd feed it while he   was away...,"""Timescape"""
10,RIKER,   All I remember is setting down the   food... and then a hissing ball of   fur came out of nowhere.       I hate cats.,"""Timescape"""
11,BEVERLY,   You've just got to know how to   handle them.,"""Timescape"""
12,RIKER,   Maybe you'd like to feed Spot.,"""Timescape"""
13,BEVERLY,   I'd be happy to...,"""Timescape"""
14,WORF,   Commander Riker to the Bridge.,"""Timescape"""
15,RIKER,       On my way.,"""Timescape"""
16,RIKER,"   Oh, and Doctor...","""Timescape"""
17,RIKER,   You're going to need this.,"""Timescape"""
18,RIKER,   Report.,"""Timescape"""
19,WORF,"   We are picking up a distress call   on the long range sensors.       It is Romulan, sir.","""Timescape"""
20,RIKER,   Romulan?,"""Timescape"""
21,WORF,       They claim they have suffered a   complete engine failure. Their   power levels are dropping... and   their life support is failing.       It could be a trick.,"""Timescape"""
22,RIKER,   How long until our rendezvous with   Captain Picard?,"""Timescape"""
23,WORF,   Approximately thirteen hours.,"""Timescape"""
24,RIKER,"   Set course for the Romulan ship,   Mister Worf.       Raise our shields, and go to Red   Alert. I want to be ready for   anything.","""Timescape"""
25,PICARD ,"   Captain's Log, Stardate 46944.2.   Commander Data, Mister La Forge,   Counselor Troi and I are en route   to the Enterprise, after attending   a three day conference on the   psychological effects of long-term   deep space assignments.","""Timescape"""
26,DATA,       Computer -- activate automatic   helm control.,"""Timescape"""
27,COMPUTER,   Helm control activated.,"""Timescape"""
28,TROI,"   So just as I'm leaving the   reception, a Ktarian walks up to   me and says...","""Timescape"""
29,TROI,"       ""So Diane... I understand you're   an empath. I'm a very...   sensitive man myself. I'm doing   a thesis on interspecies mating   rituals. Would you care to join   me in some empirical research?""","""Timescape"""
