,character,quote,episode
0,BEVERLY,       What?,"""Suspicions"""
1,BEVERLY,"   Alright, come in.","""Suspicions"""
2,BEVERLY,   Guinan... ? What are you doing   here?,"""Suspicions"""
3,GUINAN,   I need a doctor.,"""Suspicions"""
4,GUINAN,   Geordi beat me in straight sets   today.       I think I've got a case of tennis   elbow.,"""Suspicions"""
5,BEVERLY,   Go to Sickbay. I think Doctor   Selar is on duty.,"""Suspicions"""
6,GUINAN,   I don't want to see Selar. I   always see you. I'm particular   about my doctors.,"""Suspicions"""
7,BEVERLY,"   Well, you'd better get a new   one... because I'm not a doctor   on this ship anymore.","""Suspicions"""
8,BEVERLY,"       Three days on the shuttle to   Starbase twenty-three... then a   transport back to Earth... I can   hear Admiral Brooks now, telling   me how I've disgraced Starfleet   Medical...       Then a leisurely day and a half   before the formal inquiry begins   and my career ends.","""Suspicions"""
9,GUINAN,       Beverly.,"""Suspicions"""
10,GUINAN,   My elbow.,"""Suspicions"""
11,BEVERLY,   Your elbow... ?,"""Suspicions"""
12,BEVERLY,"   Alright, let me see it...","""Suspicions"""
13,BEVERLY,   Does that hurt?,"""Suspicions"""
14,GUINAN,"   Yeah, right there...","""Suspicions"""
15,BEVERLY,"   Tennis elbow, alright. Hold it   like this...","""Suspicions"""
16,GUINAN,   I've never been to a formal   inquiry.,"""Suspicions"""
17,BEVERLY,   It's no big thing. Any doctor can   have one... all you have to do is   disobey orders... violate medical   ethics... cause an interstellar   incident...,"""Suspicions"""
18,GUINAN,"   That would do it, all right.","""Suspicions"""
19,BEVERLY,       Make a fist.,"""Suspicions"""
20,GUINAN,   Do I have to break my leg before   you tell me what happened?,"""Suspicions"""
21,BEVERLY,"   It started when I invited those   scientists on board...       No. It started at the Altine   Consortium.       Actually, it probably started   before that. When I began   feeling... comfortable.","""Suspicions"""
22,GUINAN,   Comfortable?,"""Suspicions"""
23,BEVERLY,   Too comfortable.,"""Suspicions"""
24,GUINAN,   Ah.,"""Suspicions"""
25,BEVERLY,       That's why I went to the Altine   Conference... to hear the latest   bio-physical theories. Maybe find   a new area of research. And   that's where I met Doctor Reyga...   nobody would listen to him -- just   because he was a Ferengi. They   all but jeered him off the   stage...,"""Suspicions"""
26,GUINAN,   So you invited the scientists on   board... to listen to this Doctor   Reyga...,"""Suspicions"""
27,BEVERLY,"   I thought I could be a...   facilitator. You see, he had this   amazing invention, based on   metaphasic field technology. But   his methodology was completely   unorthodox.","""Suspicions"""
28,GUINAN,   That's my favorite kind.,"""Suspicions"""
29,BEVERLY,"   I thought... if I could bring   scientists from various cultures   aboard the Enterprise... sit them   down... help them understand the   value of his ideas... well, it   seemed like the right thing to do.","""Suspicions"""
30,GUINAN,   Sort of a scientific diplomat.,"""Suspicions"""
31,BEVERLY,"   That's it exactly. And believe   me, it wasn't easy.","""Suspicions"""
32,BEVERLY,   I had to persuade Captain   Picard... and then I had to round   up as many scientists as I could   in the field of subspace   technology...,"""Suspicions"""
33,BEVERLY ,"   ... but of all the scientists I   invited, only four were interested   in hearing about Doctor Reyga's   invention.","""Suspicions"""
34,BEVERLY ,   Kurak was a warp field specialist   on the Klingon Homeworld. I don't   think Klingons regard scientists   very highly... she always seemed   a little defensive.,"""Suspicions"""
35,BEVERLY ,"   Doctor T'Pan is practically a   legend in the field of subspace   morphology. She's been the   director of the Vulcan Science   Academy for fifteen years...       Her husband, Doctor Christopher,   came with her... I didn't know   much about him... but he was some   kind of a subspace theoretician.","""Suspicions"""
36,BEVERLY ,   Jo'Bril was a Takaran... the first   one I'd ever met. I had no idea   what to expect from him.,"""Suspicions"""
37,BEVERLY ,   And then there was Doctor Reyga...   the Ferengi scientist.,"""Suspicions"""
38,REYGA,   You've all seen my experimental   data. The metaphasic shield has   been proven.,"""Suspicions"""
39,T'PAN,"   Forgive my skepticism, Doctor, but   your claims are somewhat   extravagant. Protect a shuttle   within a star's corona? Not even   your own government believes it   can be done.","""Suspicions"""
40,BEVERLY,   That's why I've asked you all to   come here. I think you have the   vision to see the potential in   Doctor Reyga's metaphasic shield.,"""Suspicions"""
41,REYGA,   I need help to develop the shield.   I am willing to grant exclusive   rights to whoever provides the   necessary resources.,"""Suspicions"""
42,BEVERLY,   I think you all realize what this   shielding process would mean...   the possibilities for exploration   and research are endless...,"""Suspicions"""
43,KURAK,   But only if it works.       I'm not convinced this metaphasic   shield can withstand either the   temperature or the radiation it   would be exposed to.,"""Suspicions"""
44,REYGA,"   But it has -- not only in   countless simulations, but in a   field test that I conducted   myself.","""Suspicions"""
45,KURAK,"   For which, of course, we have only   your word...","""Suspicions"""
46,REYGA,   Are you accusing me of falsifying   my data?,"""Suspicions"""
47,KURAK,       You wouldn't be the first   scientist to manipulate   experimental data to his own   advantage...,"""Suspicions"""
48,BEVERLY,    (leaping in to diffuse     this)   Doctor Reyga has offered to   demonstrate his invention. He's   outfitted one of our shuttles with   the metaphasic shield.,"""Suspicions"""
49,REYGA,   I will take it into the corona of   the star Vaytan.,"""Suspicions"""
50,CHRISTOPHER,   That star has a superdense corona.   The shuttle would be subjected to   particularly intense radiation.   Perhaps it would be wise to choose   a star of lesser magnitude.,"""Suspicions"""
51,T'PAN,   I agree. My own research into   solar energy transfer suggests   that Vaytan's corona is extremely   unstable.,"""Suspicions"""
52,REYGA,       What better way to test my   invention? I'm not concerned --   the shield will hold.,"""Suspicions"""
53,KURAK,"   I, for one, would feel more   comfortable if someone else flew   the shuttle. Someone more --   objective.","""Suspicions"""
54,JO'BRIL,   I will volunteer for that task.,"""Suspicions"""
55,JO'BRIL,   I've spent years studying solar   plasma reactions. The thought of   being able to penetrate a star's   corona... it's a remarkable   opportunity.       I've studied your data. I think   you're on solid scientific ground.,"""Suspicions"""
56,KURAK,"   I don't share your optimism,   Doctor Jo'Bril... but if you wish   to pilot the craft, I would be   more confident about your   assessment of the shield... than   Doctor Reyga's.","""Suspicions"""
57,CHRISTOPHER,"   I agree. At this point, we need   an impartial evaluation.","""Suspicions"""
58,BEVERLY,   We'd want to be sure that you're   familiar with the shuttle   controls... and Doctor Reyga's   modifications...,"""Suspicions"""
59,JO'BRIL,       I'm an accomplished pilot. It   will be no problem.,"""Suspicions"""
60,BEVERLY,   Well...       What do you think?,"""Suspicions"""
61,REYGA,   Doctor Jo'Bril... I am gratified.   And there will be no difficulty   operating the metaphasic controls --   the system will activate   automatically as you approach the   star.,"""Suspicions"""
62,BEVERLY,"   Well, then. We'll proceed with   the demonstration at fifteen   hundred hours. We'll meet on the   Bridge.","""Suspicions"""
63,BEVERLY,"   I think that went well, don't you?","""Suspicions"""
64,REYGA,"   Thanks to you, Doctor.","""Suspicions"""
65,BEVERLY,   I didn't do anything...,"""Suspicions"""
66,REYGA,"   This is an opportunity I would   never have had without you, and I   promise you I'll never forget it.","""Suspicions"""
67,BEVERLY,   Some of those scientists are still   a little doubtful... but after the   demonstration I'm sure they'll   come around.,"""Suspicions"""
68,REYGA,   If there's anything I'm used to --   it's skepticism.       After all -- a Ferengi scientist   is almost a contradiction in   terms.,"""Suspicions"""
69,REYGA,"   No, don't deny it. I know how the   Ferengi are regarded...","""Suspicions"""
