,character,quote,episode
0,PICARD ,"   Captain's Log, Stardate 43980.7.   The Enterprise has been in   attendance at the biennial Trade   Agreements Conference on Betazed.","""Menage a Troi"""
1,PICARD ,"   For the first time, the Ferengi   are present, and I have   reluctantly consented to their   boarding the Enterprise for the   closing reception.","""Menage a Troi"""
2,RIKER,   Check... and mate.,"""Menage a Troi"""
3,WESLEY,   Perfect. A queen's gambit...   finished off with the Aldabren   Exchange.,"""Menage a Troi"""
4,NIBOR,       Unfair. I couldn't concentrate   with all that noise...,"""Menage a Troi"""
5,WESLEY,   It's Algolian ceremonial rhythms.,"""Menage a Troi"""
6,NIBOR,   Hyoo-mans...,"""Menage a Troi"""
7,PICARD,"       A toast to the success of the   trade conference, Reittan. I must   admit, I had some doubts when you   invited the Ferengi.","""Menage a Troi"""
8,REITTAN GRAX,"   They made a profit and behaved   themselves. What more could one   ask? Still, they trouble me. We   Betazeds are uncomfortable with   species like the Ferengi... whose   minds we can't read.","""Menage a Troi"""
9,DATA,"       Perhaps your telepathic abilities   are ineffective owing to the   anomalous construction of the   Ferengi brain, which is composed   of four different...","""Menage a Troi"""
10,PICARD,"       Thank you, Data.       It was thoughtful of you to   include Lwaxana Troi as part of   the Betazed delegation.","""Menage a Troi"""
11,REITTAN GRAX,   Her first husband and I were old   friends. And I've known Deanna   since she was a child.,"""Menage a Troi"""
12,PICARD,   I'm sure Counselor Troi   appreciates this opportunity to   spend time with her mother.,"""Menage a Troi"""
13,LWAXANA ,"   It's so marvelous to see you,   Deanna, darling.       At least pretend you're happy to   see me.","""Menage a Troi"""
14,TROI,"       Mother, we're among non-telepaths...   it's impolite not   to speak aloud.","""Menage a Troi"""
15,LWAXANA ,"   You mean talk with my mouth full?   Deanna, please!","""Menage a Troi"""
16,LWAXANA,"       All right, I will say something   aloud. Have you considered if   you had stayed on Betazed just   where your life might have...","""Menage a Troi"""
17,TROI,       Let's not guess what I might have   done. I love my work aboard the   Enterprise...,"""Menage a Troi"""
18,LWAXANA,"   I know. But all business and no   play? You should enjoy life more,   like I do. Find the right man,   think of your future. Think of   my future...","""Menage a Troi"""
19,RIKER,"   Deanna, Lwaxana. Anything I can   do for you?","""Menage a Troi"""
20,FAREK,       She is as repulsive as the rest   of them.,"""Menage a Troi"""
21,TOG,   Repulsive? I find her exotic!       And what an advantage their   telepathy would be in   negotiations...,"""Menage a Troi"""
22,FAREK,"   To read our competitors' minds...   yes, that would be valuable.","""Menage a Troi"""
