,character,quote,episode
0,PICARD ,"   Captain's Log, Stardate 46192.3.   We have arrived at Starbase   one-one-two and are loading relief   supplies destined for Tagra Four,   an ecologically devastated planet   in the Argolis Cluster. We have   also taken on a rather unusual   passenger.","""True Q"""
1,PICARD,   Welcome to the Enterprise. We're   delighted to have you aboard.,"""True Q"""
2,AMANDA,"   Thank you, Sir.","""True Q"""
3,PICARD,   Congratulations. I understand   you were selected from among   hundreds of applicants for this   internship.,"""True Q"""
4,AMANDA,"   Yes, sir. I still can't believe   they chose me... there were lots   of people with better records...","""True Q"""
5,BEVERLY,"   Your transcript is very   impressive...       She's done honors work in   neurobiology, plasma dynamics,   and eco-regeneration. I'd call   that pretty well-rounded.","""True Q"""
6,AMANDA,   That's a nice way of saying I   haven't made up my mind about   what I want to do with my life.,"""True Q"""
7,BEVERLY,   I've arranged to have you work   in all the major departments while   you're here. I'm willing to bet   that by the time it's over you'll   have a pretty good idea what field   you're interested in.,"""True Q"""
8,PICARD,       Or at least what fields you're not   interested in.,"""True Q"""
9,PICARD,   Come.,"""True Q"""
10,RIKER,"   We're bringing up the last of the   cargo, sir. We should be ready   to leave within the hour.","""True Q"""
11,PICARD,"   Commander, would you escort Ms.   Rogers to her quarters? I have   to discuss the Tagran's medical   needs with Doctor Crusher.","""True Q"""
12,PICARD,   You've won yourself a rare   opportunity. Avail yourself of   it.,"""True Q"""
13,AMANDA,"   I will, sir.","""True Q"""
14,RIKER,   It'll take a few days before you   know your way around. If you   ever need help just use one of   the companels...,"""True Q"""
15,AMANDA,"   We're on deck seven, section...       Four?","""True Q"""
16,RIKER,       That's right.,"""True Q"""
17,AMANDA,       I practically memorized the specs   on the way here.,"""True Q"""
18,RIKER,   You're a quick study.,"""True Q"""
19,RIKER,   This is it.,"""True Q"""
20,AMANDA,   Is this for me?,"""True Q"""
21,RIKER,   All yours.,"""True Q"""
22,AMANDA,   It's so... big.,"""True Q"""
23,RIKER,"       For honor students, only the best.","""True Q"""
24,AMANDA,   I could've brought The Zoo.,"""True Q"""
25,RIKER,   The zoo?,"""True Q"""
26,AMANDA,"   That's what my parents call it.   Three dogs isn't so many, is it?","""True Q"""
27,RIKER,       Depends how they get along.,"""True Q"""
28,AMANDA,"   I'd have a dozen, but my mother   said enough is enough.","""True Q"""
29,AMANDA,   I'm sure going to miss them.,"""True Q"""
30,RIKER,   We'll try and keep you so busy   you won't have time to.       I'd better be going; I have to get   back to the Cargo Bay.,"""True Q"""
31,AMANDA,   Thanks for walking me down.,"""True Q"""
32,AMANDA,"   Oh, no... I didn't mean it...","""True Q"""
33,AMANDA,   You can't be here... Go away.,"""True Q"""
34,AMANDA,   All of you.,"""True Q"""
35,AMANDA,   You too.,"""True Q"""
36,BEVERLY,"   See these readouts? This is your   heart rate, your blood pressure...   all your vital signs.","""True Q"""
37,BEVERLY,   You're in good shape.       You might just live to be my age.,"""True Q"""
38,BEVERLY,   All these tricorders have to be   tested before they get put in the   supply containers we're taking   to Tagra.,"""True Q"""
39,AMANDA,   So I scan myself with each one   to make sure all the readouts are   working?,"""True Q"""
40,BEVERLY,"       If they're not, put that unit   aside and we'll run a diagnostic   on it.","""True Q"""
41,BEVERLY,   So I understand you were accepted   to the Academy... I have a son   there.,"""True Q"""
42,AMANDA,"   Being posted on the Enterprise,   I guess you don't get to see him   very often... ?","""True Q"""
43,BEVERLY,       Not as often as I'd like.,"""True Q"""
44,AMANDA,   Do you have any other children?,"""True Q"""
45,BEVERLY,   My husband died a number of years   ago. Wes was our only child.,"""True Q"""
46,AMANDA,   Was he old enough to know his   father?,"""True Q"""
47,BEVERLY,   Jack died when he was five.,"""True Q"""
48,AMANDA,   My parents died when I was a baby.   I don't remember anything about   them... Sometimes I wonder what   they were like.,"""True Q"""
49,BEVERLY,   I understand your adopted parents   are in Starfleet.,"""True Q"""
50,AMANDA,       They're marine biologists... They   were just posted to the Bilaren   system.,"""True Q"""
51,NURSE,   Sickbay to Doctor Crusher... you   wanted to be told when the   cultures were ready.,"""True Q"""
52,BEVERLY,"   On my way.       I have to go. When you've   finished with the tricorders,   Nurse Ogawa can help you take them   down to the Shuttlebay for   loading.","""True Q"""
53,AMANDA,   Okay.,"""True Q"""
54,GEORDI,   Thanks for your help. We need   every spare hand we can get; this   is one of the biggest relief   efforts we've ever mounted.,"""True Q"""
55,AMANDA,   Why are you taking everything down   in shuttlecraft?,"""True Q"""
56,GEORDI,   We can't use the transporters   because of all the ionization in   the Tagran atmosphere.,"""True Q"""
57,AMANDA,   From the barystatic filters?,"""True Q"""
58,GEORDI,       How'd you know that?,"""True Q"""
59,AMANDA,   I did a paper on eco-regeneration.,"""True Q"""
60,GEORDI,   Then you know that a thousand   barystatic filters put out a lot   of ionization...,"""True Q"""
61,AMANDA,       A thousand... ?,"""True Q"""
62,GEORDI,   They've managed to pollute their   atmosphere pretty badly.,"""True Q"""
63,AMANDA,   It's amazing... that they go to   such lengths to clean the air...   instead of regulating the   emissions that cause the problem.,"""True Q"""
64,GEORDI,       You're right.,"""True Q"""
65,GEORDI,   All the filters can do is keep   things from getting worse. They   shoot negative ions into the   planet's stratosphere --,"""True Q"""
66,GEORDI,       -- where they come into contact   with airborne pollutants and   transfer their charge. The   filters have positively charged   intake vents that the pollutants   become attracted to; that sets   up a kind of ionic current in the   atmosphere.,"""True Q"""
67,GEORDI,"    (calling from across     the room)   Commander, are you all right?","""True Q"""
68,RIKER,   Yeah... I didn't even see it   coming...,"""True Q"""
69,AMANDA,       Come in.,"""True Q"""
70,TROI,   Commander Riker told me you liked   dogs...,"""True Q"""
71,AMANDA,       What's your name?,"""True Q"""
72,TROI,   This is Henry.,"""True Q"""
73,AMANDA,       Henry?,"""True Q"""
74,TROI,       Don't ask me.,"""True Q"""
75,AMANDA,   Where'd he come from?,"""True Q"""
76,TROI,   Ensign Janklow is going to the   Gantol excavations for three   weeks. He's been trying to find   someone to take care of Henry.,"""True Q"""
77,AMANDA,       I'll do it.,"""True Q"""
78,TROI,       Okay. But be warned -- he has   an appetite for boots.,"""True Q"""
79,AMANDA,   By the time Ensign Janklow gets   back I'll have Henry shaking   hands.,"""True Q"""
80,TROI,   Doctor Crusher tells me you're   considering a career in zoology.,"""True Q"""
81,AMANDA,   I was... but this morning I   decided to become a Starfleet   doctor... then by this afternoon   I realized I was really meant to   be a Chief Engineer.,"""True Q"""
82,AMANDA,   What does a ship's counselor do?   Maybe that's what I'll want to   be by tomorrow.,"""True Q"""
83,AMANDA,   There are just so many things I'm   interested in... sometimes I worry   that I'll never focus on just   one thing...,"""True Q"""
84,TROI,   There's nothing wrong with keeping   your options open.,"""True Q"""
85,AMANDA,"   I'm just afraid I won't have   enough time for everything I want   to do. I mean --       -- there's school, and then   graduate study, and a career...   and of course I want to get   married and have children -- lots   of children -- and more animals...       Maybe I should study   agriculture... have a big farm   somewhere...","""True Q"""
86,TROI,"   Amanda... whatever you choose,   I'm sure you'll be good at it.","""True Q"""
87,AMANDA,   I know one thing... I wouldn't   mind coming back to the Enterprise   when I graduate.,"""True Q"""
88,TROI,   Who knows? Maybe you will.,"""True Q"""
89,GEORDI,   -- this is the main control area.   We can access just about any   primary circuit from these panels.       That's a Jeffries tube over there   --,"""True Q"""
90,AMANDA,   Where most of the major systems   conduits are routed.,"""True Q"""
91,GEORDI,       You've done your homework.,"""True Q"""
92,AMANDA,   It's hard to imagine how much   energy is being harnessed in   there...,"""True Q"""
93,DATA,   Imagination is not necessary; the   scale is readily quantifiable.       We are presently generating twelve   point seven-five billion gigawatts   per second.,"""True Q"""
94,DATA,   The temperature in the reaction   chamber has increased by   forty-seven percent.,"""True Q"""
95,GEORDI,       The injector couplings are frozen   -- I can't slow the reaction...,"""True Q"""
96,DATA,   Temperature increase is at one   hundred six percent... and rising.,"""True Q"""
97,GEORDI,       La Forge To Bridge!,"""True Q"""
98,PICARD,"   Picard, here.","""True Q"""
99,GEORDI,   We're heading for a core breach!   We're going to have to try and   vent the plasma!,"""True Q"""
100,DATA,       Plasma inductors are not   responding.,"""True Q"""
101,GEORDI,   We're going to lose containment...,"""True Q"""
102,GEORDI,       Bring down the isolation door -   we have to eject the warp core.,"""True Q"""
103,GEORDI,       Everybody out! Move it!,"""True Q"""
104,DATA,   Temperature in the reaction   chamber is back to normal.,"""True Q"""
105,BEVERLY,"   She's a little shaken up, but   she'll be all right.","""True Q"""
106,RIKER,   You said she was adopted... could   she be an alien?,"""True Q"""
107,BEVERLY,"   She's human... and there's nothing   unusual about her, not that my   instruments can detect.","""True Q"""
108,PICARD,"       Commander, have you been able to   determine the cause of the warp   breach?","""True Q"""
109,GEORDI,"   No, sir. Everything was normal   and then... it's like the laws   of physics suddenly went out the   window.","""True Q"""
110,Q,   And why not? They're terribly   inconvenient.,"""True Q"""
111,PICARD,       Q...,"""True Q"""
112,Q,   Mon Capitan.,"""True Q"""
113,PICARD,   Are you responsible for the   incident in Engineering?,"""True Q"""
114,Q,   Of course. I needed to find out   if what I suspected about the girl   was true.,"""True Q"""
115,PICARD,   That being?,"""True Q"""
116,Q,   That she's Q.,"""True Q"""
117,TROI,   Amanda... is a Q... ?,"""True Q"""
118,BEVERLY,   How is that possible? Her   parents... her biological   parents... were human.,"""True Q"""
119,Q,   Not exactly.,"""True Q"""
120,Q,"   They had assumed human form...   in order to visit Earth. For an   amusement, I suppose... but in   vulgar human fashion they   proceeded to conceive a child.","""True Q"""
121,Q,"   Then, like mawkish humans, they   became attached to it. What is   it about those squirming little   infants that you find so   appealing?","""True Q"""
122,BEVERLY,"   I'm sure that's beyond your   comprehension, Q.","""True Q"""
123,Q,   I desperately hope so.,"""True Q"""
124,TROI,   What happened to Amanda's parents?,"""True Q"""
125,Q,"   They died in an accident. None   of us knew whether the child would   inherit the capacities of a Q...   but recently, they began to   emerge. As an expert on humanity   -- I was sent to investigate.","""True Q"""
126,RIKER,"       You, an expert on humanity... ?","""True Q"""
127,Q,"       Not a very challenging field of   study, I'll grant you...","""True Q"""
128,GEORDI,   Are you saying you caused the core   breach -- just to test her?,"""True Q"""
129,TROI,   What if she hadn't been able to   stop it?,"""True Q"""
130,Q,       Then I would've known she wasn't   Q.,"""True Q"""
131,BEVERLY,"   Now that you know, what do you   intend to do?","""True Q"""
132,Q,"   Instruct her, of course. If that   child doesn't learn how to control   her power... she could accidently   destroy herself. Or all of you.   Perhaps your entire galaxy.","""True Q"""
133,PICARD,   Somehow I find it hard to believe   that you'd come here to do us a   favor...,"""True Q"""
134,Q,   You're quite right -- I wouldn't.   But there are those in the   Continuum who have an exaggerated   sense of responsibility... and   think we should take precautions   to keep the little dear from   running amuck.,"""True Q"""
135,BEVERLY,   And once you've taught her...   you'll go away?,"""True Q"""
136,Q,"   And leave her here... when she's   Q? Of course not... she'll come   to the Continuum, where she   belongs.","""True Q"""
137,BEVERLY,       Wait a minute... you can't just   come in here and take her away   from everything she's known...,"""True Q"""
138,Q,"   I assure you, I can --","""True Q"""
139,BEVERLY,"   She has plans for herself... she   wants a career, a family --","""True Q"""
140,Q,   I can rescue her from that   miserable existence.,"""True Q"""
