,character,quote,episode
0,OGAWA,   So why were you rolling around in   Cypirion cactus?,"""Genesis"""
1,RIKER,   Do you know Rebecca White?,"""Genesis"""
2,OGAWA,   The new Tactical officer...,"""Genesis"""
3,RIKER,       We went for a walk in the   Arboretum... we sat down... got   comfortable... things got a   little romantic...,"""Genesis"""
4,RIKER,       Then I rolled over.,"""Genesis"""
5,BARCLAY,"   Blurred vision... dizziness...   palpitations... a stinging   sensation in the lower spine...   it's Terrelian Death Syndrome,   isn't it?","""Genesis"""
6,BEVERLY,   I thought we agreed you'd come to   me before checking the Starfleet   Medical Database.,"""Genesis"""
7,BARCLAY,"   Yeah, well.. this time I'm glad I   did... maybe we've caught the   cellular decay before it's too   late.","""Genesis"""
8,BEVERLY,   Reg. You don't have Terrelian   Death Syndrome.,"""Genesis"""
9,BARCLAY,   You... you're sure?,"""Genesis"""
10,BEVERLY,   I'm sure.,"""Genesis"""
11,BARCLAY,   Then I guess it must be...   Symbalene blood burn.,"""Genesis"""
12,BEVERLY,"   No, no... I don't see anything   wrong with you at all...","""Genesis"""
13,BEVERLY,"    (continuing, off     tricorder)   Wait a minute... there is a slight   imbalance in your K-three cell   count.","""Genesis"""
14,BARCLAY,"   My K-threes... oh, no...","""Genesis"""
15,BEVERLY,   Barclay... I'm sure it's nothing.   Let me run a micro-cellular   scan...,"""Genesis"""
16,BEVERLY,   This will take a couple of   minutes.,"""Genesis"""
17,BEVERLY,"    (with humor, re:     thistles)   You should leave a couple of those   in... just to teach him a lesson.","""Genesis"""
18,RIKER,       Charming bedside manner...,"""Genesis"""
19,BEVERLY,       How's my smallest patient doing?,"""Genesis"""
20,DATA,"   I believe she is doing well. Her   appetite has increased by seven   percent, and she is starting to   engage in pre-natal behavior.","""Genesis"""
21,BEVERLY,"   She's getting close. You'll have   a fresh litter of hungry kittens   before the week is over. Let me   run an amniotic scan, just to make   sure everything's fine... and then --","""Genesis"""
22,BARCLAY ,   Doctor -- my capillaries are   shrinking!,"""Genesis"""
23,BEVERLY,"   Alissa, could you take care of   Spot for a minute? Start a   preliminary amniotic scan...","""Genesis"""
24,OGAWA,"   Yes, Doctor.","""Genesis"""
25,BARCLAY,   My intravascular pressure -- it's   ... it's gone right through the   roof.,"""Genesis"""
26,BEVERLY,   You're right... it's elevated.   You've also got heightened   electrophoretic activity.,"""Genesis"""
27,BARCLAY,       Electrophoretic activity... is it   serious?,"""Genesis"""
28,BEVERLY,"   Well... based on this, I'd say   you've got...       Seventy... maybe eighty years.","""Genesis"""
29,BARCLAY,   Eighty years!       Eighty years?,"""Genesis"""
30,BEVERLY,"   Yes, Reg. What you have is a mild   case of Urodelan Flu. It's   nothing serious. Most humans have   a natural immunity to it... but it   looks like the T-cell in your DNA   that would normally fight off this   infection is dormant.","""Genesis"""
31,BARCLAY,   So I have... bad genes?,"""Genesis"""
32,BEVERLY,"   You have one dormant gene out of   a hundred thousand, and I can   activate that gene with a   synthetic T-cell -- let your body   attack the infection naturally.","""Genesis"""
33,BEVERLY,       You should be fine in a couple of   days.,"""Genesis"""
34,BARCLAY,"   Thank you, Doctor. I... I feel   much better now.","""Genesis"""
35,BEVERLY,   Good. Now stay away from that   Medical Database...       And you stay out of the Arboretum.,"""Genesis"""
36,OGAWA,"   Everything looks fine, Data. You   want to know the sex of the   kittens?","""Genesis"""
37,DATA,   I have noticed that many humans   prefer not to know in order to   experience the surprise during   birth. I believe I will preserve   the mystery until then.,"""Genesis"""
38,OGAWA,       I know what you mean... I don't   want to know either.,"""Genesis"""
39,BEVERLY,   Alissa... ?,"""Genesis"""
40,OGAWA,   Spot's not the only one who's   going to be a mother.,"""Genesis"""
41,BEVERLY,"   Alissa, that's wonderful!","""Genesis"""
42,BEVERLY,   How did Andrew take the news?,"""Genesis"""
43,OGAWA,   He was a little shocked... but   he's getting over it.,"""Genesis"""
44,DATA,       I have spent the past nine weeks   as an expectant parent. I would   be happy to share my insights with   your husband.       If my experience is any indication --   he will need all the help he can   get.,"""Genesis"""
45,PICARD ,"   Captain's Log, Stardate 47653.2.   We are performing field tests of   our new tactical systems and   weapon upgrades. Mister Worf is   supervising the exercises.","""Genesis"""
46,WORF,   Our next test will involve the new   photon torpedoes. The explosive   yield has been increased by eleven   percent... and I have enhanced the   targeting systems for increased   accuracy.,"""Genesis"""
47,PICARD,"   Sounds fascinating, Mister Worf.   Please proceed.","""Genesis"""
48,WORF,       Setting targeting coordinates to   zero-zero-five mark three-one-seven...   spread pattern delta   nine-four...       Torpedoes armed and loaded.,"""Genesis"""
49,PICARD,   Fire when ready.,"""Genesis"""
50,RIKER,   Worf?,"""Genesis"""
51,WORF,       One of the torpedoes has veered   off course. It appears to be a   malfunction in the guidance   system.,"""Genesis"""
52,PICARD,   Abort and destroy.,"""Genesis"""
53,WORF,       Torpedo is not responding... the   subspace detonator will not   engage.,"""Genesis"""
54,RIKER,   Lock phasers...,"""Genesis"""
55,WORF,   The torpedo is out of range.,"""Genesis"""
56,RIKER,"   Even with your new, improved   phasers?","""Genesis"""
57,PICARD,   Maintain a sensor lock on the   torpedo -- we'll have to go after   it.,"""Genesis"""
58,DATA,"   That would be inadvisable, sir.   The asteroid field is unusually   dense -- the Enterprise is too   large to navigate through it   safely.","""Genesis"""
59,PICARD,"   Then I'll take a shuttlecraft to   retrieve it.       Mister Data, you're with me.","""Genesis"""
60,RIKER,   Captain -- the shuttle pilot on   duty is Lieutenant Hayes...,"""Genesis"""
61,PICARD,"   I happen to be a reasonably   qualified pilot, Number One.       Besides, these... tests hardly   require the Captain's personal   attention.","""Genesis"""
62,RIKER,"   Understood. Enjoy yourself, sir.","""Genesis"""
63,PICARD,"       In the meantime, Mister Worf --   you should consider analyzing your   new guidance system.","""Genesis"""
64,DATA,"       Captain, I will need a few minutes   to take care of some personal   affairs.","""Genesis"""
65,CUT TO:,,"""Genesis"""
66,BARCLAY,   Me?,"""Genesis"""
67,DATA,       It is possible that it will take   several days for Captain Picard   and me to complete our mission.   I would prefer to have a human   present to supervise the birthing   process.,"""Genesis"""
68,BARCLAY,   Well... I'd be honored...,"""Genesis"""
69,DATA,   I have noticed that you are the   only other member of the crew whom   Spot seems to like.,"""Genesis"""
70,BARCLAY,   Really? I find that hard to   believe. She's such a sweet   little kitty...,"""Genesis"""
71,DATA,   She is to you. However there have   been several... injuries when   other crewmembers have attempted   to care for her.,"""Genesis"""
72,BARCLAY,   So... has she picked the place?,"""Genesis"""
73,DATA,"   The... ""place""?","""Genesis"""
74,BARCLAY,   Cats usually like to pick out a   specific location to give birth...,"""Genesis"""
75,BARCLAY,       It's usually someplace dark... and   secluded...,"""Genesis"""
76,BARCLAY,       I'll bet this is it.,"""Genesis"""
77,BARCLAY,"       I'm curious, Data. Who's the   father?","""Genesis"""
78,DATA,   I am not certain. Spot has   escaped from my quarters on   several occasions. And there are   twelve male felines on board.       I intend to run a full DNA   analysis on the kittens once they   are --,"""Genesis"""
79,PICARD,   Picard to Data. Report to   Shuttlebay Two.,"""Genesis"""
80,DATA,"       On my way, Captain.","""Genesis"""
81,DATA,"       Goodbye, Spot. I believe you are   in... good hands.","""Genesis"""
82,BARCLAY,"   Don't worry about a thing, sir!","""Genesis"""
83,CUT TO:,,"""Genesis"""
84,RIKER,   Problem?,"""Genesis"""
85,WORF,"       I have performed thirteen   diagnostics of the weapons array,   and I can find nothing wrong with   the guidance system.","""Genesis"""
86,RIKER,   I'll have Geordi run a diagnostic   of the torpedo bay itself... maybe   he can find something.,"""Genesis"""
87,WORF,       Must you to stand so close to me?,"""Genesis"""
88,RIKER,   Lieutenant... are you alright?,"""Genesis"""
89,WORF,"   I am... fine, sir.","""Genesis"""
90,RIKER,"   No, you're not. You've been   working for the past six hours.   You're tired. Take a break.","""Genesis"""
91,WORF,   But sir --,"""Genesis"""
92,RIKER,"   That's an order, Worf.","""Genesis"""
93,CUT TO:,,"""Genesis"""
94,TROI ,   Thanks for waiting.,"""Genesis"""
95,WORF,   Do not approach me unannounced --   especially while I am eating.,"""Genesis"""
96,TROI,"   Worf... we were supposed to have   lunch together, remember?","""Genesis"""
97,WORF,   I was hungry.,"""Genesis"""
98,TROI,"   Well, I'm hungry too...","""Genesis"""
99,TROI,       Bring me an order of... Ongilin   caviar. Make that a double order.,"""Genesis"""
100,WORF,   Caviar... for lunch?,"""Genesis"""
