,character,quote,episode
0,TROI ,   Deanna Troi Personal Log: Stardate   47611.2. I have spent the last   three days attending a reunion of   my graduating class at the Carvin   Institute for Psychological   Studies. It was a very... thought-provoking   experience.,"""Thine Own Self"""
1,BEVERLY,       Send a message to Commander Data   and inform him of our delay.,"""Thine Own Self"""
2,RAINER,"   Aye, sir.","""Thine Own Self"""
3,BEVERLY,   Deanna... welcome back.,"""Thine Own Self"""
4,TROI,   Thank you. I just wanted to   report in. I didn't expect to   find anyone up except Data.,"""Thine Own Self"""
5,BEVERLY,"   Data's away on assignment. A   Federation deep space probe went   off course and crashed on Barkon   Four. Some of the material in the   casing is radioactive, so Data was   sent to recover it before it   contaminates the biosphere.","""Thine Own Self"""
6,TROI,   Isn't Barkon Four inhabited?,"""Thine Own Self"""
7,BEVERLY,"       There's a pre-industrial society,   but the probe crashed over a   hundred kilometers from the   nearest settlement. Data won't   have to make contact with any of   the Barkonians.","""Thine Own Self"""
8,BEVERLY,   How was the reunion?,"""Thine Own Self"""
9,TROI,   Fine. It was good to see some old   friends... I'd fallen out of touch   with most of them.       It was interesting to see the   different paths some of their   lives have taken...,"""Thine Own Self"""
10,TROI,       Beverly... you don't usually stand   a watch on the Bridge even when   Data's not here... why this time?,"""Thine Own Self"""
11,BEVERLY,   I volunteered tonight. I like to   get in a little Bridge time now   and then... stay on top of   operations... tactical   procedures...       And the truth is... I like it.   Not every doctor gets to command   a starship... even if it is only   the night shift.,"""Thine Own Self"""
12,TROI,   May I ask you a personal   question... what made you decide   to become a commander?     ,"""Thine Own Self"""
13,,,"""Thine Own Self"""
14,TROI ,"   I mean, you didn't need the rank   in order to be Chief Medical   Officer... so why put yourself   through all the extra work?","""Thine Own Self"""
15,BEVERLY,"   I don't know... I never gave much   thought to my rank for a long   time... it seemed pretty trivial   compared to being a doctor.       But then, about eight years ago,   I began to feel like I wanted   to... stretch myself a little.","""Thine Own Self"""
16,RAINER,   Commander... there's been no   response from Commander Data to   our signal.,"""Thine Own Self"""
17,BEVERLY,   Continue sending him updates on   our schedule.,"""Thine Own Self"""
18,RAINER,"   Aye, sir.","""Thine Own Self"""
19,TROI,   Is something wrong?,"""Thine Own Self"""
20,BEVERLY,   No. I wanted to let Data know   that we'll have to delay picking   him up for a couple of days. We   have orders to rendezvous with the   Lexington and take medical   supplies to the Taranko Colony.,"""Thine Own Self"""
21,TROI,   But he's not responding.,"""Thine Own Self"""
22,BEVERLY,   Geordi said the radiation from the   probe would probably interfere   with communications... I just   thought I'd try anyway. I'm sure   he's fine... it's a very routine   mission.,"""Thine Own Self"""
23,GARVIN,"       ... so when you return from school   tonight, I'll be meeting with the   Village Elders.","""Thine Own Self"""
24,GIA,       Again?,"""Thine Own Self"""
25,GARVIN,       Gia...,"""Thine Own Self"""
26,GIA,       I know. I know you're the   magistrate and you have a lot of   work to do.     ,"""Thine Own Self"""
27,,,"""Thine Own Self"""
28,GIA ,   But it seems like you're always in   some meeting or --,"""Thine Own Self"""
29,GARVIN,"       Gia, go home. Now.","""Thine Own Self"""
30,GARVIN,"    (continuing,     challenging, to Data)   Who are you? What do you want?","""Thine Own Self"""
31,DATA,       Wayuman... whaaaa... yuuuu...   waaaant... what d'yuuuu... what   you want... what do you want?,"""Thine Own Self"""
32,GARVIN,   What's wrong with you?,"""Thine Own Self"""
33,DATA,"       Runnnn... rung... wrong wrong   wrong... what is...    (beat, then less     electronic)   What is wrong with you?","""Thine Own Self"""
34,GARVIN,   There's nothing wrong with me.,"""Thine Own Self"""
35,GARVIN,       Who are you? What is your name?       Your name? Can you understand me?       My name is Garvin.,"""Thine Own Self"""
36,DATA,   My name is Garvin?,"""Thine Own Self"""
37,GARVIN,       I thought I told you to go home.,"""Thine Own Self"""
38,GIA,       I know...,"""Thine Own Self"""
39,DATA,   I do not know my name.,"""Thine Own Self"""
40,GARVIN,   What?,"""Thine Own Self"""
41,DATA,   You asked... if I knew my name.   I do not.,"""Thine Own Self"""
42,GARVIN,   Well... at least you seem to be   understanding a little more.,"""Thine Own Self"""
43,DATA,   Yes. It is becoming... easier.,"""Thine Own Self"""
44,GIA,"   Ask him where he's from, Father.","""Thine Own Self"""
45,GARVIN,"   Gia, go on to school. I'll deal   with the stranger.","""Thine Own Self"""
46,GIA,"       Yes, Father.","""Thine Own Self"""
47,GIA,       Good-bye.,"""Thine Own Self"""
48,DATA,   Good-bye.,"""Thine Own Self"""
49,GARVIN,   Your eyes and skin look so...   strange. And your clothes... you   look like you've been in some kind   of accident.,"""Thine Own Self"""
50,DATA,"   I do not remember being in an   accident.       But then, I do not remember very   much at all.","""Thine Own Self"""
51,GARVIN,   What do you remember?,"""Thine Own Self"""
52,DATA,   I walked here... from the   mountains.,"""Thine Own Self"""
53,GARVIN,       The mountains? The mountains are   over two hundred seltons from   here.,"""Thine Own Self"""
54,DATA,   I do have a clear memory of my   journey. It began on a steep path   in the mountains... near a large   waterfall with two jagged   promontories.,"""Thine Own Self"""
55,GARVIN,   There are several large waterfalls   up in those mountains...       What do you remember before that?,"""Thine Own Self"""
56,DATA,   I have no prior memories.,"""Thine Own Self"""
57,GARVIN,       Do you know what that is?,"""Thine Own Self"""
58,DATA,   No.,"""Thine Own Self"""
59,GARVIN,       May I?,"""Thine Own Self"""
60,GARVIN,       May I have it?,"""Thine Own Self"""
61,DATA,       Yes.,"""Thine Own Self"""
62,GARVIN,   There might be something in here   that can tell us who you are.,"""Thine Own Self"""
63,GARVIN,   I wonder what these markings   mean...,"""Thine Own Self"""
64,DATA,"       ""Radioactive.""","""Thine Own Self"""
65,GARVIN,   What?,"""Thine Own Self"""
66,DATA,   That is what is written on the   container.,"""Thine Own Self"""
67,GARVIN,   You can read this language?,"""Thine Own Self"""
68,DATA,   Evidently.,"""Thine Own Self"""
69,GARVIN,   Radioactive... what does that   mean?,"""Thine Own Self"""
70,DATA,   I do not know. Perhaps it is my   name.,"""Thine Own Self"""
71,GARVIN,   I've never heard of a name like   that... you must come from a very   distant place.,"""Thine Own Self"""
72,TROI,   Is that supposed to be a question?,"""Thine Own Self"""
73,TROI,"       Well, if you're asking me if I   liked what you were playing, then   the answer is yes.","""Thine Own Self"""
74,TROI,       And I think this is a much better   way of communicating for you.   It's much less... confusing than   when you try to speak normally.,"""Thine Own Self"""
75,RIKER,   I can always count on the ship's   Counselor to boost my self-image.,"""Thine Own Self"""
76,TROI,   Glad to be of service.,"""Thine Own Self"""
77,RIKER,"   Did you come here for something in   particular, or just for some   general Riker-bashing?","""Thine Own Self"""
78,TROI,   I'd actually like your opinion on   something.       I've been thinking about taking   the Bridge Officer's test and   becoming a full commander.,"""Thine Own Self"""
79,RIKER,   What brought this up?,"""Thine Own Self"""
80,TROI,   A lot of things... working on last   month's personnel review...   talking with Beverly about her   experiences... going to my class   reunion...,"""Thine Own Self"""
81,RIKER,"   Ah, the class reunion... saw a few   old friends who'd taken the   test... ?","""Thine Own Self"""
