,character,quote,episode
0,PICARD ,"   Captain's Log, Stardate 46461.3.   The Enterprise has entered the   Ipai Sector, where we are   scheduled to deliver supplies to   a remote communication relay   station near the Klingon border.","""Aquiel"""
1,WORF,"   Station forty-seven is still not   responding to our hails, Captain.","""Aquiel"""
2,RIKER,   Should be two people aboard.   Lieutenants Aquiel Uhnari... and   Keith Rocha.,"""Aquiel"""
3,PICARD,   Life signs?,"""Aquiel"""
4,WORF,   It is difficult to scan through   the concentrated subspace signals.,"""Aquiel"""
5,RIKER,       Mister Worf...,"""Aquiel"""
6,WORF,   What is that noise?,"""Aquiel"""
7,GEORDI,       They must've left the audio   monitoring system on! We're   hearing a few thousand subspace   messages! I'll try to shut it   off!,"""Aquiel"""
8,GEORDI,       Commander...,"""Aquiel"""
9,GEORDI,   It's coming from inside this   service duct... could be a loose   cover plate...,"""Aquiel"""
10,RIKER,       Here's your loose cover plate...,"""Aquiel"""
11,GEORDI,"   Hey there, pooch...","""Aquiel"""
12,WORF,   The shuttlecraft is gone. There   is no one aboard.,"""Aquiel"""
13,BEVERLY ,   Commander...,"""Aquiel"""
14,RIKER,       What is it?,"""Aquiel"""
15,BEVERLY,   Cellular residue... I think it's   the remains of one of our   Lieutenants.,"""Aquiel"""
16,BEVERLY,   All of the blood traces I found   match Lieutenant Aquiel Uhnari.,"""Aquiel"""
17,BEVERLY,   For now I'll assume these are her   remains... but I'll need to take   the deckplate back to Sickbay to   make sure.,"""Aquiel"""
18,RIKER,   It would take a powerful weapon to   do this...,"""Aquiel"""
19,BEVERLY,   I'll have a better idea after I've   analyzed the deckplate.,"""Aquiel"""
20,RIKER,   If that is Lieutenant Uhnari...   Where's Rocha?,"""Aquiel"""
21,BEVERLY,   The station's shuttle is gone.   Maybe he took it.,"""Aquiel"""
22,RIKER,   Before Uhnari died... or after?,"""Aquiel"""
23,WORF,"       We're ready, Commander.","""Aquiel"""
24,RIKER,   Any luck downloading the station   logs?,"""Aquiel"""
25,GEORDI,   Not yet. I can't get past the   security lock-outs.       But I think I know why...,"""Aquiel"""
26,GEORDI,   All encrypted subspace messages   are sent through this channel.   Look at the signal notation...,"""Aquiel"""
27,RIKER,   It's out of sequence.,"""Aquiel"""
28,GEORDI,       I'd say somebody tried to by-pass   the access protocol and break into   the coded messages. It caused the   security lock-outs to freeze up.,"""Aquiel"""
29,RIKER,   Are there any messages missing?,"""Aquiel"""
30,GEORDI,   I won't know until I can get into   the files.,"""Aquiel"""
31,GEORDI,   I'm going to try accessing the   logs from another console.,"""Aquiel"""
32,RIKER,       Looks like you've made a friend.,"""Aquiel"""
33,GEORDI,   Yeah...,"""Aquiel"""
34,RIKER,   We're going back to the ship. Let   me know as soon as you have   something.,"""Aquiel"""
35,GEORDI,   Aye sir.,"""Aquiel"""
36,RIKER,       Riker to Enterprise. Four to beam   back.,"""Aquiel"""
37,GEORDI,"   Come on, girl...","""Aquiel"""
38,GEORDI,   All right... what do you say we   try repolarizing the interface...,"""Aquiel"""
39,GEORDI,       This doesn't look like yours...,"""Aquiel"""
40,GEORDI,       Is this what you're looking for?,"""Aquiel"""
41,GEORDI,"   Computer, run station logs in   sequence.","""Aquiel"""
42,AQUIEL ,"   -- Log, Stardate 46458.3. Today   we configured the relay controller   grid. It was the last primary   system we had to overhaul. We are   scheduled to recalibrate and align   the antennae systems in the next   three days.","""Aquiel"""
43,GEORDI,"   Computer, access visual output.","""Aquiel"""
44,AQUIEL ,"   ... sent in my third request for a   message delay buffer. Until it   arrives, Lieutenant Rocha and I   have rigged a memory module to   compensate. It'd better work...   or about a half million subspace   messages are going to end up   drifting through space.       Computer, open Uhnari   correspondence file.","""Aquiel"""
45,GEORDI,   Computer... access correspondence   files... Lieutenant Aquiel Uhnari.,"""Aquiel"""
46,AQUIEL ,"   Hello, Shianna. Sorry I haven't   talked to you in a while... but   I've been dealing with the new   Lieutenant, Rocha. So far he's   been rude, arrogant, and   condescending -- and he's only   been here two days. This might be   a long year...","""Aquiel"""
47,GEORDI,"   Come on, Lieutenant... stick with   me...","""Aquiel"""
48,AQUIEL ,   -- I had the dream again. Mother   is calling out my name... she's   somewhere in the house... I get to   the top of the hill all right...   but then the house is slanted...   I'm still walking uphill. I can't   find her... doors everywhere and   they all look the same...,"""Aquiel"""
49,BEVERLY,   The cellular residue is completely   fused with the metal of the   deckplate.       We're trying to micro-vaporize the   metal... so I can get a clean DNA   sample.,"""Aquiel"""
50,PICARD,   Do you have any idea what killed   her?,"""Aquiel"""
51,BEVERLY,"   Well... this is just a guess, but   from the molecular deposition on   the plating I'd say it was a highlevel   phaser blast.","""Aquiel"""
52,RIKER,   Could it have been a Klingon   disruptor?,"""Aquiel"""
53,BEVERLY,   Possibly.,"""Aquiel"""
54,RIKER,   Geordi found evidence that the   encrypted messages might have been   tampered with.       We're pretty close to Klingon   space...,"""Aquiel"""
55,PICARD,   There hasn't been a Klingon raid   against the Federation in over   seven years.       I don't want to risk a diplomatic   incident until we have more   evidence.,"""Aquiel"""
56,BEVERLY,   And there's still the question of   what happened to Lieutenant   Rocha...,"""Aquiel"""
57,PICARD,       Get Rocha's personnel file from   Starfleet Command. And ask   Starbase Two-Twelve to help search   for that shuttle.,"""Aquiel"""
58,RIKER,   Aye sir.,"""Aquiel"""
59,PICARD,       Keep me apprised.,"""Aquiel"""
60,GEORDI,   Alright... let's try this again...,"""Aquiel"""
61,GEORDI,"   The phase inducers are aligned...   this should be working...       Come on, Lieutenant... I know   you're in there somewhere...","""Aquiel"""
62,GEORDI,"       Computer -- run a subsystem   diagnostic, with a frequency range   of ten to one hundred megahertz.","""Aquiel"""
63,COMPUTER,   Diagnostic cycle will be complete   in twenty seconds.,"""Aquiel"""
64,GEORDI,       Iced coffee.,"""Aquiel"""
65,GEORDI,"   What is it, girl?","""Aquiel"""
66,AQUIEL,"   Hello, Shianna. By the time you   get this... the Batarael will be   over. This is the first year I   haven't been there... I've been   wondering who's singing the Horath   in my place...","""Aquiel"""
67,AQUIEL,"       ""Jomiael hahnalia ma marou nitalia      Rumael tavariel fatra di va      Jomiael Batarael... ""","""Aquiel"""
68,AQUIEL,"       ""continues to sing song - TBD""","""Aquiel"""
69,AQUIEL,"       ""finishes song - TBD""","""Aquiel"""
70,AQUIEL,   I had the dream again... the one   where Mother is screaming... I   climb the hill to our house... but   I can't get to her...     ,"""Aquiel"""
71,,,"""Aquiel"""
72,AQUIEL ,"       Shianna, this time I ran away. I   was so scared I ran back down the   hill...","""Aquiel"""
73,AQUIEL,   I think I know why I've been   having dreams about danger... it's   because of what's been happening   with that Klingon.,"""Aquiel"""
74,AQUIEL,   He's getting more aggressive all   the time.,"""Aquiel"""
75,AQUIEL,"   ... it's because of what's been   happening with that Klingon. He's   getting more aggressive all the   time. Not just the usual   threats... Morag actually locked   his disruptors on the station this   time.       I don't really think there'll be   any trouble... it just gives me   those panic feelings... wanting to   run, wanting to get away from   danger.       Shianna, I couldn't say this to   anyone but you... but... the   panic... is the same thing I used   to feel when Father got angry...   when I knew he was going to punish   me...     ","""Aquiel"""
76,,,"""Aquiel"""
77,AQUIEL ,       Only now I'm out here in space and   there's no place to run.,"""Aquiel"""
78,GEORDI,   There are at least three   references to a Commander Morag --   a Klingon officer who patrols this   section of the border. Apparently   he would pass the station every   few days and harass them.,"""Aquiel"""
79,PICARD,   Perhaps Morag was the one   interested in obtaining the   encrypted messages.,"""Aquiel"""
80,GEORDI,   Could be. She didn't say.       I still have several days worth of   logs left to watch. Maybe I'll   learn more.,"""Aquiel"""
81,PICARD,"   Very well. In the meantime, I'll   talk to the Klingon Governor about   Commander Morag.","""Aquiel"""
82,GEORDI,       Computer -- access Aquiel Uhnari's   personal logs.       Begin playback.,"""Aquiel"""
83,AQUIEL,"   Shianna, you always said I'd look   great with a wig. So here it is.       What do you think?","""Aquiel"""
84,GEORDI,   Definitely not you.,"""Aquiel"""
85,AQUIEL,"   Okay... maybe I'm getting a little   crazy... you would, too, if you   were on a relay station in the   middle of nowhere with no one for   company except an egomaniac like   Keith Rocha.","""Aquiel"""
86,AQUIEL,   I took a big risk today... I   countermanded an order he gave...   I agreed to handle the com traffic   of Relay Station one-nine-four   while they shut down for   maintenance. Rocha said we   couldn't handle the additional   signal load... but I think he's   wrong.,"""Aquiel"""
87,AQUIEL,       When he finds out... he'll be   furious.,"""Aquiel"""
88,AQUIEL,   It's days like this that I wish I   was home. You know what I miss?       Muskan seed punch.       Real Muskan seed punch. I can get   it from the replicator... but it's   not the same. I'd give anything   for some of the punch Mother used   to make... with chunks of the   seeds still in it...,"""Aquiel"""
89,AQUIEL,   I had the dream again.,"""Aquiel"""
90,AQUIEL,   Keith? Is that you?,"""Aquiel"""
91,WORF,   Commander... there are DNA traces   here. They are Klingon.,"""Aquiel"""
92,RIKER,   So Klingons did board the   station...,"""Aquiel"""
93,WORF,   I have only found DNA from one   Klingon so far. I will continue   to scan.,"""Aquiel"""
94,GEORDI,       How could she read this stuff... ?,"""Aquiel"""
95,RIKER,   How's it going?,"""Aquiel"""
96,GEORDI,"   I've managed to access all of   Lieutenant Uhnari's logs. I'm   looking for Rocha's now. Whatever   happened to the encrypted messages   had a cascade effect on the whole   storage system, and I can't find   any of his files.","""Aquiel"""
97,RIKER,   Maybe Rocha didn't make the   official logs... Uhnari might have   been responsible for them.,"""Aquiel"""
98,GEORDI,   I don't think so. Aquiel was the   junior officer.,"""Aquiel"""
99,RIKER,"   ""Aquiel""?","""Aquiel"""
100,GEORDI,   Lieutenant Uhnari.       I was up all night watching her   personal logs... I guess I'm   starting to feel like I know her.,"""Aquiel"""
101,RIKER,   What was she like?,"""Aquiel"""
102,GEORDI,"   Well... she was Hahliian... she   had one sister, named Shianna...   she drank muskan seed punch... she   had a sense of humor that I could   only describe as... ""unique.""       She loved to sing... and read...       ... books of questionable taste.","""Aquiel"""
103,PICARD,   Enterprise to Commander Riker.,"""Aquiel"""
104,RIKER,   Riker here.,"""Aquiel"""
105,PICARD,   The Klingon ship Qu'Vat has   arrived with Governor Torak.   Please report to the Observation   Lounge.,"""Aquiel"""
106,RIKER,"   On my way, sir.","""Aquiel"""
107,PICARD,   Torak claims to be bringing   evidence that the Klingons had no   involvement in the murder of   Lieutenant Uhnari.,"""Aquiel"""
108,RIKER,   Really. We just found evidence   that there was at least one   Klingon at the scene of the   murder.,"""Aquiel"""
