,character,quote,episode
0,PICARD ,"   Captain's log, Stardate 43539.1.   We have moved into orbit around   Bre'el Four to investigate a   potentially catastrophic threat   to the population from a   descending asteroidal moon...","""Deja Q"""
1,DATA,"   The satellite's trajectory   continues to deteriorate,   Captain... This orbit will bring   it to within five hundred   kilometers of the planet's   surface.","""Deja Q"""
2,GARIN,   We're predicting the atmospheric   drag will bring it down on the   next orbit.,"""Deja Q"""
3,SCIENTIST,   Have you been able to find any   explanation for this?,"""Deja Q"""
4,DATA,"   No, Doctor... it is a most unusual   phenomenon.","""Deja Q"""
5,PICARD,   Won't the moon disintegrate prior   to impact?,"""Deja Q"""
6,SCIENTIST,"   No, it has a ferrous crystaline   structure and will be able to   withstand tidal forces, Captain...","""Deja Q"""
7,RIKER,   Couldn't we just blow it into   harmless chunks?,"""Deja Q"""
8,DATA,"   The total mass of the moon would   remain the same, Commander. And   the impact of thousands of   fragments would spread destruction   over an even wider area.","""Deja Q"""
9,PICARD,   How long before impact...,"""Deja Q"""
10,DATA,   Twenty-nine hours... projected   somewhere on the western   continent. It would destroy an   area eight hundred kilometers in   radius.,"""Deja Q"""
11,SCIENTIST,"   That damage would be   insignificant, Captain, compared   to the seismic repercussions...   massive landquakes, and   tsunami...","""Deja Q"""
12,GARIN,"   The force would raise a cloud of   dust around the planet, leading   to a significant temperature   reduction. We could be looking   at our own ice age.","""Deja Q"""
13,PICARD,"       Commander La Forge, is there any   way the Enterprise might be able   to coax this satellite back where   it belongs... ?","""Deja Q"""
14,INTERCUT:,,"""Deja Q"""
15,GEORDI,"   We'd need to apply a delta-vee   of at least four kilometers per   second. Even with warp power to   the tractor beam, it would mean   exceeding recommended impulse   engine output by at least   forty-seven percent. It'd be like   an ant pushing a tricycle... a   slim chance at best...","""Deja Q"""
16,RIKER,"       Given a choice between slim and   none, I'll take slim any day...","""Deja Q"""
17,PICARD,   Make it so.,"""Deja Q"""
18,RIKER,"   Lieutenant Worf, signal all ships   in this sector to rendezvous and   join us in relief efforts.","""Deja Q"""
19,WORF,"   Aye, sir.","""Deja Q"""
20,PICARD,       We'll keep you informed of our   progress. Picard out.,"""Deja Q"""
21,RIKER,"   Can you give us any more,   Geordi... ?","""Deja Q"""
22,GEORDI,   Not without burning out the   tractor beam emitter... the   circuits are already beyond their   thermal limit.,"""Deja Q"""
23,DATA,   Delta-vee is ninety-two meters per   second. The mass is too great.   We are having an effect but it   is negligible.,"""Deja Q"""
24,RIKER,   What is that...,"""Deja Q"""
25,DATA,   Unable to identify source...,"""Deja Q"""
26,GEORDI,   Impulse engines passing saftey   limits. We're seconds from   automatic shutdown.,"""Deja Q"""
27,PICARD,   Reduce engines... tractor beam   off...,"""Deja Q"""
28,RIKER,"   Worf, what the hell do the sensors   show... ?","""Deja Q"""
29,WORF,"   The sound is not registering,   Commander...","""Deja Q"""
30,Q,   Red Alert.,"""Deja Q"""
31,PICARD,   Q.,"""Deja Q"""
32,END TEASER,,"""Deja Q"""
33,ACT ONE,,"""Deja Q"""
34,PICARD ,"   Captain's log, supplemental. We   are no closer to finding a   solution to the deteriorating   orbit of the Bre'el Four moon...   but with the arrival of Q, we now   have a good idea of the cause.","""Deja Q"""
35,GEORDI ,"   We couldn't drive the tractor   emitters hard enough, Captain...","""Deja Q"""
36,GEORDI,"   The beam was flexing, and it was   impossible to transfer enough   kinetic energy to the moon...","""Deja Q"""
37,PICARD,   Our options?,"""Deja Q"""
38,GEORDI,   We did everything by the book and   a little extra... we need more   time or more power and we're short   on both. I'll take a look and see   if there are any rules I haven't   broken.,"""Deja Q"""
39,PICARD,   Keep me advised.,"""Deja Q"""
40,RIKER,"   We know you're behind this, Q...","""Deja Q"""
41,Q,"       It's not at all my best color...   Behind what... what are you   blathering about, Riker...","""Deja Q"""
42,PICARD,   What kind of twisted pleasure does   it give you to bring terror into   their lives... ?,"""Deja Q"""
43,Q,   What? Whose lives?,"""Deja Q"""
44,PICARD,   The millions of people down there   who are watching as their moon   falls out of the sky...,"""Deja Q"""
45,Q,   I haven't the vaguest idea what   you're talking about... and I have   a much more serious problem...   I am no longer a member of the   continuum. My superiors have   decided to punish me.,"""Deja Q"""
46,PICARD,"   And punish us as well, it seems...","""Deja Q"""
47,Q,   They said I've spread too much   chaos through the universe and   they have stripped me of all my   powers.,"""Deja Q"""
48,Q,   You do not believe me... ? Would   I humiliate myself like this?,"""Deja Q"""
49,RIKER,"   If it served your purposes, yes.","""Deja Q"""
50,Q,"   It is the truth. I stand before   you, defrocked. I'm condemned   to be a member of this lowest of   species. A normal, imperfect,   lumpen human being.","""Deja Q"""
51,TROI,   Turning you into a human was part   of their punishment... ?,"""Deja Q"""
52,Q,"   No, it was my request. I could   have chosen to exist as a   Markoffian fire lizard or a   Belzoidian flea, anything I   wished... so long as it was   mortal, but I only had a fraction   of a second to mull and I chose...   ""this""... and asked them to bring   me here...","""Deja Q"""
53,TROI,   Why?,"""Deja Q"""
54,Q,"       Because in all the universe you   are the closest thing I have to   a friend, Jean-Luc.","""Deja Q"""
55,DATA,   He is reading as fully human.,"""Deja Q"""
56,Q,    (looks around the     bridge)   Is there an echo in here?,"""Deja Q"""
57,TROI,   I'm even sensing an emotional   presence in him. I would   normally describe it as being   terrified.,"""Deja Q"""
58,Q,   How rude.,"""Deja Q"""
59,PICARD,"   Q, what is it you want...","""Deja Q"""
60,Q,"   Your compassion...    (a beat, off Picard's     look)   All right... Sanctuary on your   ship... dreary as that may sound   to both of us...","""Deja Q"""
61,PICARD,   Return the moon to its orbit.,"""Deja Q"""
62,Q,   I have no powers. Q the ordinary.,"""Deja Q"""
63,PICARD,"   Q, the liar. Q, the misanthrope.","""Deja Q"""
64,Q,"   Q, the miserable. Q, the   desperate. What must I do to   convince you people...","""Deja Q"""
65,WORF,   Die.,"""Deja Q"""
66,Q,"   Very clever, Worf. Eat any good   books lately?","""Deja Q"""
67,PICARD,   Fine. You wish to be treated as   a human?,"""Deja Q"""
68,Q,   Absolutely.,"""Deja Q"""
69,PICARD,"   Mister Worf, throw him in the   brig.","""Deja Q"""
70,WORF,"   Delighted, Captain.","""Deja Q"""
71,Q,   Jean-Luc... you can't do this...,"""Deja Q"""
72,WORF,   You will walk or I will carry you.,"""Deja Q"""
73,Q,   Given the options -- I'll walk.,"""Deja Q"""
74,Q,"       You've disappointed me, Jean-   Luc... I'm very disa...","""Deja Q"""
75,Q,   It was a mistake... I never should   have picked human... I knew it   the minute I said it.     ,"""Deja Q"""
76,,,"""Deja Q"""
77,Q ,"   To think of the future in this   shell... forced to cover myself   with fabric because of outdated   human morality, to say nothing   of being too hot or too cold,   growing feeble as the years pass,   losing my hair, catching a   disease, being ticklish, sneezing,   having an itch, a pimple, bad   breath, having to bathe...","""Deja Q"""
78,WORF,       Too bad.,"""Deja Q"""
79,Q,"   ""Klingon""... I should have said   ""Klingon"". In my heart, I am a   Klingon, Worf... So you understand   I could never survive in   confinement...   The universe has been my back   yard... this is cruel and unusual   punishment. As a fellow Klingon,   if you would speak to the captain   on my behalf, I would be eternally   grateful... which doesn't mean   as much as it used to, I admit.","""Deja Q"""
80,WORF,   Be quiet or disappear back where   you came from.,"""Deja Q"""
81,Q,   I can't disappear any more than   you can win a beauty contest.     ,"""Deja Q"""
82,,,"""Deja Q"""
83,Q ,"   If I ask a very simple question,   do you think you can grasp it   without troubling your intellect   too much... ready? If I still   had powers, would I permit you   to lock me away?","""Deja Q"""
84,WORF,"   You have fooled us too often, Q.","""Deja Q"""
85,Q,"   Perspicacity incarnate. Please   don't feel compelled to tell me   the story of ""the boy who cried   Worf""?","""Deja Q"""
86,WORF,"   Computer, activate forcefield.","""Deja Q"""
87,Q,"       I demand to be let out of here,   do you hear me? You will   deactivate this cell immediately.       ""Romulan"". I should have said   ""Romulan"", you Klingon goat!","""Deja Q"""
88,PICARD,   The question is -- what sort of   jaded game is he playing this   time?,"""Deja Q"""
89,RIKER,"   Maybe he just wants a big laugh.   He'll take Bre'el Four to the edge   of disaster, then pull the moon   back.","""Deja Q"""
90,PICARD,       Or he may have nothing to do with   it at all.,"""Deja Q"""
91,RIKER,   Do you honestly believe Q is   telling the truth?,"""Deja Q"""
92,PICARD,"   Oh, I agree that is highly   unlikely. But we have to proceed   with our current dilemma as though   Q is powerless to prevent it,   don't we?","""Deja Q"""
93,RIKER,"   As he sits, and watches us   struggle...","""Deja Q"""
94,PICARD,"   I don't see much choice.       Mister Worf, hail the Bre'el Four   science station...","""Deja Q"""
95,WORF,"   They're standing by, Captain...","""Deja Q"""
96,PICARD,   I'm sorry to report that our first   attempt to restore the moon to   its proper orbit has failed.,"""Deja Q"""
97,GARIN,   We have less than twenty-five   hours before impact...,"""Deja Q"""
98,RIKER,   Our chief engineer is working on   ways to reinforce our tractor beam.,"""Deja Q"""
99,PICARD,   There is hope... but if you have   an evacuation plan...,"""Deja Q"""
100,GARIN,   We have already started moving   people from the coastal areas of   the western continent...,"""Deja Q"""
101,PICARD,       We will make another attempt   shortly... Picard out.,"""Deja Q"""
102,RIKER,   I gotta tell you Geordi is not   optimistic...,"""Deja Q"""
103,PICARD,   What the devil... ?,"""Deja Q"""
104,RIKER,   Data... ?,"""Deja Q"""
105,DATA,   Sensors are showing broad band   emissions... including Berthold   rays...,"""Deja Q"""
106,RIKER,   Lethal?,"""Deja Q"""
107,DATA,"   No, Commander. Overall exposure   is under seventy-five rems. Very   low intensity. More like a soft   medical scan... I would speculate   that we are being probed...","""Deja Q"""
108,PICARD,   By whom?,"""Deja Q"""
109,DATA,   The sensors cannot identify point   of origin. It seems to be coming   from all around us...,"""Deja Q"""
110,END ACT ONE,,"""Deja Q"""
111,Q,"   Ah, you've come to apologize...   how nice... no offense taken...   all is forgiven...","""Deja Q"""
112,PICARD,"   Enough. I want to know exactly   what is going on, Q...","""Deja Q"""
113,Q,"   But Jean-Luc, how can I know what   is going on? I have been in this   dungeon of yours, helpless and   alone... bored to tears...","""Deja Q"""
114,PICARD,   We have a moon that is   inexplicably falling out of   orbit... and now the ship has been   probed with Berthold radiation...,"""Deja Q"""
115,Q,"    (covering up some     concern)   When? I wasn't aware of it.       Truthfully, Jean-Luc. I have   been entirely preoccupied by a   most frightening experience of   my own. A couple of hours ago,   I started realizing this body was   no longer functioning properly...   I felt weak, the life oozing out   of me... I could no longer   stand... and then I lost   consciousness...","""Deja Q"""
