,character,quote,episode
0,WORF,   Enter.,"""Liaisons"""
1,RIKER,"   Worf, they're going to be here any   minute.","""Liaisons"""
2,WORF,   I am having... problems.,"""Liaisons"""
3,RIKER,"   If I didn't know you better, I'd   say you were procrastinating.","""Liaisons"""
4,WORF,   Klingons do not procrastinate.,"""Liaisons"""
5,WORF,       It is a... tactical delay.,"""Liaisons"""
6,RIKER,       All you have to do is spend five   minutes greeting the Iyaarans and   another hour or so making small   talk at the reception. I'm the   one who has to spend the next   three days escorting them around   the ship.,"""Liaisons"""
7,WORF,   I do not enjoy these diplomatic   situations.,"""Liaisons"""
8,RIKER,   It's all part of being in   Starfleet.       There.,"""Liaisons"""
9,WORF,   And I do not see why it is   necessary to wear these ridiculous   uniforms.,"""Liaisons"""
10,RIKER,   Protocol.,"""Liaisons"""
11,WORF,   They look like... dresses.,"""Liaisons"""
12,RIKER,"   Worf, that is a remarkably   outmoded and sexist attitude. I'm   surprised at you.","""Liaisons"""
13,RIKER,"       Besides, you look great in a   dress.","""Liaisons"""
14,PICARD,   Ambassador Loquel... Ambassador   Byleth. I'm Captain Picard.   Welcome aboard the Enterprise.,"""Liaisons"""
15,LOQUEL,"   It is our pleasure to be here,   Captain.","""Liaisons"""
16,PICARD,   We are honored to be the site of   the first cultural exchange   between the Iyaaran people and the   Federation.,"""Liaisons"""
17,BYLETH,"   Yes, yes. The next seven days   should prove most illuminating.","""Liaisons"""
18,LOQUEL,   Allow me to introduce Voval. He   will be taking you back to our   homeworld.,"""Liaisons"""
19,PICARD,   Pleased to meet you.,"""Liaisons"""
20,PICARD,       I'm looking forward to meeting   with the Premier of Iyar.,"""Liaisons"""
21,PICARD,"       There will be a reception in your   honor where you'll meet the rest   of the Senior Staff. I'll be on   my way to your home world, of   course -- but I'm leaving you in   the hands of my most experienced   officers.","""Liaisons"""
22,PICARD,"   Lieutenant Worf, of the Klingon   Empire, is our head of security.   He will be responsible for your   safety while you're on board.","""Liaisons"""
23,PICARD,"   Counselor Deanna Troi from the   Planet Betazed will be your   personal liaison, Ambassador   Loquel.","""Liaisons"""
24,TROI,"   Ambassador Loquel, it's an honor   to meet you. May I show you to   your quarters before we attend the   reception?","""Liaisons"""
25,LOQUEL,   Please.,"""Liaisons"""
26,PICARD,"   And my First Officer, Commander   William Riker from the planet   Earth, will be assigned to you,   Ambassador Byleth.","""Liaisons"""
27,BYLETH,       I want this one.,"""Liaisons"""
28,PICARD,"   Commander Riker is a skilled   diplomat, with wide experience in   inter-species contact --","""Liaisons"""
29,BYLETH,"   I'm sure, I'm sure. But I have   decided. I want this Lieutenant   Worf.","""Liaisons"""
30,PICARD,   Well. That will be -- just fine.   Mister Worf... ?,"""Liaisons"""
31,WORF,"   Yes... Ambassador, I would be   pleased to --","""Liaisons"""
32,BYLETH,"       Yes, yes. Enough of that. Show   me to my quarters.","""Liaisons"""
33,TROI,"   So first thing tomorrow, I thought   I'd take you on a tour... show you   the operational centers and the   residential decks of the ship.   Then after that, we could spend   some time discussing some of the   cultural underpinnings of your   society --","""Liaisons"""
34,LOQUEL,   Are you going to eat?,"""Liaisons"""
35,TROI,   Excuse me?,"""Liaisons"""
36,LOQUEL,   You have no food on your plate.   Are you going to eat?,"""Liaisons"""
37,TROI,"   Oh... actually, I was waiting   until we got to the dessert tray.","""Liaisons"""
38,LOQUEL,"   ""Dessert... "" What is that?","""Liaisons"""
39,TROI,"   It's something we eat after the   main course. It's usually very   sweet... usually very bad for   you. We eat it purely for   pleasure.       If you ask me, it's the best part   of any meal.","""Liaisons"""
40,LOQUEL,   My people eat only for   nourishment.,"""Liaisons"""
41,TROI,       Let me introduce you to some of my   favorites...       Here we have peach cobbler with   whipped cream. Tarvokian powder   cake...       But over here -- this is my very   favorite.,"""Liaisons"""
42,TROI,       This is a Ktarian Chocolate Puff.   I'm not exactly sure what's in   it... but I think there are at   least seventeen varieties of   chocolate inside.,"""Liaisons"""
43,LOQUEL,   It is... it is...,"""Liaisons"""
44,TROI,   Delicious?,"""Liaisons"""
45,LOQUEL,"       ""Delicious... ""","""Liaisons"""
46,TROI,   Ambassador... I think we're going   to get along very well.,"""Liaisons"""
47,TROI,   Shall we?,"""Liaisons"""
48,BYLETH,   This is unacceptable.,"""Liaisons"""
49,WORF,   I am sorry if you do not care for   our --,"""Liaisons"""
50,BYLETH,   Bring me new food. I require a   higher protein and enzymatic   content.,"""Liaisons"""
51,BEVERLY,"   Our custom in a situation like   this is to serve ourselves. It's   called a ""buffet,"" and usually   people prefer to choose --","""Liaisons"""
52,BYLETH,"    (to Worf, as if to a     child)   Bring... me... new... food.","""Liaisons"""
53,BEVERLY,   Ambassador...,"""Liaisons"""
54,WORF,"   It is all right, Doctor. I am   happy to bring more food.","""Liaisons"""
55,DATA,       How is your diplomatic assignment   progressing so far?,"""Liaisons"""
56,WORF,       Fine.,"""Liaisons"""
57,DATA,"   I have found that in moments of   diplomatic tension, it is often   helpful to find elements of   commonality.","""Liaisons"""
58,WORF,   Ambassador Byleth is...   demanding... temperamental...   rude...,"""Liaisons"""
59,DATA,       You share all of those qualities   in abundance. Perhaps you should   build on your similarities.,"""Liaisons"""
60,PICARD,   So... I understand your homeworld   has some of the most spectacular   crystal formations in the sector.,"""Liaisons"""
61,PICARD,       Is there any place in particular   that you recommend I visit while   I'm there?,"""Liaisons"""
62,PILOT,   No.,"""Liaisons"""
63,PICARD,"   Yes, well... what's our ETA?","""Liaisons"""
64,PILOT,"   Seventeen hours, thirty-two   minutes.","""Liaisons"""
65,PICARD,   I think I'll go update my   itinerary...,"""Liaisons"""
66,PICARD,   What happened?,"""Liaisons"""
67,PILOT,   There has been a system wide power   failure.,"""Liaisons"""
68,PICARD,   What's the cause?,"""Liaisons"""
69,PILOT,       We have entered an energy   disruption field. I do not   recognize the configuration.,"""Liaisons"""
70,PILOT,       Attitude controls failing.,"""Liaisons"""
71,PICARD,   There's an M-Class planet in this   system. Can we reach it?,"""Liaisons"""
72,PILOT,   I will try.,"""Liaisons"""
73,PICARD,   Inertial dampeners are off-line...   life support is failing...,"""Liaisons"""
74,PILOT,   Entering the planet's   atmosphere...       Prepare for impact.,"""Liaisons"""
75,PICARD,   Voval...,"""Liaisons"""
76,PICARD,       You may have a concussion... try   not to move.,"""Liaisons"""
77,PICARD,       Picard to Enterprise...       Picard to Enterprise... do you   read me?,"""Liaisons"""
78,PICARD,   I can't get through... too much   interference...,"""Liaisons"""
79,PICARD,       There's a structure and some   energy readings... about two   kilometers south of here...,"""Liaisons"""
80,PICARD,   I'm going to try to find help. Do   you understand?,"""Liaisons"""
81,PICARD,   Try to stay conscious. And don't   leave the shuttle... there's some   sort of plasma energy on the   surface.       I'll be back as soon as I can.,"""Liaisons"""
82,BYLETH,   You're late.,"""Liaisons"""
83,WORF,       Late... it is oh-five hundred   hours!,"""Liaisons"""
84,BYLETH,   I told you last night I wanted to   meet at this time. We are   supposed to tour the arboretum and   bio-labs.,"""Liaisons"""
85,WORF,   I do not recall you saying   anything about --,"""Liaisons"""
86,BYLETH,   Are you calling me a liar?,"""Liaisons"""
87,WORF,   No... I simply do not remember the   conversation.,"""Liaisons"""
88,BYLETH,"   I will have to add this to your   list of inadequacies.       Now, don't just stand there. Get   dressed and meet me in the   arboretum.","""Liaisons"""
89,TROI,"   This deck is devoted mainly to   stellar cartography, biological   research, and astrophysics...","""Liaisons"""
90,TROI,"       We have over a thousand people on   board, engaged in all facets of   the ship's --","""Liaisons"""
91,LOQUEL,"   Are you sure you don't want some   of this...       This... ""papalla juice?""","""Liaisons"""
92,TROI,"   No, thank you. I'm still   recovering from all those desserts   last night.","""Liaisons"""
93,LOQUEL,"   Are you sure? It is very...   ""delicious.""","""Liaisons"""
94,TROI,   I'm sure.,"""Liaisons"""
95,LOQUEL,   Please. You have been so kind.   Please.,"""Liaisons"""
96,TROI,   Yum.,"""Liaisons"""
97,TROI,"       Next we're going to go to Deck   Eight, which is interesting   because it's not really finished.   It's sort of a... multi-purpose   deck...","""Liaisons"""
98,TROI,"       Sometimes when we need an extra   lab... another cabin, we --","""Liaisons"""
99,TROI,       Ambassador?,"""Liaisons"""
100,LOQUEL,       What is this?,"""Liaisons"""
101,TROI,   That's a child.,"""Liaisons"""
102,LOQUEL,"   ""Child""...","""Liaisons"""
103,TROI,   Children are our offspring. Our   young. They grow into adults over   a period of many years... they   grow into beings like us.,"""Liaisons"""
104,LOQUEL,       Offspring.,"""Liaisons"""
105,TROI,"   Ambassador, I'm curious... how   does your species procreate?","""Liaisons"""
106,LOQUEL,       Post-cellular compounding. We   emerge from the natal pod fully   grown.,"""Liaisons"""
107,TROI,   I see...,"""Liaisons"""
108,LOQUEL,       Do you have a name?,"""Liaisons"""
