,character,quote,episode
0,PICARD ,"   Captain's log, Stardate 44085.7.   We have moved into Sector   Two-One-Nine-Four-Seven in   response to a distress call from   a Talarian observation craft.   The alien vessel appears adrift,   and our initial probe has detected   a life-threatening radiation leak   within its propulsion system.","""Suddenly Human"""
1,WORF,"   Sir, I get no further response   from the vessel.","""Suddenly Human"""
2,PICARD,   Maintain an open channel.,"""Suddenly Human"""
3,RIKER,"   Doctor Crusher and her assistants   are waiting in Transporter Room   Three, Captain.","""Suddenly Human"""
4,DATA,"   Sir, I must remind you that during   the Galen border conflicts a   common tactic of the Talarians   was to abandon their observation   craft, rig them to   self-destruct...","""Suddenly Human"""
5,PICARD,"       ... and issue a general distress   call, yes, I know...","""Suddenly Human"""
6,DATA,   This particular guerilla maneuver   resulted in two hundred and   nineteen fatalities over a three-   year period.,"""Suddenly Human"""
7,RIKER,"   Data, is there any way to detect   their self-destruct device?","""Suddenly Human"""
8,DATA,"   Negative, Commander. The   Talarians employ a subspace   proximity detonator. It would   not be detectable to our scans...","""Suddenly Human"""
9,RIKER,       ... or the Away Team's tricorders.   Right.,"""Suddenly Human"""
10,WORF,"   Captain, the Talarian warship   Q'Maire is responding to the   distress call.","""Suddenly Human"""
11,PICARD,   Position?,"""Suddenly Human"""
12,WORF,   Halfway through the Woden sector.,"""Suddenly Human"""
13,WESLEY,"   It'll take them hours to get here,   sir, even at maximum warp.","""Suddenly Human"""
14,PICARD,   Counselor?,"""Suddenly Human"""
15,TROI,   There is life on board... but it's   fading.,"""Suddenly Human"""
16,PICARD,"   Number One, assemble the rest of   your away team and prepare for   immediate rescue operations.","""Suddenly Human"""
17,RIKER,"   Yes, sir.","""Suddenly Human"""
18,WORF,"       Ancilary power is failing,   Commander.","""Suddenly Human"""
19,BEVERLY,   They're nothing more than   children!,"""Suddenly Human"""
20,RIKER,   I am Commander Riker of the   Federation Starship Enterprise.   We will evacuate you and give you   medical care. You will not be   harmed.,"""Suddenly Human"""
21,BEVERLY,"       Enterprise, prepping five Talarian   males for transport directly to   Sickbay... Trauma Team, stand   by to receive injured... we have   radiation burns, possible   respiratory distress...","""Suddenly Human"""
22,TRANSPORTER OFFICER,"   Transport locked in and ready,   Doctor.","""Suddenly Human"""
23,BEVERLY,   Stand by for my order.,"""Suddenly Human"""
24,RIKER,"   Captain, it looks like this was   a basic training ship. Five   boys... in their teens... all   in uniform...","""Suddenly Human"""
25,PICARD,"   Proceed with the evacuation,   Number One.","""Suddenly Human"""
26,WORF,"   No other life signs on board, sir.","""Suddenly Human"""
27,BEVERLY ,   Commander! Quickly!,"""Suddenly Human"""
28,RIKER,   What is it?,"""Suddenly Human"""
29,BEVERLY ,   Look... this boy... he's human!,"""Suddenly Human"""
30,PICARD ,"   Captain's log, supplemental: We   have completed emergency   evacuation of four Talarians   -- and one human. How this young   man found himself in the custody   of these aliens remains a mystery.","""Suddenly Human"""
31,BEVERLY,"   It's Jono, right? Is that what   I heard them call you?","""Suddenly Human"""
32,BEVERLY,   I'm Doctor Crusher. I'm examining   you for radiation injuries. It   won't hurt.       I have a son not much older than   you. Maybe you'd like to meet   him.,"""Suddenly Human"""
33,BEVERLY,"       Well, Jono... you seem to have   escaped radiation damage. Pretty   lucky.    (reacting to something     on the tricorder)   How did this happen -- ?","""Suddenly Human"""
34,BEVERLY,   What is it?,"""Suddenly Human"""
35,TROI,   He's -- terrified.,"""Suddenly Human"""
36,BEVERLY,"   They all just started up,   Captain.","""Suddenly Human"""
37,PICARD,"   May I have your attention, please?","""Suddenly Human"""
38,PICARD,   Please -- may I have your   attention?,"""Suddenly Human"""
39,PICARD,   Stop that immediately!,"""Suddenly Human"""
40,PICARD,"   Well. That's better. Now, what's   your name, young man?","""Suddenly Human"""
41,TROI,"   He won't talk, Captain. We   haven't been able to get through   to him.","""Suddenly Human"""
42,JONO,   Captain -- ?,"""Suddenly Human"""
43,JONO,"   Captain... I am Jono. Take me   home, to my Captain. Take me home   to Endar!","""Suddenly Human"""
44,BEVERLY,   He managed to escape radiation   trauma... but his scans showed   something else...,"""Suddenly Human"""
45,PICARD,   What?,"""Suddenly Human"""
46,BEVERLY,   Two previously fractured ribs...   a broken arm... a low-grade   concussion. There may be   neurological impairment... I'll   have to examine him further. Jean   Luc -- the Talarians have always   been ruthless to their enemies...   I think there's a real possibility   they may have brutalized the   child.,"""Suddenly Human"""
47,PICARD,   Isn't it possible he was injured   prior to his captivity?,"""Suddenly Human"""
48,BEVERLY,   Not likely. He's been with them   a long time... long enough to   assimilate their cultural   traits... and calcium trace   patterns indicate the injuries   occurred during the past seven   years.,"""Suddenly Human"""
49,PICARD,       But if they have... abused the   boy... why would he devoutly wish   to return to them?,"""Suddenly Human"""
50,BEVERLY,"   That's not uncommon. It was   identified centuries ago as the   ""Stockholm syndrome.""","""Suddenly Human"""
51,PICARD,   Now what?,"""Suddenly Human"""
52,TROI,   I suggested he take off his   gloves... Suddenly he went out   of control.,"""Suddenly Human"""
53,BEVERLY,"       Security, we need some assistance   in Sickbay...","""Suddenly Human"""
54,WORF,"   Acknowledged, Doctor.","""Suddenly Human"""
55,PICARD,   Jono -- !,"""Suddenly Human"""
56,JONO,   She won't leave me alone! She   keeps trying to dissect me!,"""Suddenly Human"""
57,PICARD,   She was trying to help you!,"""Suddenly Human"""
58,JONO,   I don't want her help! All I want   is to be with my brothers! Send   us back to Captain Endar!,"""Suddenly Human"""
59,PICARD,   Jono -- I want you to stop this   immediately!,"""Suddenly Human"""
60,JONO,"   Yes, Captain.","""Suddenly Human"""
61,PICARD,"   That's better. Now, if we're to   accomplish anything --","""Suddenly Human"""
62,DATA,       Data to Picard.,"""Suddenly Human"""
63,PICARD,   Go ahead.,"""Suddenly Human"""
64,DATA,"   We have received a subspace   communique from Starfleet Command,   regarding the young human, sir.","""Suddenly Human"""
65,PICARD,"   Very well. Doctor, Counselor...    ","""Suddenly Human"""
66,BEVERLY,"   Mister Worf, escort this young   man to quarters... he's to be   confined there until further   notice.","""Suddenly Human"""
67,WORF,"   Yes, Doctor.","""Suddenly Human"""
68,JONO,"   Why are you here, Klingon -- with   them? Did they capture you, too?","""Suddenly Human"""
69,WORF,   They are not my captors. They   are my comrades.,"""Suddenly Human"""
70,JONO,   Why do you take orders from a   female?,"""Suddenly Human"""
71,WORF,       Doctor Crusher? She is my   superior officer.,"""Suddenly Human"""
72,JONO,"       Among my people, a female could   never outrank a man.","""Suddenly Human"""
73,WORF,"   You are human, and among humans,   females can achieve anything   males can.","""Suddenly Human"""
74,JONO,   I am not human any more than you   are. I am Talarian.,"""Suddenly Human"""
75,WORF,   You are confused...,"""Suddenly Human"""
76,WORF,   Stop that!,"""Suddenly Human"""
77,JONO,   I will make the B'Nar -- the   mourning -- until I am back with   my brothers!,"""Suddenly Human"""
78,DATA,"   By matching DNA gene types,   Starfleet was able to identify   the young man as Jeremiah Rossa...","""Suddenly Human"""
79,RIKER,       Rossa...,"""Suddenly Human"""
80,PICARD,"   ... as in Admiral Rossa, Data?","""Suddenly Human"""
81,DATA,"   She is his grandmother, Captain.","""Suddenly Human"""
82,DATA,"   He was born fourteen years ago   on the Federation Colony, Galen   Four. His parents, Connor and   Moira Rossa, were killed in a   border skirmish three years, nine   months later when the colony was   overrun by Talarian forces.","""Suddenly Human"""
83,PICARD,   I remember. There were no   survivors.,"""Suddenly Human"""
84,DATA,   The child was listed as missing   and presumed dead.,"""Suddenly Human"""
85,RIKER,   I knew another one of the Rossas   who was killed in action at the   Krasner outpost...,"""Suddenly Human"""
86,PICARD,"       Tragedy, it seems, follows the   Rossa Family... the Admiral has   lost both her sons...","""Suddenly Human"""
87,BEVERLY,   She'll have something to celebrate   now...,"""Suddenly Human"""
88,TROI,   Captain... if Jeremiah were   returned to his family in his   present condition... it would be   a wrenching experience for   everyone. Especially for him.   He needs to re-discover his   identity. He has to make some   connection with his roots.,"""Suddenly Human"""
89,PICARD,"   I agree. Please take whatever   means you need to accomplish that,   Counselor.","""Suddenly Human"""
90,TROI,"   I don't think I can do anything,   Captain.","""Suddenly Human"""
91,PICARD,   Why not?,"""Suddenly Human"""
92,BEVERLY,   Troi's right. It's very clear   that the boy does not respond well   to women.,"""Suddenly Human"""
93,DATA,   The Talarians are a rigidly   patriarchical society.,"""Suddenly Human"""
94,TROI,"   Jeremiah needs to build a   relationship with a man... a   father figure... with whom he can   explore his origins... and I think   it should be you, Captain.","""Suddenly Human"""
95,PICARD,"       Oh, no, Counselor! I don't think   so. He needs someone who is --   trained in these things.","""Suddenly Human"""
96,TROI,"   But you are the only person on   board to whom he has shown any   connection. If Jeremiah is to   find his -- humanity -- then you   are the only one who can help him.   It's up to you, Captain.","""Suddenly Human"""
97,PICARD,   Jono... why do you make that   noise?,"""Suddenly Human"""
98,JONO,   It is the custom of my people when   they are in distress.,"""Suddenly Human"""
99,PICARD,   Is it not also the custom of your   people to listen to the wishes   of their Captain?,"""Suddenly Human"""
100,JONO,   Yes.,"""Suddenly Human"""
101,PICARD,"   Then, as Captain of the Starship   Enterprise, I ask you not to make   that sound.","""Suddenly Human"""
102,JONO,"       Yes, sir.","""Suddenly Human"""
