,character,quote,episode
0,RIKER,"       You're absolutely right, Doctor.   In fact, right now it's hard to   imagine ever hurting anyone...","""Frame of Mind"""
1,DOCTOR ,   How do you feel about that person   you used to be?,"""Frame of Mind"""
2,RIKER,"   I feel... terrible. But thanks to   you, I'm much better now. And I   feel confident that when I leave,   I'll be ready to take my place in   society again.","""Frame of Mind"""
3,DOCTOR ,   When do you think that will be?,"""Frame of Mind"""
4,RIKER,   Well... now. Right away.,"""Frame of Mind"""
5,DOCTOR ,   What makes you say that?,"""Frame of Mind"""
6,RIKER,"   You said when I was able to accept   what I'd done, and understood the   consequences of my actions, that   I'd be free to go.","""Frame of Mind"""
7,DOCTOR ,"   ""Free to go."" Are you saying you   don't think you should stand trial   for what you've done?","""Frame of Mind"""
8,RIKER,   I'm looking forward to proving my   innocence...,"""Frame of Mind"""
9,DOCTOR ,   I thought you said you accepted   what you'd done.,"""Frame of Mind"""
10,RIKER,   But that's not what I meant. I...   I meant that I was sick when it   happened. I wasn't responsible   for what I did...,"""Frame of Mind"""
11,DOCTOR ,   How do I know that you're not just   telling me what I want to hear?,"""Frame of Mind"""
12,DOCTOR ,       Perhaps we should continue this   discussion next week...,"""Frame of Mind"""
13,RIKER,   No. I want to talk about it   now...,"""Frame of Mind"""
14,DOCTOR ,       You're starting to sound angry   again. Maybe you need another   treatment...,"""Frame of Mind"""
15,RIKER,"   What I need is to get out of this   cell. I'm locked up day and   night... you control every   move... tell me what to eat, what   to think, what to say...","""Frame of Mind"""
16,RIKER,"       And when I show a glimmer of   independent thought, you strap me   down, inject me with drugs and   call it a ""treatment.""","""Frame of Mind"""
17,DOCTOR ,   You're becoming agitated...,"""Frame of Mind"""
18,RIKER,"   You bet I'm agitated! I may be   surrounded by insanity, but I'm   not insane. And I won't let you   or anyone... me think I am....","""Frame of Mind"""
19,RIKER,   I won't let you or anyone think   that...,"""Frame of Mind"""
20,RIKER,"   I'm sorry. Can we take it from   ""You're becoming agitated""?","""Frame of Mind"""
21,BEVERLY,       Why don't we break for tonight.   I think we've made a lot of   progress.,"""Frame of Mind"""
22,RIKER,   But I'm still not confident about   that final speech...,"""Frame of Mind"""
23,BEVERLY,"   There's such a thing as over-rehearsing,   Wil. You'll do just   fine.       Try to relax. You're resisting   the character. Let yourself feel   what he's feeling.","""Frame of Mind"""
24,RIKER,       Maybe I'm just not right for this   part...,"""Frame of Mind"""
25,DATA,       Most humanoids have the potential   to be irrational. Perhaps you   should attempt to access that part   of your psyche.,"""Frame of Mind"""
26,BEVERLY,   Haven't you ever felt at odds with   everyone -- like the whole world   was against you?,"""Frame of Mind"""
27,RIKER,   Yeah... my first year at the   Academy...,"""Frame of Mind"""
28,BEVERLY,   Try to tap into that feeling.   That's what your character is   going through in this scene.,"""Frame of Mind"""
29,RIKER,   I'll work on it...,"""Frame of Mind"""
30,BEVERLY,   It'll be wonderful. You're going   to knock 'em dead.,"""Frame of Mind"""
31,RIKER,"   ""You control every move... tell me   what to eat, what to think, what   to say... ""","""Frame of Mind"""
32,RIKER,"       ""What to eat, what to think, what   to say... ""       ""And when I show a glimmer of   independent thought, you strap me   down, inject me with drugs and   call it a 'treatment'... ""","""Frame of Mind"""
33,RIKER,"       ""I may be surrounded by insanity,   but I'm not insane --""","""Frame of Mind"""
34,RIKER,   Excuse me...,"""Frame of Mind"""
35,RIKER,       Tilonus Four? Didn't their   government just collapse?,"""Frame of Mind"""
36,PICARD,"       It's in a state of total anarchy.   When the Prime Minister was   assassinated, a Federation   research team was on the planet.   It is believed they were forced to   go into hiding...       Your mission will be to locate and   evacuate them.","""Frame of Mind"""
37,RIKER,   Can't they go to local   authorities?,"""Frame of Mind"""
38,PICARD,"   There are no local authorities.   The government's been splintered --   several factions are vying for   power. And they're desperate for   weapons or technology of any   kind...       Apparently, some factions are   resorting to torture to gather   information. A Starfleet research   team would be a prime target.","""Frame of Mind"""
39,RIKER,   Then I'll have to go alone...   undercover.,"""Frame of Mind"""
40,PICARD,   Agreed. Mister Worf is ready to   give you a detailed briefing on   Tilonian culture.,"""Frame of Mind"""
41,RIKER,       Looks like I'll have to back out   of Doctor Crusher's play after   all...,"""Frame of Mind"""
42,PICARD,"   No, no... you'll have plenty of   time for that, Number One. We   won't be arriving at Tilonus for   another five days.       Besides, if you back out now,   Beverly will come after me to play   the part.","""Frame of Mind"""
43,WORF,   This is the last known location of   the research team. They had   occupied a small building in the   Southwest quarter of the city.   You will begin your search there.,"""Frame of Mind"""
44,RIKER,   The Southwest quarter covers over   two hundred square kilometers.   That's a lot of ground for one man   to cover...       I'd better pack an extra pair of   boots.,"""Frame of Mind"""
45,WORF,       This apparel will allow you to   pass as a common merchant.,"""Frame of Mind"""
46,WORF,       This Tilonian pendant has been   equipped with a communicator   circuit.,"""Frame of Mind"""
47,RIKER,       It doesn't really match the   outfit...,"""Frame of Mind"""
48,WORF,"   I suggest you pay closer   attention, Commander. Your life   will be at stake.","""Frame of Mind"""
49,WORF,       Do you understand what I am   saying?,"""Frame of Mind"""
50,RIKER,       Yes... of course I do...,"""Frame of Mind"""
51,WORF,"       Because you will be posing as a   merchant, you will need to know   how to use the Nisroh for the   traditional bartering ceremony.","""Frame of Mind"""
52,WORF,       You will be judged on your prowess   with the blade...,"""Frame of Mind"""
53,WORF,"   I am sorry, Commander! I did not   intend --","""Frame of Mind"""
54,RIKER,"   That's okay, that's okay...","""Frame of Mind"""
55,RIKER,       I guess I really wasn't paying   attention...       I'd better get to Sickbay. We'll   pick this up later.,"""Frame of Mind"""
56,WORF,   Aye sir...,"""Frame of Mind"""
57,BEVERLY,"       You'll do anything to get out of   this play, won't you?       Well, you're going to have to do   better than this...","""Frame of Mind"""
58,RIKER,   The play's tomorrow night. I've   still got twenty-four hours left.,"""Frame of Mind"""
59,BEVERLY,   Don't get any ideas. I'll expect   you on stage at eighteen hundred   hours.,"""Frame of Mind"""
60,RIKER,   Right...,"""Frame of Mind"""
61,RIKER,       It still hurts...,"""Frame of Mind"""
62,BEVERLY,   There's no nerve damage... you   shouldn't be feeling any pain.,"""Frame of Mind"""
63,RIKER,   Probably just a symptom of stage   fright --,"""Frame of Mind"""
64,GEORDI,       He was working on a conduit on   Deck Thirty-seven. A plasma torch   blew up in his hands...,"""Frame of Mind"""
65,WOUNDED CREWMEMBER,   It hurts! Oh God -- it hurts!,"""Frame of Mind"""
66,RIKER,   I've been on a lot of missions...   and I've seen a lot of people get   injured...       But I've never been affected like   this...,"""Frame of Mind"""
67,RIKER,       He was looking right at me.,"""Frame of Mind"""
68,TROI,   And that was disturbing to you...,"""Frame of Mind"""
