,character,quote,episode
0,PICARD ,"   Captain's log, stardate 45614.6.   We have been contacted by an   androgynous race called the J'naii   to investigate the disappearance   of a shuttlecraft.","""The Outcast"""
1,DATA,"   We are approaching the designated   coordinates, Captain.","""The Outcast"""
2,PICARD,   On screen.,"""The Outcast"""
3,PICARD,"   Long-range scan, Mister Data.","""The Outcast"""
4,DATA,   Sensors find no evidence of the   shuttle anywhere within the star   system.,"""The Outcast"""
5,SOREN,   It couldn't have travelled outside   the system.,"""The Outcast"""
6,RIKER,"   Mister Data, reconfigure for a   high-resolution sweep with a   radius of one million kilometers.   Look for possible debris.","""The Outcast"""
7,DATA,   Scan shows no debris within   that radius.,"""The Outcast"""
8,KRITE,   I don't understand it. A   shuttle doesn't simply vanish.,"""The Outcast"""
9,SOREN,   There has to be an explanation...,"""The Outcast"""
10,DATA,"   Captain, I am detecting an unusual   reading... It appears to be a   neutrino emission with no visible   source.","""The Outcast"""
11,PICARD,   Explanation?,"""The Outcast"""
12,DATA,   I have none. I recommend we   launch a probe.,"""The Outcast"""
13,PICARD,   Make it so.,"""The Outcast"""
14,WORF,   The probe is launched.,"""The Outcast"""
15,DATA,   The probe is transmitting   information within normal   parameters. Sensors do not show   evidence of any unusual phenomenon   --,"""The Outcast"""
16,DATA,   The probe is no longer   transmitting.,"""The Outcast"""
17,SOREN,   What happened? Where did it go?,"""The Outcast"""
18,PICARD ,"   Captain's log, supplemental. The   sudden disappearance of our probe   suggests that we may have found   the first instance of what is   called null space -- an anomaly   which until now had been only   theoretical. Commander Riker has   been working around the clock with   a team of J'naii specialists to   formalize this hypothesis.","""The Outcast"""
19,SOREN,"   During the creation of a star   system, when clouds of   interstellar dust and gas   coalesce... turbulent regions of   magnetic and gravitational fields   may develop.","""The Outcast"""
20,SOREN,"   If certain conditions occur,   these fields can condense into   abnormal pockets of space.","""The Outcast"""
21,RIKER,   We think your system contains one   of these null pockets.,"""The Outcast"""
22,RIKER,"   If we're right, this pocket would   absorb electromagnetic energy from   anything that entered it...","""The Outcast"""
23,SOREN,   Like a shuttlecraft.,"""The Outcast"""
24,RIKER,   Or a probe. Making them   powerless.,"""The Outcast"""
25,SOREN,"   But outside the pocket, all energy   is bent around it -- making it   naturally cloaked. That's why   we can't see it, and sensors don't   read it.","""The Outcast"""
26,NOOR,   Is the shuttle still there?,"""The Outcast"""
27,RIKER,   We think so. The ship probably   couldn't sustain its power...   but other than that it wouldn't   be damaged.,"""The Outcast"""
28,SOREN,"   Since our shuttles carry   plestorene-based backup systems,   we think life support would   sustain for as long as ten days.","""The Outcast"""
29,NOOR,   Then perhaps our crew has   survived...,"""The Outcast"""
30,RIKER,   We can send one of our shuttles   into the null space -- but its   energy output would be absorbed   as well. Our chief engineer is   working on a way to maintain the   power reserves long enough to   rescue your crew.,"""The Outcast"""
31,NOOR,   Commander... we're grateful for   your help.       Whatever resources we can provide   are yours.,"""The Outcast"""
32,SOREN,"   I've been thinking... when the   time comes, I'd like to pilot the   shuttle.","""The Outcast"""
33,RIKER,   It's a Starfleet craft...,"""The Outcast"""
34,SOREN,   I can't ask you to put yourself   in danger to rescue our crew.,"""The Outcast"""
35,RIKER,   You can't pilot a shuttle you're   not familiar with.,"""The Outcast"""
36,SOREN,   I happen to be a good pilot...,"""The Outcast"""
37,RIKER,"   I happen to be a good pilot, too.   I also know my way around   Starfleet shuttles. So... what   if we team up?","""The Outcast"""
38,SOREN,   When can we go over your shuttle   flight operations?,"""The Outcast"""
39,RIKER,   Right now.,"""The Outcast"""
40,RIKER,   It's a short-range craft... with   two twelve-hundred fifty   millicochrane warp engines...,"""The Outcast"""
41,SOREN,   Looks like microfusion   thrusters...,"""The Outcast"""
42,RIKER,   Right.,"""The Outcast"""
43,SOREN,   Armament?,"""The Outcast"""
44,RIKER,   Usually none. But it's been   fitted with two type-four phaser   emitters... we'll use them to   chart the null space.,"""The Outcast"""
