,character,quote,episode
0,PICARD ,   Captain's Log: Stardate 44009.3,"""Family"""
1,PICARD ,"       The Enterprise remains docked at   McKinley Station, undergoing a   major overhaul and refit. I am   confident that the ship... and   crew... will soon be ready to   return to service.","""Family"""
2,CUT TO:,,"""Family"""
3,RIKER,   Come in.,"""Family"""
4,WORF,"   Phaser upgrades are complete,   Commander...","""Family"""
5,RIKER,   Already?,"""Family"""
6,WORF,       We have begun power supply   calibration.,"""Family"""
7,RIKER,"   You're just too damned efficient,   Lieutenant...","""Family"""
8,WORF,"   Thank-you, sir.","""Family"""
9,RIKER,"   At this rate, the refit will be   done a week early and you and I   might even be forced to get in   some R&R before we leave Earth...","""Family"""
10,RIKER,"   Proceed with the testing, Mister   Worf...       Here's the final schedule for   shore leave and personnel   transfers. By the way, I'm   looking forward to meeting your   parents.","""Family"""
11,WORF,   Sir?,"""Family"""
12,RIKER,   They're on the visitors' list...,"""Family"""
13,RIKER,       You didn't know?,"""Family"""
14,WORF,"   No, sir.    (beat as he struggles     with answer)   It is... inappropriate for a   Klingon to receive his family   while on duty. As humans, my   parents do not understand.","""Family"""
15,RIKER,"   Well, I'm not sure I would either,   Worf... since this isn't a Klingon   ship. If you don't want to see   your parents, that's your   business... but we don't get to   Earth all that often.","""Family"""
16,RIKER,   I'm sure we can arrange for you   to have more off-duty time while   they're here.,"""Family"""
17,WORF,       No... sir. That will not be   necessary.,"""Family"""
18,RIKER,       Dismissed.,"""Family"""
19,RIKER,"   Worf, if you're worried they might   learn about what happened on the   Klingon planet...","""Family"""
20,WORF,"   Not at all, sir. I have already   informed them in correspondence   of my discommendation. I do not   believe any human can truly   understand my dishonor.","""Family"""
21,CUT TO:,,"""Family"""
22,PICARD,"       France. Labarre, my home   village...","""Family"""
23,TROI,   Really...,"""Family"""
24,PICARD,   First time in almost twenty   years...,"""Family"""
25,TROI,       Interesting.,"""Family"""
26,PICARD,       Counselor...,"""Family"""
27,TROI,   I just find it interesting...    that Captain Jean-Luc Picard...    the man who couldn't be pried out   of his seat for a vacation for   three years...,"""Family"""
28,PICARD,   It's Earth... it's home... do I   need another reason?,"""Family"""
29,TROI,   I don't know. What do you think?,"""Family"""
30,PICARD,"   Counselor, your help has been   invaluable during my recovery.   I'm better... the injuries have   healed...","""Family"""
31,TROI,   Those you can see in a mirror.,"""Family"""
32,PICARD,       The nightmares have ended. All   I need is a little time to myself.,"""Family"""
33,TROI,"   I agree. In fact, I'm delighted   you're going. But perhaps the   choice of where you're going could   stand some scrutiny.","""Family"""
34,PICARD,"   If you wish to believe my going   home is a direct result of   being held captive by the Borg,   be my guest...","""Family"""
35,TROI,   Is that what you believe?,"""Family"""
36,PICARD,   I hate it when you do that.,"""Family"""
37,TROI,"       Captain, you do need time. You   cannot achieve complete recovery   so quickly. Don't expect so much   of yourself. It is perfectly   normal, after what you've been   through, to spend a great deal   of time trying to find... yourself   again.","""Family"""
38,PICARD,"    (softly, finishing the     thought)   And what better place to find   oneself than on the streets of   one's home village.","""Family"""
39,TROI,       Interesting.       Have a good trip.,"""Family"""
40,CUT TO:,,"""Family"""
41,WORF,   They still have not signalled?,"""Family"""
42,O'BRIEN,   Nossir.,"""Family"""
43,WORF,       My mother is never on time. It   is so... human... of her.,"""Family"""
44,O'BRIEN,"       Well, you know women.","""Family"""
45,WORF,   I am not looking forward to   this... I wish they would come   so it would begin and end sooner.,"""Family"""
46,O'BRIEN,"   I know what you mean, Lieutenant.","""Family"""
47,WORF,   Unlikely.,"""Family"""
48,O'BRIEN,   Last time my old man came on board   I found him chasing Nurse Stanton   around a biobed in Sickbay...,"""Family"""
49,WORF,   I am not concerned about my father   chasing nurses.,"""Family"""
50,O'BRIEN,"   Yeah, but it's always something   with parents, isn't it, sir...","""Family"""
51,FEMALE COM,"   Enterprise, this is Earth Station   Bobruisk. Two to transport   aboard.","""Family"""
52,WORF,   What are you waiting for?,"""Family"""
53,O'BRIEN,"   Acknowledged, Bobruisk.   Energizing.","""Family"""
54,WORF,"   Hello, mother... father.","""Family"""
55,HELENA,   Worf!...,"""Family"""
56,SERGEY,"   You look good, son.","""Family"""
57,SERGEY,"   Put on a little weight, didn't   you?","""Family"""
58,WORF,   No.,"""Family"""
59,SERGEY,   Sure you have. Looks good on you.   Still working out with those   Holodeck monsters I bet...,"""Family"""
60,WORF,   Let me take you to...,"""Family"""
61,SERGEY,"   Always good to meet another chief   petty officer.       Sergey Rozhenko, formerly of the   U.S.S. Intrepid.","""Family"""
62,O'BRIEN,"   Miles Edward O'Brien. Good to   meet you, sir.","""Family"""
63,SERGEY,"   Don't call me ""sir"", I used to   work for a living.","""Family"""
64,HELENA,   He's joking. The proudest day   of his life was when Worf earned   his commission.,"""Family"""
65,SERGEY,"   Chief, can you imagine an old   enlisted man like me raising a   boy to be an officer?","""Family"""
66,WORF,   I'll show you to your quarters.,"""Family"""
67,HELENA,"   Come on, Sergey... there's plenty   of time to chat with the ""boys""...       Your father's so been looking   forward to this...","""Family"""
68,SERGEY,   I want to see everything... the   whole ship... I've got all the   specs and diagrams of the Galaxy-   class starships at home...,"""Family"""
69,WORF,   We are in the midst of repair.   I will not be able to give you   a complete tour.,"""Family"""
70,SERGEY,   I'm sure if you asked the   Captain...,"""Family"""
71,HELENA,"   You agreed not to embarrass him,   Sergey. Besides, we came to see   Worf. Not the ship.","""Family"""
72,SERGEY,   Fine. Fine. Okay.,"""Family"""
73,HELENA,"       Your hair's a little longer, isn't   it, Worf?","""Family"""
74,CUT TO:,,"""Family"""
75,PICARD,   All right... whoever's there...   I can hear you...,"""Family"""
76,PICARD,"   Good lord, a highwayman.","""Family"""
77,RENE,   A what?,"""Family"""
78,PICARD,"   A highwayman is a robber who   attacks travelers, but to my   knowledge, none have been reported   in this vicinity for centuries.","""Family"""
79,RENE,   I'm not a robber.,"""Family"""
80,PICARD,"   I am much relieved, sir.","""Family"""
81,RENE,   I know who you are.,"""Family"""
82,PICARD,"   Then, you have the advantage.","""Family"""
83,RENE,"   You're my nephew, Jean-Luc. From   the starship Enterprise.","""Family"""
84,PICARD,   Then you must be my uncle Rene.,"""Family"""
85,RENE,       I'm not your uncle. It's the   other way around.,"""Family"""
86,PICARD,   Too bad. I rather enjoyed the   idea.,"""Family"""
87,RENE,   Why have you been away so long?,"""Family"""
88,PICARD,"   Well, Starfleet keeps me very   busy...","""Family"""
89,RENE,   Father says you don't like it   here.,"""Family"""
90,PICARD,   I'm sure you misunderstood...,"""Family"""
91,RENE,   No I didn't. He said so.,"""Family"""
92,PICARD,"   Ah well, Robert and I... we...       Perhaps it's time to change all   that.","""Family"""
93,RENE,   You don't seem so... so arrow...    arrow... you know...,"""Family"""
94,PICARD,   Arrogant...,"""Family"""
95,RENE,"   Yeah... arrogant... you don't seem   that way to me. What does it mean   anyway -- ""arrogant son-of-a... ""","""Family"""
96,PICARD,"       Let's talk about it later, shall   we?","""Family"""
97,RENE,   He's here! He's here!,"""Family"""
98,MARIE,   Jean-Luc!,"""Family"""
99,PICARD,   Marie...,"""Family"""
100,MARIE,   It's so good to finally meet you.   How are you feeling?,"""Family"""
101,PICARD,       Just fine.,"""Family"""
102,MARIE,"   Well, Robert and I are delighted   you've come to stay with us.","""Family"""
103,PICARD,   I was just thinking that I really   might be imposing... I could   easily stay in the village...,"""Family"""
