,character,quote,episode
0,BROOKS,   It's been five months since Marc's   accident. I haven't missed a   single hour of my duties. I've   volunteered for extra time in the   nursery. My language studies are   better than they've ever been.   Someone else might have given in   -- but I didn't.,"""The Loss"""
1,TROI,"   ""Given in"" to what?","""The Loss"""
2,BROOKS,   Death is a normal part of life.   Maybe some of us are better at   facing that than others.,"""The Loss"""
3,TROI,       Or maybe some of us aren't really   facing it at all.,"""The Loss"""
4,TROI,"       Sometimes, we suffer more than   our suffering requires.","""The Loss"""
5,BROOKS,   What do you mean?,"""The Loss"""
6,TROI,   Recovery from a great loss   involves a great deal of pain.   If we try to avoid that pain we   only make it harder on ourselves   in the long run.,"""The Loss"""
7,BROOKS,   But I feel fine.,"""The Loss"""
8,TROI,   Then why did you come to see me?,"""The Loss"""
9,BROOKS,       I told you. I just wanted to...   check in.,"""The Loss"""
10,TROI,   Today would have been your   husband's thirty-eighth birthday.,"""The Loss"""
11,BROOKS,"       You keep excellent records,   Deanna.","""The Loss"""
12,BROOKS,"   Last night. I dreamt Marc was   with me, celebrating. I held him.   I was so glad this nonsense was   finally over. Then I woke up --   Alone. And I knew he was dead.   For the first time, I knew it...","""The Loss"""
13,BROOKS,       I looked everywhere for something   that belonged to him -- anything.       I forgot that after the funeral   I told them to take it all away.,"""The Loss"""
14,BROOKS,"       You were there, Deanna. What in   the world was I thinking?","""The Loss"""
15,TROI,   They didn't take everything away.,"""The Loss"""
16,BROOKS,       How did you know... ? How did you   know... ?,"""The Loss"""
17,PICARD,"       ... An ancient trail along the   Kabul River in the Himalayas...   it's a wonderful program...   Will, it'll do you good to get   a little fresh Holodeck air...","""The Loss"""
18,RIKER,"   Thanks anyway, but my horsemanship   is a little too rusty to take   on the Himalayas.","""The Loss"""
19,PICARD,       Nonsense. We'll program an   appropriately docile steed for   you and...,"""The Loss"""
20,WORF,       Captain! Sensors indicate   a vast field of...,"""The Loss"""
21,PICARD,"   Of what, Lieutenant?","""The Loss"""
22,WORF,       It's gone. But something did   appear to be directly in our   path.,"""The Loss"""
23,ALLENBY,   Deflector shields are not   encountering elevated levels of   interstellar matter...,"""The Loss"""
24,RIKER,"   A sensor echo, Data?","""The Loss"""
25,DATA,"   Uncertain... I have no unusual   readings, Commander.","""The Loss"""
26,BROOKS,"   I promise I'll come by to see you   tomorrow.       Deanna, are you alright?","""The Loss"""
27,TROI,       What... ?,"""The Loss"""
28,BROOKS,   You faded out there for a second.,"""The Loss"""
29,TROI,"   No, I'm okay. Very... tired,   that's all.","""The Loss"""
30,BROOKS,   You're sure?,"""The Loss"""
31,TROI,   Yes... Will I see you tomorrow?,"""The Loss"""
32,BROOKS,"   Tomorrow. Thank you, Deanna.","""The Loss"""
33,TROI,   Of course.,"""The Loss"""
34,INTERCUTTING:,,"""The Loss"""
35,DATA,   An aggregate field of   plane-polarized objects has just   appeared...       And disappeared.,"""The Loss"""
36,RIKER,       Recommend we run a diagnostic on   the forward sensor array. We   don't want a ghost tailing us all   the way to T'lli Beta.,"""The Loss"""
37,WORF,"   I'm not convinced it is a ghost,   Commander. There may be something   there...","""The Loss"""
38,PICARD,"   Ensign Allenby, full stop. We'll   investigate both possibilities.","""The Loss"""
39,ALLENBY,"   Aye, sir.","""The Loss"""
40,PICARD ,"   Captain's log, stardate 44356.9.   Sensor diagnostic has been   completed and indicates that all   systems are normal. There remains   no explanation for the images   which appeared in our path.","""The Loss"""
41,DATA,"   I have completed another full scan   of the area, sir. There is no   further indication of the   anomaly...","""The Loss"""
