,character,quote,episode
0,MADRED,   Place of birth?,"""Chain of Command, Part II"""
1,PICARD,"   La Barre, France...","""Chain of Command, Part II"""
2,MADRED,   Mother's name?,"""Chain of Command, Part II"""
3,PICARD,   Yvette Gessard...,"""Chain of Command, Part II"""
4,MADRED,   He's ready. Keep the serum at   that level.,"""Chain of Command, Part II"""
5,MADRED,   What is your current assignment?,"""Chain of Command, Part II"""
6,PICARD,   Special operations on Celtris   Three.,"""Chain of Command, Part II"""
7,MADRED,   Your mission on Celtris Three?,"""Chain of Command, Part II"""
8,PICARD,   To seek and destroy a metagenic   weapon.,"""Chain of Command, Part II"""
9,MADRED,   How many others were part of this   mission?,"""Chain of Command, Part II"""
10,PICARD,   Two.,"""Chain of Command, Part II"""
11,MADRED,   Their names and rank?,"""Chain of Command, Part II"""
12,PICARD,   Chief Medical Officer Beverly   Crusher. Lieutenant Worf.,"""Chain of Command, Part II"""
13,MADRED,   What are the Federation's defense   plans for Minos Korva?,"""Chain of Command, Part II"""
14,PICARD,   I don't know.,"""Chain of Command, Part II"""
15,MADRED,   Increase the level slightly... to   point three one.,"""Chain of Command, Part II"""
16,MADRED,"   Let's begin again, shall we?   Name?","""Chain of Command, Part II"""
17,PICARD,"   Picard, Jean-Luc.","""Chain of Command, Part II"""
18,MADRED,   Place of birth?,"""Chain of Command, Part II"""
19,PICARD,"   La Barre, France...","""Chain of Command, Part II"""
20,JELLICO ,   Captain's Log: Stardate 46360.8   The negotiations with the   Cardassians have made little   progress. Gul Lemec continues to   insist on a complete Federation   withdrawal from the border and I   continue to refuse. I believe a   military confrontation may be   unavoidable.,"""Chain of Command, Part II"""
21,JELLICO,"   Gul Lemec, I assure you that what   the Federation wants, above all,   is the preservation of peace.","""Chain of Command, Part II"""
22,LEMEC,   Ah... peace. Of course. Then how   do you explain the fact that a   Federation team launched an   unprovoked attack on Cardassian   territory less than fourteen hours   ago?,"""Chain of Command, Part II"""
23,JELLICO,   I don't know what you're talking   about.,"""Chain of Command, Part II"""
24,LEMEC,"   Then let me explain. Captain Jean-Luc   Picard, Lieutenant Worf, and   Doctor Beverly Crusher landed on   Celtris Three, attacked one of our   outposts in a brutal assault, and   killed over fifty-five men, women   and children.","""Chain of Command, Part II"""
25,JELLICO,   What evidence do you have of that?,"""Chain of Command, Part II"""
26,LEMEC,   We have all the evidence we   need... we have Captain Picard.,"""Chain of Command, Part II"""
27,RIKER,   Is he alive?,"""Chain of Command, Part II"""
28,LEMEC,   The Cardassian Union has not yet   decided how to respond to this   latest provocation.       But rest assured that we will   respond.,"""Chain of Command, Part II"""
29,RIKER,   Is there any truth to what he's   saying?,"""Chain of Command, Part II"""
30,JELLICO,   Captain Picard and the others were   sent to... investigate reports of   a metagenic weapon on Celtris   Three. It's possible they may   have been captured.,"""Chain of Command, Part II"""
31,JELLICO,"   But if they escaped, they'll head   for the Lyshan system -- the   Enterprise was supposed to meet   them there in eight hours.       Wil, I want you to take a   shuttlecraft and head for the   rendezvous point. The Enterprise   will have to remain here until the   endgame with Gul Lemec is played   out.","""Chain of Command, Part II"""
32,RIKER,"   Aye, sir.","""Chain of Command, Part II"""
33,TROI,   If Captain Picard has been   captured... the Cardassians will   not hesitate to use any means   available to obtain information   from him... including torture.,"""Chain of Command, Part II"""
34,JELLICO,   I know.       That's why I want you to contact   Starfleet Command and inform them   they should change every security   code and protocol that Captain   Picard might have had access to.,"""Chain of Command, Part II"""
35,JELLICO,"   That's all, Deanna.","""Chain of Command, Part II"""
36,TROI,"   Aye, sir.","""Chain of Command, Part II"""
37,MADRED,   Captain Picard...,"""Chain of Command, Part II"""
38,PICARD,   I demand to see a neutral   representative... as required by   the Federation-Cardassian peace   treaty.,"""Chain of Command, Part II"""
