,character,quote,episode
0,PICARD ,"   Captain's Log, Stardate 47410.2.   The Atrean government has   requested assistance in averting   a natural disaster that is   threatening their world. Two of   their geologists have come aboard   to discuss the problem, one of   whom is a human who has been   living on Atrea Four.","""Inheritance"""
1,JULIANA,"   Captain, our situation has   worsened since my husband and I   first contacted you. The molten   core of our planet is not just   cooling -- it's begun to solidify.","""Inheritance"""
2,PRAN,   Our gravitational field has been   affected -- seismic activity has   increased by a factor of three.,"""Inheritance"""
3,JULIANA,   If the cooling continues at this   rate -- Atrea will become   uninhabitable within thirteen   months.,"""Inheritance"""
4,GEORDI,   We could minimize seismic activity   by creating isobaric fissures and   releasing some of the tectonic   stress -- but that would just be   a temporary fix.,"""Inheritance"""
5,DATA,   The only permanent solution would   be to re-liquefy the core.,"""Inheritance"""
6,GEORDI,   These pockets in the magma layer --   how close are they to the molten   region of the core?,"""Inheritance"""
7,JULIANA,"   A few kilometers, why?","""Inheritance"""
8,GEORDI,   You think that's close enough to   try ferro-plasmic infusion?,"""Inheritance"""
9,DATA,   The procedure would involve using   our ship's phasers to drill down   through the planet's surface and   into the pockets -- where we would   set up a series of plasma infusion   units.,"""Inheritance"""
10,GEORDI,   We'd trigger the units by firing   a modulated energy burst down   through the shafts.,"""Inheritance"""
11,JULIANA,   I see... injecting sufficient   plasma directly into the core   should trigger a chain reaction...   and that will reliquify the   magma...,"""Inheritance"""
12,DATA,   It should be possible to stabilize   the core temperature at ninety-three   percent of normal.,"""Inheritance"""
13,PRAN,"   If it works, the core would remain   molten for centuries.","""Inheritance"""
14,PICARD,"   If you give your permission, we'll   begin immediately.","""Inheritance"""
15,PRAN,"   Very well. But before we proceed,   I'd like to update our geological   surveys.","""Inheritance"""
16,GEORDI,"   I'll be glad to help you, Doctor.","""Inheritance"""
17,PICARD,       I've assigned you quarters during   the time we're here. Please make   yourselves comfortable.,"""Inheritance"""
18,PRAN,"   Thank you, Captain.","""Inheritance"""
19,JULIANA,   Data --,"""Inheritance"""
20,DATA,"   Yes, Doctor?","""Inheritance"""
21,JULIANA,   Do you have any idea who I am?,"""Inheritance"""
22,DATA,   You are Doctor Juliana Tainer.,"""Inheritance"""
23,JULIANA,   You lost all your early memories.   We thought you would -- but we   couldn't know for certain.,"""Inheritance"""
24,DATA,   Have we met before?,"""Inheritance"""
25,JULIANA,"   Oh, Data, I was there -- right   from the beginning, on Omicron   Theta. I helped create you.       And now... look at you.","""Inheritance"""
26,DATA,       You were a colleague of Doctor   Soong?,"""Inheritance"""
