,character,quote,episode
0,PICARD ,"   Captain's Log, Stardate 46154.2.   The Enterprise has entered the   Amargosa Diaspora, an unusually   dense globular cluster. We are   faced with the daunting task of   charting this vast region.","""Schisms"""
1,GEORDI,       Lieutenant Shipley -- let's get   a triangulation on these sector   points... ,"""Schisms"""
2,SHIPLEY,   Aye sir.,"""Schisms"""
3,RIKER,       Sorry I'm late... I overslept   again...       What have you got?,"""Schisms"""
4,GEORDI,   The cluster's a lot more dense   than we thought. It's going   to take three days just to map   one tenth of it.,"""Schisms"""
5,RIKER,   Three days?,"""Schisms"""
6,GEORDI,   I think we've found a way to speed   this up. We've been testing a   method of channeling warp energy   to the main deflector grid. It   enhances the long-range sensors...,"""Schisms"""
7,DATA,   The modification would increase   our sensor efficiency and imaging   resolution by twenty-five percent   or more.,"""Schisms"""
8,RIKER,   Sounds like that would take a   lot of warp energy...,"""Schisms"""
9,GEORDI,   We'd channel it through the EPS   mains on Deck Thirteen... near   Cargo Bay Four.,"""Schisms"""
10,RIKER,   It's worth a try.,"""Schisms"""
11,GEORDI,"       Data, let's get those subspace   field taps on-line...","""Schisms"""
12,DATA,       Commander -- I would like to   remind you about my poetry reading   this afternoon.,"""Schisms"""
13,RIKER,   Wouldn't miss it for the world.,"""Schisms"""
14,GEORDI,   I can hardly wait to see what he   came up with...,"""Schisms"""
15,DATA,"      ""Then we sat on the sand for some time and   observed  How the oceans that cover this world were   perturbed  By the tides from the orbiting moon overhead  'How relaxing the sound of the waves is,' you   said.      ""I began to expound upon tidal effects  When you told me to stop, looking somewhat   perplexed  So I did not explain why the sunset turned red  And we watched the occurrence in silence   instead.""","""Schisms"""
16,RIKER,       I don't understand this... I can   barely keep my eyes open...,"""Schisms"""
17,DATA,"       That poem was written in anapestic   tetrameter. For my ninth poem,   we move to the iambic septameter   mode.       Throughout the ages, from Keats   to Jorkemo, poets have composed   odes to the individuals who have   had a profound effect on their   lives. In keeping with that   tradition, I have written my next   poem in honor of my cat. I call   it ""Ode to Spot.""","""Schisms"""
18,DATA,"      ""Felis catus is your taxonomic nomenclature  An endothermic quadruped, carnivorous by nature  Your visual, olfactory, and auditory senses  Contribute to your hunting skill and natural   defenses.""","""Schisms"""
19,DATA,"      ""I find myself intrigued by your sub-vocal   oscillations  A singular development of cat communication  That obviates your basic hedonistic predilection  For a rhythmic stroking of your fur to demonstrate   affection... ""","""Schisms"""
20,DATA,"      ""A tail is quite essential for your acrobatic   talents  You would not be so agile if you lacked its   counterbalance  And when not being utilized to aid in locomotion  It often serves to illustrate the state of your   emotions.""","""Schisms"""
21,DATA,"       You have prematurely anticipated   my denouement, Commander.   However, I appreciate the   sentiment.       I will continue.","""Schisms"""
22,DATA,"  ""Oh Spot, the complex level of behavior you display  Connotes a fairly well-developed cognitive array  And though you are not sentient, Spot, and do not   comprehend  I nonetheless consider you a true and valued   friend... ""","""Schisms"""
23,RIKER,"   I don't have any problem getting   to sleep... and I think I'm   sleeping all night... but when   I wake up, I feel exhausted...","""Schisms"""
24,BEVERLY,   How long has this been going on?,"""Schisms"""
25,RIKER,"   The last two, three nights...","""Schisms"""
26,RIKER,       Do you have to hold that thing   so close?,"""Schisms"""
27,RIKER,   I'm sorry... I've been on edge   all day.,"""Schisms"""
28,BEVERLY,"   Other than some muscle tension   in your neck, I don't see anything   wrong with you physically...       Have you been having bad dreams?","""Schisms"""
29,RIKER,   Not that I can remember...,"""Schisms"""
30,BEVERLY,   This may be the result of a lack   of REM sleep...,"""Schisms"""
31,RIKER,   What do you recommend?,"""Schisms"""
32,BEVERLY,       Drink this before you go to bed.,"""Schisms"""
33,RIKER,       What is it?,"""Schisms"""
34,BEVERLY,   A recipe for a warm milk toddy.,"""Schisms"""
35,RIKER,       Warm milk toddy... you're kidding.,"""Schisms"""
36,BEVERLY,"       The heat activates amino acids   in the lactose -- which acts as   a natural sedative.       Besides, this is a recipe of the   Captain's Aunt Adelle. It's   delicious.","""Schisms"""
37,RIKER,"   At this point, I'll give anything   a try.       Thanks.","""Schisms"""
38,GEORDI,       Everything's in place... deflector   grid couplers... subspace field   taps...       Let's do it. Lieutenant Shipley   -- initiate warp power transfer...,"""Schisms"""
39,SHIPLEY,   Aye sir...       Sensor array on-line...,"""Schisms"""
40,GEORDI,   Come on... work...,"""Schisms"""
41,DATA,       Geordi -- active scanner output   has increased by twenty-six   percent.,"""Schisms"""
42,GEORDI,       Inform Astrophysics that the new   La Forge sensor array is on-line   and awaiting major scientific   discoveries.,"""Schisms"""
43,SHIPLEY,   Yes sir.,"""Schisms"""
44,DATA,   Geordi... may I make a personal   inquiry? It concerns my poetry   reading.,"""Schisms"""
45,GEORDI,"   Sure, Data... what is it?","""Schisms"""
46,DATA,   I noticed that many spectators   seemed distracted during my   presentation. Was my poetry   uninteresting?,"""Schisms"""
47,GEORDI,   Well... it was very well   constructed... a real tribute   to form...       I especially liked your Haiku   poem...,"""Schisms"""
48,DATA,   My Haiku was only three lines   long.,"""Schisms"""
49,GEORDI,   Yeah... it was great... very...   brisk...,"""Schisms"""
50,DATA,"   Brisk...       Geordi, are you saying that the   shorter my poems, the better?","""Schisms"""
51,GEORDI,"   No... well... sort of...       To be honest, Data... some of your   longer poems were a little dry.","""Schisms"""
52,GEORDI,   Maybe some of your poems were a   little... formal.,"""Schisms"""
53,DATA,"   I have found poetry more   challenging than other artistic   endeavors. Unlike painting and   musical composition, it demands   a more articulated emotional   content.","""Schisms"""
54,GEORDI,"   Next time, don't worry so much   about rhyme and meter. Some of the   world's greatests poets didn't pay   attention to rules...","""Schisms"""
55,GEORDI,       That's the power grid warning...,"""Schisms"""
56,DATA,       I am reading a massive EPS   explosion.,"""Schisms"""
57,GEORDI,   Where?,"""Schisms"""
58,DATA,   I am attempting to localize it...       It is Cargo Bay Four.,"""Schisms"""
59,GEORDI,"       I've got three people down there!       Damage control, medical team, to   Cargo Bay Four!       Let's go...","""Schisms"""
60,DATA,       The field imbalance has subsided.   I believe it is safe to enter.,"""Schisms"""
61,WORF,       There may still be a residual   discharge. Stand clear.,"""Schisms"""
62,CREWMEMBER,"       Is there something wrong, sir?","""Schisms"""
63,GEORDI,   We analyzed the power conduits   -- there's no evidence of an EPS   explosion.,"""Schisms"""
64,RIKER,   Sensors seemed to think there   was...,"""Schisms"""
65,GEORDI,   I think my modification to the   sensor array may have caused a   pattern recognition failure.,"""Schisms"""
66,RIKER,   Just a sensor glitch?,"""Schisms"""
67,GEORDI,   That's my guess.,"""Schisms"""
68,RIKER,   Perform a level three diagnostic   on the internal sensor network.   Make sure we haven't overlooked   anything.,"""Schisms"""
69,GEORDI,   Aye sir.,"""Schisms"""
70,RIKER,"   Maybe we should pick this up   in the morning, Mister La Forge   -- get a fresh start.       And would you do me a favor?   Stop by my quarters at oh-seven   hundred hours. I've been having   trouble waking up.","""Schisms"""
71,GEORDI,   Sure. Goodnight.,"""Schisms"""
72,RIKER,   Goodnight.,"""Schisms"""
73,RIKER,       Who is it?,"""Schisms"""
74,GEORDI ,   Commander La Forge.,"""Schisms"""
75,GEORDI,"       Good morning, sir.","""Schisms"""
76,RIKER,       Morning? I just went to bed...,"""Schisms"""
77,GEORDI,   Sir -- it's oh seven hundred   hours.,"""Schisms"""
78,MOT,"   Mister Worf! My good Klingon,   sir, welcome. It's a pleasure   to have you with us again... so...   soon.","""Schisms"""
79,MOT,"   Haircut today, Lieutenant? Trim   your beard?","""Schisms"""
80,WORF,   I would like my hair trimmed.,"""Schisms"""
81,MOT,"   Ah. A trim, of course...","""Schisms"""
82,WORF,       Not like last time.,"""Schisms"""
83,MOT,       Oh no -- just a little off the   top... took way too much off last   time...,"""Schisms"""
84,MOT,"       I was just telling my colleague   Mister Setti how thick and   luxuriant Klingon hair is... it's   such a pleasure to cut, sometimes   I get carried away...","""Schisms"""
85,MOT,       All those Away Missions...   wind... dry air... the elements   are very harsh on the hair. I'd   like to suggest you start using   a conditioning agent...,"""Schisms"""
86,MOT,   I promise -- not too much off   the top!,"""Schisms"""
87,GEORDI,"       Just before the grid alarm   sounded, we were running warp   power through this junction...   somehow, it must've tripped the   internal scanners...","""Schisms"""
88,RIKER,   And they showed it as an EPS   explosion...,"""Schisms"""
89,GEORDI,"   The question is, why? I've made   modifications to the sensors   before... and nothing like this   ever happened.","""Schisms"""
90,RIKER,   We can't waste time chasing down   sensor ghosts. Keep the array   off-line until you have a chance   to take a closer look.,"""Schisms"""
91,GEORDI,       Aye sir...,"""Schisms"""
92,RIKER,"       I know the feeling... the past   few nights, it seems the second   my head hits the pillow, it's time   to get up again.","""Schisms"""
93,GEORDI,   We could all use some shore leave   after this survey.,"""Schisms"""
94,RIKER,   Definitely.       Keep me informed.,"""Schisms"""
95,GEORDI,"       Data, will you give me a hand?   I've got to run a structural   integrity scan. I want to make   sure the conduit wasn't weakened   by the --","""Schisms"""
96,GEORDI,   Ow...,"""Schisms"""
97,DATA,   What is it?,"""Schisms"""
98,GEORDI,       This is the second time today my   VISOR's cut out...,"""Schisms"""
99,DATA,"   Are you alright, Geordi?","""Schisms"""
100,GEORDI,   I don't know... I just had a weird   feeling...       I think I'd better get to   Sickbay...,"""Schisms"""
101,DATA,   I will run the integrity scan.,"""Schisms"""
102,GEORDI,   Thanks...,"""Schisms"""
103,BEVERLY,   This is curious...       There's a slight bacterial   infection around your neural   inputs... it was probably   interrupting the data stream.,"""Schisms"""
104,GEORDI,       Infection... from what?,"""Schisms"""
105,BEVERLY,       It doesn't match any bacterial   strains on record...,"""Schisms"""
106,BEVERLY,   I'm going to sterilize the area...   but I'll need to run a resonance   tissue scan to look for signs of   additional infection...,"""Schisms"""
107,BEVERLY,   Come over here...,"""Schisms"""
108,BEVERLY,   You'll need to hold still...,"""Schisms"""
109,GEORDI,"   How's the scan going, Data?","""Schisms"""
